genes	orthology
YALI1_C17566g	Non-Core
YALI1_E12747g	Non-Core
YALI1_E24201g	Non-Core
YALI1_A14259g	Non-Core
YALI1_D04277g	Non-Core
YALI1_F09345g	Non-Core
YALI1_E11529g	Non-Core
YALI1_D29841g	Non-Core
YALI1_B28499g	Non-Core
YALI1_A02813g	Non-Core
YALI1_E10417g	Non-Core
YALI1_E29263g	Non-Core
YALI1_F36710g	Non-Core
YALI1_C32844g	Non-Core
YALI1_B05730g	Non-Core
YALI1_E12790g	Non-Core
YALI1_E14089g	Non-Core
YALI1_B27404g	Non-Core
YALI1_E17377g	Non-Core
YALI1_A01240g	Non-Core
YALI1_B27689g	Non-Core
YALI1_A07161g	Non-Core
YALI1_C28611g	Non-Core
YALI1_B24936g	Non-Core
YALI1_A15584g	Non-Core
YALI1_F10938g	Non-Core
YALI1_B04502g	Non-Core
YALI1_A16952g	Non-Core
YALI1_C26106g	Non-Core
YALI1_F12951g	Non-Core
YALI1_D08798g	Non-Core
YALI1_B20834g	Non-Core
YALI1_C11862g	Non-Core
YALI1_F22299g	Non-Core
YALI1_B07578g	Non-Core
YALI1_F14160g	Non-Core
YALI1_A04109g	Non-Core
YALI1_A08856g	Non-Core
YALI1_E23555g	Non-Core
YALI1_C20463g	Non-Core
YALI1_C21722g	Non-Core
YALI1_E26076g	Non-Core
YALI1_C14228g	Non-Core
YALI1_A07372g	Non-Core
YALI1_A15507g	Non-Core
YALI1_F01486g	Non-Core
YALI1_A02728g	Non-Core
YALI1_D17336g	Non-Core
YALI1_D05440g	Non-Core
YALI1_E09643g	Non-Core
YALI1_C17700g	Non-Core
YALI1_B18921g	Non-Core
YALI1_E04590g	Non-Core
YALI1_F12895g	Non-Core
YALI1_E06616g	Non-Core
YALI1_C03842g	Non-Core
YALI1_E24847g	Non-Core
YALI1_D23337g	Non-Core
YALI1_B01578g	Non-Core
YALI1_E21282g	Non-Core
YALI1_A20995g	Non-Core
YALI1_C22592g	Non-Core
YALI1_F17444g	Non-Core
YALI1_C26027g	Non-Core
YALI1_F32067g	Non-Core
YALI1_E33570g	Non-Core
YALI1_C28895g	Non-Core
YALI1_C24951g	Non-Core
YALI1_D10226g	Non-Core
YALI1_B23201g	Non-Core
YALI1_B15151g	Non-Core
YALI1_F09003g	Non-Core
YALI1_B21737g	Non-Core
YALI1_D24809g	Non-Core
YALI1_D26943g	Non-Core
YALI1_C07592g	Non-Core
YALI1_B22677g	Non-Core
YALI1_A15045g	Non-Core
YALI1_C18580g	Non-Core
YALI1_D20931g	Non-Core
YALI1_D24138g	Non-Core
YALI1_E03158g	Non-Core
YALI1_A11345g	Non-Core
YALI1_E01163g	Non-Core
YALI1_D10693g	Non-Core
YALI1_A14826g	Non-Core
YALI1_F25496g	Non-Core
YALI1_A18915g	Non-Core
YALI1_D35509g	Non-Core
YALI1_F15905g	Non-Core
YALI1_F33513g	Non-Core
YALI1_E13963g	Non-Core
YALI1_C08834g	Non-Core
YALI1_B07203g	Non-Core
YALI1_E22758g	Non-Core
YALI1_D23265g	Non-Core
YALI1_A22023g	Non-Core
YALI1_D00824g	Non-Core
YALI1_F25650g	Non-Core
YALI1_C29576g	Non-Core
YALI1_B04947g	Non-Core
YALI1_D17895g	Non-Core
YALI1_E06331g	Non-Core
YALI1_C15674g	Non-Core
YALI1_D32519g	Non-Core
YALI1_D15792g	Non-Core
YALI1_F36930g	Non-Core
YALI1_C21298g	Non-Core
YALI1_B14325g	Non-Core
YALI1_F15387g	Non-Core
YALI1_C20329g	Non-Core
YALI1_C01944g	Non-Core
YALI1_D30866g	Non-Core
YALI1_B17964g	Non-Core
YALI1_D27133g	Non-Core
YALI1_E11217g	Non-Core
YALI1_D19228g	Non-Core
YALI1_F39261g	Non-Core
YALI1_D29994g	Non-Core
YALI1_D35339g	Non-Core
YALI1_F32880g	Non-Core
YALI1_A02426g	Non-Core
YALI1_E32361g	Non-Core
YALI1_F04238g	Non-Core
YALI1_F35163g	Non-Core
YALI1_A09166g	Non-Core
YALI1_F32498g	Non-Core
YALI1_D18982g	Non-Core
YALI1_F03909g	Non-Core
YALI1_D31387g	Non-Core
YALI1_B20205g	Non-Core
YALI1_E39466g	Non-Core
YALI1_F24031g	Non-Core
YALI1_E05261g	Non-Core
YALI1_B02506g	Non-Core
YALI1_E15991g	Non-Core
YALI1_E08198g	Non-Core
YALI1_B08851g	Non-Core
YALI1_E02454g	Non-Core
YALI1_D21385g	Non-Core
YALI1_F21213g	Non-Core
YALI1_E35503g	Non-Core
YALI1_E08382g	Non-Core
YALI1_C17314g	Non-Core
YALI1_F15886g	Non-Core
YALI1_E11485g	Non-Core
YALI1_E39333g	Non-Core
YALI1_F29905g	Non-Core
YALI1_D14431g	Non-Core
YALI1_E34826g	Non-Core
YALI1_C14818g	Non-Core
YALI1_D19087g	Non-Core
YALI1_C24183g	Non-Core
YALI1_C29676g	Non-Core
YALI1_D01960g	Non-Core
YALI1_E22329g	Non-Core
YALI1_F33791g	Non-Core
YALI1_F39557g	Non-Core
YALI1_E28107g	Non-Core
YALI1_E40324g	Non-Core
YALI1_E13818g	Non-Core
YALI1_C18378g	Non-Core
YALI1_F09802g	Non-Core
YALI1_D02599g	Non-Core
YALI1_F22171g	Non-Core
YALI1_F19841g	Non-Core
YALI1_E36641g	Non-Core
YALI1_A08197g	Non-Core
YALI1_A04795g	Non-Core
YALI1_A14458g	Non-Core
YALI1_D10674g	Non-Core
YALI1_A01198g	Non-Core
YALI1_D23721g	Non-Core
YALI1_D24580g	Non-Core
YALI1_C29447g	Non-Core
YALI1_D06302g	Non-Core
YALI1_E00306g	Non-Core
YALI1_B14044g	Non-Core
YALI1_E01865g	Non-Core
YALI1_A03396g	Non-Core
YALI1_F24615g	Non-Core
YALI1_C31315g	Non-Core
YALI1_F07756g	Non-Core
YALI1_F01248g	Non-Core
YALI1_E15521g	Non-Core
YALI1_E19415g	Non-Core
YALI1_E40089g	Non-Core
YALI1_A20201g	Non-Core
YALI1_E36900g	Non-Core
YALI1_D33599g	Non-Core
YALI1_D19008g	Non-Core
YALI1_F14303g	Non-Core
YALI1_C25190g	Non-Core
YALI1_B15592g	Non-Core
YALI1_E19736g	Non-Core
YALI1_D05414g	Non-Core
YALI1_A20353g	Non-Core
YALI1_D28351g	Non-Core
YALI1_F15961g	Non-Core
YALI1_D08000g	Non-Core
YALI1_B01127g	Non-Core
YALI1_C15322g	Non-Core
YALI1_A15349g	Non-Core
YALI1_F16249g	Non-Core
YALI1_F18920g	Non-Core
YALI1_D07049g	Non-Core
YALI1_C32424g	Non-Core
YALI1_F31255g	Non-Core
YALI1_B10773g	Non-Core
YALI1_E15555g	Non-Core
YALI1_B04309g	Non-Core
YALI1_E26229g	Non-Core
YALI1_A04927g	Non-Core
YALI1_D28999g	Non-Core
YALI1_D22888g	Non-Core
YALI1_F07135g	Non-Core
YALI1_E23014g	Non-Core
YALI1_D02348g	Non-Core
YALI1_A19650g	Non-Core
YALI1_E26790g	Non-Core
YALI1_F32120g	Non-Core
YALI1_E05353g	Non-Core
YALI1_D33941g	Non-Core
YALI1_D22663g	Non-Core
YALI1_F09863g	Non-Core
YALI1_E25812g	Non-Core
YALI1_C04281g	Non-Core
YALI1_D31371g	Non-Core
YALI1_E34222g	Non-Core
YALI1_A08073g	Non-Core
YALI1_D29371g	Non-Core
YALI1_C16485g	Non-Core
YALI1_B14064g	Non-Core
YALI1_D04055g	Non-Core
YALI1_A01854g	Non-Core
YALI1_B14510g	Non-Core
YALI1_E22439g	Non-Core
YALI1_C30078g	Non-Core
YALI1_C30052g	Non-Core
YALI1_F26058g	Non-Core
YALI1_F16005g	Non-Core
YALI1_E39439g	Non-Core
YALI1_E35639g	Non-Core
YALI1_D06233g	Non-Core
YALI1_D04789g	Non-Core
YALI1_C17295g	Non-Core
YALI1_F13088g	Non-Core
YALI1_D25606g	Non-Core
YALI1_C10806g	Non-Core
YALI1_A14305g	Non-Core
YALI1_A16422g	Non-Core
YALI1_E21552g	Non-Core
YALI1_A06381g	Non-Core
YALI1_E34513g	Non-Core
YALI1_F04130g	Non-Core
YALI1_F31902g	Non-Core
YALI1_C10787g	Non-Core
YALI1_F06578g	Non-Core
YALI1_D12858g	Non-Core
YALI1_A19795g	Non-Core
YALI1_C31299g	Non-Core
YALI1_A11355g	Non-Core
YALI1_F27791g	Non-Core
YALI1_F25987g	Non-Core
YALI1_E25537g	Non-Core
YALI1_F20145g	Non-Core
YALI1_F11186g	Non-Core
YALI1_D00232g	Non-Core
YALI1_F11905g	Non-Core
YALI1_C06032g	Non-Core
YALI1_D03488g	Non-Core
YALI1_F05403g	Non-Core
YALI1_D25175g	Non-Core
YALI1_F16426g	Non-Core
YALI1_B00539g	Non-Core
YALI1_D09238g	Non-Core
YALI1_D33919g	Non-Core
YALI1_C22878g	Non-Core
YALI1_B05043g	Non-Core
YALI1_C23902g	Non-Core
YALI1_E18095g	Non-Core
YALI1_A21852g	Non-Core
YALI1_C15307g	Non-Core
YALI1_D19562g	Non-Core
YALI1_C32079g	Non-Core
YALI1_E39433g	Non-Core
YALI1_D05099g	Non-Core
YALI1_F16459g	Non-Core
YALI1_B22088g	Non-Core
YALI1_B04637g	Non-Core
YALI1_E40442g	Non-Core
YALI1_F19811g	Non-Core
YALI1_B15887g	Non-Core
YALI1_D08402g	Non-Core
YALI1_C26616g	Non-Core
YALI1_F23784g	Non-Core
YALI1_A05229g	Non-Core
YALI1_B14793g	Non-Core
YALI1_F29911g	Non-Core
YALI1_D14489g	Non-Core
YALI1_C11203g	Non-Core
YALI1_B10182g	Non-Core
YALI1_D21458g	Non-Core
YALI1_F16702g	Non-Core
YALI1_E19714g	Non-Core
YALI1_D17011g	Non-Core
YALI1_A11797g	Non-Core
YALI1_A21993g	Non-Core
YALI1_D22313g	Non-Core
YALI1_D18274g	Non-Core
YALI1_A16461g	Non-Core
YALI1_E39862g	Non-Core
YALI1_D09667g	Non-Core
YALI1_B27723g	Non-Core
YALI1_B21966g	Non-Core
YALI1_D29215g	Non-Core
YALI1_C10480g	Non-Core
YALI1_D20904g	Non-Core
YALI1_D10129g	Non-Core
YALI1_A20739g	Non-Core
YALI1_B08721g	Non-Core
YALI1_F13211g	Non-Core
YALI1_A04576g	Non-Core
YALI1_C26621g	Non-Core
YALI1_B29483g	Non-Core
YALI1_D13574g	Non-Core
YALI1_D29081g	Non-Core
YALI1_C19833g	Non-Core
YALI1_E27756g	Non-Core
YALI1_A07766g	Non-Core
YALI1_F15418g	Non-Core
YALI1_D06152g	Non-Core
YALI1_F38864g	Non-Core
YALI1_D02990g	Non-Core
YALI1_A14150g	Non-Core
YALI1_A07290g	Non-Core
YALI1_E13360g	Non-Core
YALI1_B25313g	Non-Core
YALI1_C24927g	Non-Core
YALI1_F37097g	Non-Core
YALI1_F19140g	Non-Core
YALI1_F14656g	Non-Core
YALI1_F32554g	Non-Core
YALI1_C01810g	Non-Core
YALI1_C17354g	Non-Core
YALI1_B21432g	Non-Core
YALI1_C07495g	Non-Core
YALI1_F09335g	Non-Core
YALI1_F12318g	Non-Core
YALI1_D09897g	Non-Core
YALI1_A21283g	Non-Core
YALI1_E34942g	Non-Core
YALI1_E40640g	Non-Core
YALI1_D09142g	Non-Core
YALI1_D18115g	Non-Core
YALI1_F24115g	Non-Core
YALI1_A01093g	Non-Core
YALI1_B02228g	Non-Core
YALI1_D20257g	Non-Core
YALI1_D13315g	Non-Core
YALI1_A14141g	Non-Core
YALI1_E38136g	Non-Core
YALI1_F29828g	Non-Core
YALI1_D15696g	Non-Core
YALI1_B29995g	Non-Core
YALI1_E04544g	Non-Core
YALI1_A01842g	Non-Core
YALI1_A10473g	Non-Core
YALI1_D29523g	Non-Core
YALI1_D15865g	Non-Core
YALI1_A10784g	Non-Core
YALI1_B10943g	Non-Core
YALI1_D28354g	Non-Core
YALI1_B15307g	Non-Core
YALI1_D21986g	Non-Core
YALI1_C13578g	Non-Core
YALI1_B24672g	Non-Core
YALI1_F33714g	Non-Core
YALI1_C00209g	Non-Core
YALI1_E26892g	Non-Core
YALI1_D30653g	Non-Core
YALI1_F24099g	Non-Core
YALI1_E10951g	Non-Core
YALI1_C03246g	Non-Core
YALI1_D11368g	Non-Core
YALI1_D10623g	Non-Core
YALI1_F04001g	Non-Core
YALI1_A22236g	Non-Core
YALI1_F08562g	Non-Core
YALI1_E22543g	Non-Core
YALI1_F14351t	Non-Core
YALI1_D05343g	Non-Core
YALI1_B08214g	Non-Core
YALI1_E23498g	Non-Core
YALI1_C11521g	Non-Core
YALI1_E27229g	Non-Core
YALI1_D22691g	Non-Core
YALI1_B29972g	Non-Core
YALI1_E27249g	Non-Core
YALI1_E08351g	Non-Core
YALI1_F09481g	Non-Core
YALI1_E31865g	Non-Core
YALI1_F35508g	Non-Core
YALI1_E34798g	Non-Core
YALI1_B12742g	Non-Core
YALI1_C25742g	Non-Core
YALI1_E12421g	Non-Core
YALI1_D34213g	Non-Core
YALI1_C19005g	Non-Core
YALI1_C31243g	Non-Core
YALI1_B29941g	Non-Core
YALI1_E22902g	Non-Core
YALI1_F39242g	Non-Core
YALI1_D29013g	Non-Core
YALI1_C26597g	Non-Core
YALI1_A19526g	Non-Core
YALI1_C16352g	Non-Core
YALI1_B08531g	Non-Core
YALI1_D05739g	Non-Core
YALI1_F06109g	Non-Core
YALI1_F22794g	Non-Core
YALI1_C18457g	Non-Core
YALI1_F29867g	Non-Core
YALI1_C12513g	Non-Core
YALI1_F11916g	Non-Core
YALI1_F21482g	Non-Core
YALI1_F18239g	Non-Core
YALI1_A21106g	Non-Core
YALI1_E08997g	Non-Core
YALI1_F33113g	Non-Core
YALI1_E14535g	Non-Core
YALI1_B18368g	Non-Core
YALI1_A11833g	Non-Core
YALI1_F34264g	Non-Core
YALI1_F35329g	Non-Core
YALI1_B04523g	Non-Core
YALI1_F05253g	Non-Core
YALI1_F18947g	Non-Core
YALI1_C23427g	Non-Core
YALI1_D23688g	Non-Core
YALI1_A15366g	Non-Core
YALI1_B26984g	Non-Core
YALI1_C30205g	Non-Core
YALI1_F29836g	Non-Core
YALI1_F12616g	Non-Core
YALI1_C19335g	Non-Core
YALI1_F23595g	Non-Core
YALI1_F01275g	Non-Core
YALI1_C04126g	Non-Core
YALI1_C13768g	Non-Core
YALI1_A06052g	Non-Core
YALI1_E25955g	Non-Core
YALI1_C18380g	Non-Core
YALI1_A21711g	Non-Core
YALI1_B16705g	Non-Core
YALI1_B16375g	Non-Core
YALI1_B27123g	Non-Core
YALI1_F24343g	Non-Core
YALI1_E32520g	Non-Core
YALI1_B02672g	Non-Core
YALI1_B20992g	Non-Core
YALI1_F33885g	Non-Core
YALI1_B28781g	Non-Core
YALI1_A21057g	Non-Core
YALI1_E36847g	Non-Core
YALI1_B15301g	Non-Core
YALI1_B04497g	Non-Core
YALI1_C11819g	Non-Core
YALI1_B11681g	Non-Core
YALI1_E25364g	Non-Core
YALI1_F00286g	Non-Core
YALI1_E08512g	Non-Core
YALI1_E02413g	Non-Core
YALI1_C17904g	Non-Core
YALI1_F17788g	Non-Core
YALI1_B29446g	Non-Core
YALI1_D17854g	Non-Core
YALI1_F37435g	Non-Core
YALI1_F13079g	Non-Core
YALI1_C08748g	Non-Core
YALI1_E01432g	Non-Core
YALI1_E04349g	Non-Core
YALI1_C29365g	Non-Core
YALI1_E06355g	Non-Core
YALI1_F28915g	Non-Core
YALI1_F13023g	Non-Core
YALI1_A19798g	Non-Core
YALI1_A04178g	Non-Core
YALI1_E15559g	Non-Core
YALI1_A18671g	Non-Core
YALI1_B07852g	Non-Core
YALI1_F25066g	Non-Core
YALI1_F15108g	Non-Core
YALI1_A11303g	Non-Core
YALI1_A00829g	Non-Core
YALI1_E15398g	Non-Core
YALI1_A17546g	Non-Core
YALI1_C13817g	Non-Core
YALI1_A20760g	Non-Core
YALI1_A15185g	Non-Core
YALI1_D04512g	Non-Core
YALI1_C04117g	Non-Core
YALI1_D12447g	Non-Core
YALI1_A01249g	Non-Core
YALI1_D11633g	Non-Core
YALI1_B14882g	Non-Core
YALI1_A00014g	Non-Core
YALI1_E21570g	Non-Core
YALI1_C30367g	Non-Core
YALI1_E27339g	Non-Core
YALI1_F02389g	Non-Core
YALI1_E31154g	Non-Core
YALI1_E07153g	Non-Core
YALI1_D24375g	Non-Core
YALI1_F07150g	Non-Core
YALI1_F08544g	Non-Core
YALI1_E04312g	Non-Core
YALI1_F33881g	Non-Core
YALI1_A18470g	Non-Core
YALI1_C25336g	Non-Core
YALI1_C33245g	Non-Core
YALI1_E00412g	Non-Core
YALI1_F06708g	Non-Core
YALI1_F20831g	Non-Core
YALI1_E39618g	Non-Core
YALI1_E21566g	Non-Core
YALI1_A16136g	Non-Core
YALI1_E03507g	Non-Core
YALI1_B28472g	Non-Core
YALI1_D36182g	Non-Core
YALI1_E12873g	Non-Core
YALI1_F19090g	Non-Core
YALI1_F08930g	Non-Core
YALI1_F31689g	Non-Core
YALI1_D04447g	Non-Core
YALI1_D04017g	Non-Core
YALI1_D27844g	Non-Core
YALI1_C16526g	Non-Core
YALI1_A00683g	Non-Core
YALI1_E23325g	Non-Core
YALI1_B13041g	Non-Core
YALI1_D29237g	Non-Core
YALI1_C28621g	Non-Core
YALI1_E14469g	Non-Core
YALI1_F05415g	Non-Core
YALI1_D11810g	Non-Core
YALI1_A14703g	Non-Core
YALI1_B22372g	Non-Core
YALI1_E03651g	Non-Core
YALI1_A05813g	Non-Core
YALI1_F36059g	Non-Core
YALI1_D21044g	Non-Core
YALI1_C03874g	Non-Core
YALI1_E11309g	Non-Core
YALI1_D34739g	Non-Core
YALI1_A11293g	Non-Core
YALI1_E24618g	Non-Core
YALI1_E09672g	Non-Core
YALI1_E25617g	Non-Core
YALI1_C15048g	Non-Core
YALI1_F34712g	Non-Core
YALI1_A10318g	Non-Core
YALI1_D20651g	Non-Core
YALI1_E23525g	Non-Core
YALI1_F32744g	Non-Core
YALI1_D28404g	Non-Core
YALI1_F20943g	Non-Core
YALI1_B22667g	Non-Core
YALI1_E18895g	Non-Core
YALI1_C04818g	Non-Core
YALI1_C22835g	Non-Core
YALI1_F18226g	Non-Core
YALI1_F10839g	Non-Core
YALI1_A07137g	Non-Core
YALI1_A08875g	Non-Core
YALI1_E24451g	Non-Core
YALI1_D03718g	Non-Core
YALI1_C19395g	Non-Core
YALI1_F35894g	Non-Core
YALI1_A14020g	Non-Core
YALI1_B05984g	Non-Core
YALI1_B13723g	Non-Core
YALI1_E14353g	Non-Core
YALI1_D25856g	Non-Core
YALI1_D22932g	Non-Core
YALI1_A02895g	Non-Core
YALI1_E13082g	Non-Core
YALI1_A11231g	Non-Core
YALI1_C21603g	Non-Core
YALI1_F18152g	Single-Core
YALI1_B12966g	Single-Core
YALI1_E36437g	Single-Core
YALI1_B23237g	Single-Core
YALI1_F14136g	Single-Core
YALI1_F17988g	Single-Core
YALI1_F25924g	Single-Core
YALI1_C08922g	Single-Core
YALI1_C15465g	Single-Core
YALI1_B12409g	Single-Core
YALI1_C07638g	Single-Core
YALI1_C16621g	Single-Core
YALI1_B15587g	Single-Core
YALI1_B05832g	Single-Core
YALI1_A05254g	Single-Core
YALI1_D31482g	Single-Core
YALI1_E41569g	Single-Core
YALI1_B11759g	Single-Core
YALI1_B13355g	Single-Core
YALI1_E21983g	Single-Core
YALI1_E02317g	Single-Core
YALI1_D18770g	Single-Core
YALI1_D17666g	Single-Core
YALI1_F04848g	Single-Core
YALI1_B10635g	Single-Core
YALI1_B25427g	Single-Core
YALI1_F03120g	Single-Core
YALI1_E19483g	Single-Core
YALI1_D11722g	Single-Core
YALI1_E01649g	Single-Core
YALI1_B28150g	Single-Core
YALI1_D13126g	Single-Core
YALI1_E28779g	Single-Core
YALI1_C12333g	Single-Core
YALI1_C07137g	Single-Core
YALI1_F07318g	Single-Core
YALI1_B12993g	Single-Core
YALI1_E32664g	Single-Core
YALI1_F39001g	Single-Core
YALI1_F23109g	Single-Core
YALI1_E34586g	Single-Core
YALI1_A14287g	Single-Core
YALI1_B13586g	Single-Core
YALI1_F09433g	Single-Core
YALI1_B24564g	Single-Core
YALI1_D16206g	Single-Core
YALI1_B20802g	Single-Core
YALI1_F10713g	Single-Core
YALI1_D11151g	Single-Core
YALI1_B21250g	Single-Core
YALI1_D34288g	Single-Core
YALI1_D00703g	Single-Core
YALI1_D05270g	Single-Core
YALI1_F18276g	Single-Core
YALI1_B01698g	Single-Core
YALI1_B28053g	Single-Core
YALI1_B13137g	Single-Core
YALI1_F39108g	Single-Core
YALI1_E38178g	Single-Core
YALI1_C05636g	Single-Core
YALI1_D18845g	Single-Core
YALI1_B14236g	Single-Core
YALI1_F14712g	Single-Core
YALI1_E31805g	Single-Core
YALI1_D16864g	Single-Core
YALI1_F33331g	Single-Core
YALI1_D14893g	Single-Core
YALI1_E06441g	Single-Core
YALI1_F35753g	Single-Core
YALI1_F13446g	Single-Core
YALI1_F39128g	Single-Core
YALI1_C08040g	Single-Core
YALI1_D21076g	Single-Core
YALI1_F27141g	Single-Core
YALI1_F31587g	Single-Core
YALI1_E33024g	Single-Core
YALI1_F11493g	Single-Core
YALI1_E15144g	Single-Core
YALI1_D12056g	Single-Core
YALI1_B27588g	Single-Core
YALI1_E12703g	Single-Core
YALI1_F22241g	Single-Core
YALI1_B30214g	Single-Core
YALI1_E38706g	Single-Core
YALI1_F09405g	Single-Core
YALI1_E06882g	Single-Core
YALI1_C23926g	Single-Core
YALI1_A12411g	Single-Core
YALI1_D17268g	Single-Core
YALI1_D23785g	Single-Core
YALI1_C29618g	Single-Core
YALI1_B13800g	Single-Core
YALI1_D32424g	Single-Core
YALI1_B04433g	Single-Core
YALI1_E30707g	Single-Core
YALI1_E14644g	Single-Core
YALI1_C09773g	Single-Core
YALI1_B01839g	Single-Core
YALI1_C30287g	Single-Core
YALI1_E16451g	Single-Core
YALI1_F26012g	Single-Core
YALI1_D07162g	Single-Core
YALI1_D07232g	Single-Core
YALI1_D33552g	Single-Core
YALI1_E18961g	Single-Core
YALI1_F11605g	Single-Core
YALI1_C29402g	Single-Core
YALI1_B07652g	Single-Core
YALI1_E04023g	Single-Core
YALI1_E31389g	Single-Core
YALI1_C16333g	Single-Core
YALI1_A12225g	Single-Core
YALI1_F19192g	Single-Core
YALI1_A09593g	Single-Core
YALI1_D20662g	Single-Core
YALI1_C22857g	Single-Core
YALI1_B04779g	Single-Core
YALI1_F29483g	Single-Core
YALI1_D22413g	Single-Core
YALI1_C08262g	Single-Core
YALI1_D04969g	Single-Core
YALI1_C08702g	Single-Core
YALI1_C02402g	Single-Core
YALI1_D35575g	Single-Core
YALI1_A18514g	Single-Core
YALI1_F27041g	Single-Core
YALI1_D29335g	Single-Core
YALI1_F26399g	Single-Core
YALI1_E35580g	Single-Core
YALI1_F12138g	Single-Core
YALI1_F04045g	Single-Core
YALI1_A22157g	Single-Core
YALI1_E13287g	Single-Core
YALI1_A12403g	Single-Core
YALI1_B09367g	Single-Core
YALI1_A02499g	Single-Core
YALI1_D30922g	Single-Core
YALI1_C15964g	Single-Core
YALI1_F28015g	Single-Core
YALI1_F33345g	Single-Core
YALI1_A03757g	Single-Core
YALI1_C05570g	Single-Core
YALI1_B11532g	Single-Core
YALI1_D17370g	Single-Core
YALI1_A05052g	Single-Core
YALI1_E06068g	Single-Core
YALI1_D01967g	Single-Core
YALI1_D20164g	Single-Core
YALI1_E13280g	Single-Core
YALI1_E21915g	Single-Core
YALI1_E31396g	Single-Core
YALI1_A05571g	Single-Core
YALI1_B22015g	Single-Core
YALI1_C01993g	Single-Core
YALI1_D06988g	Single-Core
YALI1_E18622g	Single-Core
YALI1_E31351g	Single-Core
YALI1_B19388g	Single-Core
YALI1_F39106g	Single-Core
YALI1_D12909g	Single-Core
YALI1_F10731g	Single-Core
YALI1_D12342g	Single-Core
YALI1_C01244g	Single-Core
YALI1_F25444g	Single-Core
YALI1_D08734g	Single-Core
YALI1_B06745g	Single-Core
YALI1_D16656g	Single-Core
YALI1_B15692g	Single-Core
YALI1_A00789g	Single-Core
YALI1_C01535g	Single-Core
YALI1_F08075g	Single-Core
YALI1_E15659g	Single-Core
YALI1_E37764g	Single-Core
YALI1_E17484g	Single-Core
YALI1_B13828g	Single-Core
YALI1_F26957g	Single-Core
YALI1_F13001g	Single-Core
YALI1_C33098g	Single-Core
YALI1_D28518g	Single-Core
YALI1_C30181g	Single-Core
YALI1_E37387g	Single-Core
YALI1_E04278g	Single-Core
YALI1_D30058g	Single-Core
YALI1_C20559g	Single-Core
YALI1_C10730g	Single-Core
YALI1_F31822g	Single-Core
YALI1_E09539g	Single-Core
YALI1_E38561g	Single-Core
YALI1_B23798g	Single-Core
YALI1_B19079g	Single-Core
YALI1_D33696g	Single-Core
YALI1_A21156g	Single-Core
YALI1_F27667g	Single-Core
YALI1_B20289g	Single-Core
YALI1_A21630g	Single-Core
YALI1_D33380g	Single-Core
YALI1_D16370g	Single-Core
YALI1_E02616g	Single-Core
YALI1_F22568g	Single-Core
YALI1_F38220g	Single-Core
YALI1_D22083g	Single-Core
YALI1_F13505g	Single-Core
YALI1_E19647g	Single-Core
YALI1_F31866g	Single-Core
YALI1_B25593g	Single-Core
YALI1_B20521g	Single-Core
YALI1_E03220g	Single-Core
YALI1_B29310g	Single-Core
YALI1_E30942g	Single-Core
YALI1_A04119g	Single-Core
YALI1_F04070g	Single-Core
YALI1_E07818g	Single-Core
YALI1_B19932g	Single-Core
YALI1_D09870g	Single-Core
YALI1_E13428g	Single-Core
YALI1_E14910g	Single-Core
YALI1_D27148g	Single-Core
YALI1_B16968g	Single-Core
YALI1_E32722g	Single-Core
YALI1_F35656g	Single-Core
YALI1_C13007g	Single-Core
YALI1_E38020g	Single-Core
YALI1_E03870g	Single-Core
YALI1_D26051g	Single-Core
YALI1_F03481g	Single-Core
YALI1_E14153g	Single-Core
YALI1_A06128g	Single-Core
YALI1_E40754g	Single-Core
YALI1_D11406g	Single-Core
YALI1_C24124g	Single-Core
YALI1_D03952g	Single-Core
YALI1_B01628g	Single-Core
YALI1_A05459g	Single-Core
YALI1_D12760g	Single-Core
YALI1_E28465g	Single-Core
YALI1_C15945g	Single-Core
YALI1_B16110g	Single-Core
YALI1_E06280g	Single-Core
YALI1_F34497g	Single-Core
YALI1_F22321g	Single-Core
YALI1_F16656g	Single-Core
YALI1_E28828g	Single-Core
YALI1_E02203g	Single-Core
YALI1_C20314g	Single-Core
YALI1_D35148g	Single-Core
YALI1_F37714g	Single-Core
YALI1_B11934g	Single-Core
YALI1_F29944g	Single-Core
YALI1_F12080g	Single-Core
YALI1_C25877g	Single-Core
YALI1_E37895g	Single-Core
YALI1_F16478g	Single-Core
YALI1_B18975g	Single-Core
YALI1_E23967g	Single-Core
YALI1_D17051g	Single-Core
YALI1_F39330g	Single-Core
YALI1_F30395g	Single-Core
YALI1_F28744g	Single-Core
YALI1_B08898g	Single-Core
YALI1_D09420g	Single-Core
YALI1_A12302g	Single-Core
YALI1_A01505g	Single-Core
YALI1_A07575g	Single-Core
YALI1_F37463g	Single-Core
YALI1_B18499g	Single-Core
YALI1_A03300g	Single-Core
YALI1_D03412g	Single-Core
YALI1_D02206g	Single-Core
YALI1_B30275g	Single-Core
YALI1_E23472g	Single-Core
YALI1_B09025g	Single-Core
YALI1_F07819g	Single-Core
YALI1_E17431g	Single-Core
YALI1_D26808g	Single-Core
YALI1_F15517g	Single-Core
YALI1_C29584g	Single-Core
YALI1_F33579g	Single-Core
YALI1_E05709g	Single-Core
YALI1_E27279g	Single-Core
YALI1_E16202g	Single-Core
YALI1_B11983g	Single-Core
YALI1_B14382g	Single-Core
YALI1_C00293g	Single-Core
YALI1_B19290g	Single-Core
YALI1_F14342g	Single-Core
