Orthogroup	DMKU3-1042	W29	s288c
OG0008358		tr|A0A1D8NNK9|A0A1D8NNK9_YARLL	
OG0008359		tr|A0A1D8N3M7|A0A1D8N3M7_YARLL	
OG0008360		tr|A0A1D8N3M2|A0A1D8N3M2_YARLL	
OG0008361		tr|A0A1D8N5W6|A0A1D8N5W6_YARLL	
OG0008362		tr|A0A1D8NQR9|A0A1D8NQR9_YARLL	
OG0008363		tr|A0A1H6PM58|A0A1H6PM58_YARLL	
OG0008364		tr|A0A1D8NJ77|A0A1D8NJ77_YARLL	
OG0008365		tr|A0A1D8N7L9|A0A1D8N7L9_YARLL	
OG0008366		tr|A0A1D8NAU9|A0A1D8NAU9_YARLL	
OG0008367		tr|A0A1D8NBC5|A0A1D8NBC5_YARLL	
OG0008368		tr|A0A1D8NJ50|A0A1D8NJ50_YARLL	
OG0008369		tr|A0A1D8NJW9|A0A1D8NJW9_YARLL	
OG0008370		tr|A0A1D8NL57|A0A1D8NL57_YARLL	
OG0008371		tr|A0A1D8NMU5|A0A1D8NMU5_YARLL	
OG0008372		tr|A0A1D8N438|A0A1D8N438_YARLL	
OG0008373		tr|A0A1D8NBP3|A0A1D8NBP3_YARLL	
OG0008374		tr|A0A1H6QAI4|A0A1H6QAI4_YARLL	
OG0008375		tr|A0A1D8N8G1|A0A1D8N8G1_YARLL	
OG0008376		tr|A0A1D8N8U9|A0A1D8N8U9_YARLL	
OG0008377		tr|A0A1D8NNC7|A0A1D8NNC7_YARLL	
OG0008378		tr|A0A1D8NPV1|A0A1D8NPV1_YARLL	
OG0008379		tr|A0A1D8N6M8|A0A1D8N6M8_YARLL	
OG0008380		tr|A0A1D8NQE0|A0A1D8NQE0_YARLL	
OG0008381		tr|A0A1D8N985|A0A1D8N985_YARLL	
OG0008382		tr|A0A1D8NAW1|A0A1D8NAW1_YARLL	
OG0008383		tr|A0A1D8NFJ3|A0A1D8NFJ3_YARLL	
OG0008384		tr|A0A1D8NHM8|A0A1D8NHM8_YARLL	
OG0008385		tr|A0A1H6Q8E8|A0A1H6Q8E8_YARLL	
OG0008386		tr|A0A1D8NAJ7|A0A1D8NAJ7_YARLL	
OG0008387		tr|A0A1D8NDD4|A0A1D8NDD4_YARLL	
OG0008388		tr|A0A1D8NGZ9|A0A1D8NGZ9_YARLL	
OG0008389		tr|A0A1H6Q7I8|A0A1H6Q7I8_YARLL	
OG0008390		tr|A0A1H6PN15|A0A1H6PN15_YARLL	
OG0008391		tr|A0A1H6PZ32|A0A1H6PZ32_YARLL	
OG0008392		tr|A0A1D8NF09|A0A1D8NF09_YARLL	
OG0008393		tr|A0A1D8NG27|A0A1D8NG27_YARLL	
OG0008394		tr|A0A1D8N8Z4|A0A1D8N8Z4_YARLL	
OG0008395		tr|A0A1D8NHS6|A0A1D8NHS6_YARLL	
OG0008396		tr|A0A1D8NJ52|A0A1D8NJ52_YARLL	
OG0008397		tr|A0A1D8NK21|A0A1D8NK21_YARLL	
OG0008398		tr|A0A1D8N8H3|A0A1D8N8H3_YARLL	
OG0008399		tr|A0A1D8NE33|A0A1D8NE33_YARLL	
OG0008400		tr|A0A1D8N7E5|A0A1D8N7E5_YARLL	
OG0008401		tr|A0A1D8NHZ0|A0A1D8NHZ0_YARLL	
OG0008402		tr|A0A1D8NQE9|A0A1D8NQE9_YARLL	
OG0008403		tr|A0A1H6PMX5|A0A1H6PMX5_YARLL	
OG0008404		tr|A0A1D8N8F2|A0A1D8N8F2_YARLL	
OG0008405		tr|A0A1D8NC24|A0A1D8NC24_YARLL	
OG0008406		tr|A0A1D8N5L1|A0A1D8N5L1_YARLL	
OG0008407		tr|A0A1D8N714|A0A1D8N714_YARLL	
OG0008408		tr|A0A1D8N7G7|A0A1D8N7G7_YARLL	
OG0008409		tr|A0A1D8NN62|A0A1D8NN62_YARLL	
OG0008410		tr|A0A1H6PLH2|A0A1H6PLH2_YARLL	
OG0008411		tr|A0A1H6PNG6|A0A1H6PNG6_YARLL	
OG0008412		tr|A0A1H6PPR8|A0A1H6PPR8_YARLL	
OG0008413		tr|A0A1H6Q361|A0A1H6Q361_YARLL	
OG0008414		tr|A0A1H6Q673|A0A1H6Q673_YARLL	
OG0008415		tr|A0A1D8N3R1|A0A1D8N3R1_YARLL	
OG0008416		tr|A0A1D8NAP8|A0A1D8NAP8_YARLL	
OG0008417		tr|A0A1D8NB46|A0A1D8NB46_YARLL	
OG0008418		tr|A0A1D8N4X1|A0A1D8N4X1_YARLL	
OG0008419		tr|A0A1D8N5C0|A0A1D8N5C0_YARLL	
OG0008420		tr|A0A1D8N4J9|A0A1D8N4J9_YARLL	
OG0008421		tr|A0A1D8NP67|A0A1D8NP67_YARLL	
OG0008422		tr|A0A1D8NPK0|A0A1D8NPK0_YARLL	
OG0008423		tr|A0A1H6PV26|A0A1H6PV26_YARLL	
OG0008424		tr|A0A1D8NHI4|A0A1D8NHI4_YARLL	
OG0008425		tr|A0A1D8NKL4|A0A1D8NKL4_YARLL	
OG0008426		tr|A0A1D8NKP4|A0A1D8NKP4_YARLL	
OG0008427		tr|A0A1D8N4D2|A0A1D8N4D2_YARLL	
OG0008428		tr|A0A1D8NK82|A0A1D8NK82_YARLL	
OG0008429		tr|A0A1D8NEZ1|A0A1D8NEZ1_YARLL	
OG0008430		tr|A0A1D8NL08|A0A1D8NL08_YARLL	
OG0008431		tr|A0A1D8NCD1|A0A1D8NCD1_YARLL	
OG0008432		tr|A0A1D8NN50|A0A1D8NN50_YARLL	
OG0008433		tr|A0A1D8NF42|A0A1D8NF42_YARLL	
OG0008434		tr|A0A1D8NCW5|A0A1D8NCW5_YARLL	
OG0008435		tr|A0A1D8NIW5|A0A1D8NIW5_YARLL	
OG0008436		tr|A0A1D8NIX6|A0A1D8NIX6_YARLL	
OG0008437		tr|A0A1D8NL59|A0A1D8NL59_YARLL	
OG0008438		tr|A0A1D8NLP7|A0A1D8NLP7_YARLL	
OG0008439		tr|A0A1D8N3N0|A0A1D8N3N0_YARLL	
OG0008440		tr|A0A1H6PQ16|A0A1H6PQ16_YARLL	
OG0008441		tr|A0A1D8N8J8|A0A1D8N8J8_YARLL	
OG0008442		tr|A0A1D8NAT7|A0A1D8NAT7_YARLL	
OG0008443		tr|A0A1D8NH98|A0A1D8NH98_YARLL	
OG0008444		tr|A0A1D8NJ53|A0A1D8NJ53_YARLL	
OG0008445		tr|A0A1D8NLW6|A0A1D8NLW6_YARLL	
OG0008446		tr|A0A1D8NC49|A0A1D8NC49_YARLL	
OG0008447		tr|A0A1D8ND21|A0A1D8ND21_YARLL	
OG0008448		tr|A0A1D8NK52|A0A1D8NK52_YARLL	
OG0008449		tr|A0A1D8NMP0|A0A1D8NMP0_YARLL	
OG0008450		tr|A0A1D8N3V6|A0A1D8N3V6_YARLL	
OG0008451		tr|A0A1D8N520|A0A1D8N520_YARLL	
OG0008452		tr|A0A1H6PQZ4|A0A1H6PQZ4_YARLL	
OG0008453		tr|A0A1D8N3Q7|A0A1D8N3Q7_YARLL	
OG0008454		tr|A0A1D8NMW9|A0A1D8NMW9_YARLL	
OG0008455		tr|A0A1D8N5Y8|A0A1D8N5Y8_YARLL	
OG0008456		tr|A0A1D8NKE6|A0A1D8NKE6_YARLL	
OG0008457		tr|A0A1D8NQL8|A0A1D8NQL8_YARLL	
OG0008458		tr|A0A1D8N424|A0A1D8N424_YARLL	
OG0008459		tr|A0A1D8NF14|A0A1D8NF14_YARLL	
OG0008460		tr|A0A1D8N984|A0A1D8N984_YARLL	
OG0008461		tr|A0A1D8N9D7|A0A1D8N9D7_YARLL	
OG0008462		tr|A0A1D8NDF5|A0A1D8NDF5_YARLL	
OG0008463		tr|A0A1D8NE13|A0A1D8NE13_YARLL	
OG0008464		tr|A0A1D8NL45|A0A1D8NL45_YARLL	
OG0008465		tr|A0A1D8N532|A0A1D8N532_YARLL	
OG0008466		tr|A0A1D8N9T8|A0A1D8N9T8_YARLL	
OG0008467		tr|A0A1D8NBR5|A0A1D8NBR5_YARLL	
OG0008468		tr|A0A1D8NC87|A0A1D8NC87_YARLL	
OG0008469		tr|A0A1D8NHI6|A0A1D8NHI6_YARLL	
OG0008470		tr|A0A1D8N6A5|A0A1D8N6A5_YARLL	
OG0008471		tr|A0A1D8NCX8|A0A1D8NCX8_YARLL	
OG0008472		tr|A0A1D8NDU5|A0A1D8NDU5_YARLL	
OG0008473		tr|A0A1D8NIL9|A0A1D8NIL9_YARLL	
OG0008474		tr|A0A1D8NHC7|A0A1D8NHC7_YARLL	
OG0008475		tr|A0A1D8NN15|A0A1D8NN15_YARLL	
OG0008476		tr|A0A1D8ND74|A0A1D8ND74_YARLL	
OG0008477		tr|A0A1D8NIP9|A0A1D8NIP9_YARLL	
OG0008478		tr|A0A1D8ND78|A0A1D8ND78_YARLL	
OG0008479		tr|A0A1D8N5B0|A0A1D8N5B0_YARLL	
OG0008480		tr|A0A1D8N5R2|A0A1D8N5R2_YARLL	
OG0008481		tr|A0A1D8NDE6|A0A1D8NDE6_YARLL	
OG0008482		tr|A0A1D8N4N5|A0A1D8N4N5_YARLL	
OG0008483		tr|A0A1H6Q273|A0A1H6Q273_YARLL	
OG0008484		tr|A0A1H6PJS3|A0A1H6PJS3_YARLL	
OG0008485		tr|A0A1D8N3P9|A0A1D8N3P9_YARLL	
OG0008486		tr|A0A1D8NF56|A0A1D8NF56_YARLL	
OG0008487		tr|A0A1D8NPZ4|A0A1D8NPZ4_YARLL	
OG0008488		tr|A0A1D8NF29|A0A1D8NF29_YARLL	
OG0008489		tr|A0A1D8NEM7|A0A1D8NEM7_YARLL	
OG0008490		tr|A0A1D8N4Z1|A0A1D8N4Z1_YARLL	
OG0008491		tr|A0A1D8N589|A0A1D8N589_YARLL	
OG0008492		tr|A0A1D8NDE2|A0A1D8NDE2_YARLL	
OG0008493		tr|A0A1D8NG70|A0A1D8NG70_YARLL	
OG0008494		tr|A0A1D8NIY4|A0A1D8NIY4_YARLL	
OG0008495		tr|A0A1D8N752|A0A1D8N752_YARLL	
OG0008496		tr|A0A1D8N7N6|A0A1D8N7N6_YARLL	
OG0008497		tr|A0A1D8N9A8|A0A1D8N9A8_YARLL	
OG0008498		tr|A0A1D8NE07|A0A1D8NE07_YARLL	
OG0008499		tr|A0A1D8NG03|A0A1D8NG03_YARLL	
OG0008500		tr|A0A1D8NMS1|A0A1D8NMS1_YARLL	
OG0008501		tr|A0A1H6Q6I1|A0A1H6Q6I1_YARLL	
OG0008502		tr|A0A1D8N931|A0A1D8N931_YARLL	
OG0008503		tr|A0A1D8NA97|A0A1D8NA97_YARLL	
OG0008504		tr|A0A1D8NMF0|A0A1D8NMF0_YARLL	
OG0008505		tr|A0A1H6PNI0|A0A1H6PNI0_YARLL	
OG0008506		tr|A0A1D8NJ83|A0A1D8NJ83_YARLL	
OG0008507		tr|A0A1D8NAY5|A0A1D8NAY5_YARLL	
OG0008508		tr|A0A1D8NBD7|A0A1D8NBD7_YARLL	
OG0008509		tr|A0A1D8NH33|A0A1D8NH33_YARLL	
OG0008510		tr|A0A1D8NA53|A0A1D8NA53_YARLL	
OG0008511		tr|A0A1D8NAJ4|A0A1D8NAJ4_YARLL	
OG0008512		tr|A0A1D8N9S4|A0A1D8N9S4_YARLL	
OG0008513		tr|A0A1D8NAB9|A0A1D8NAB9_YARLL	
OG0008514		tr|A0A1H6PXQ1|A0A1H6PXQ1_YARLL	
OG0008515		tr|A0A1H6PXD6|A0A1H6PXD6_YARLL	
OG0008516		tr|A0A1H6Q062|A0A1H6Q062_YARLL	
OG0008517		tr|A0A1D8N773|A0A1D8N773_YARLL	
OG0008518		tr|A0A1D8ND51|A0A1D8ND51_YARLL	
OG0008519		tr|A0A1D8NGS9|A0A1D8NGS9_YARLL	
OG0008520		tr|A0A1H6Q6M2|A0A1H6Q6M2_YARLL	
OG0008521		tr|A0A1H6PZ95|A0A1H6PZ95_YARLL	
OG0008522		tr|A0A1D8NQN7|A0A1D8NQN7_YARLL	
OG0008523		tr|A0A1D8N6U0|A0A1D8N6U0_YARLL	
OG0008524		tr|A0A1D8N5G3|A0A1D8N5G3_YARLL	
OG0008525		tr|A0A1H6PUR9|A0A1H6PUR9_YARLL	
OG0008526		tr|A0A1H6PVL2|A0A1H6PVL2_YARLL	
OG0008527		tr|A0A1H6Q238|A0A1H6Q238_YARLL	
OG0008528		tr|A0A1H6PPN0|A0A1H6PPN0_YARLL	
OG0008529		tr|A0A1H6Q1I9|A0A1H6Q1I9_YARLL	
OG0008530		tr|A0A1D8NAI5|A0A1D8NAI5_YARLL	
OG0008531		tr|A0A1D8NIP3|A0A1D8NIP3_YARLL	
OG0008532		tr|A0A1D8NP94|A0A1D8NP94_YARLL	
OG0008533		tr|A0A1D8NQ83|A0A1D8NQ83_YARLL	
OG0008534		tr|A0A1D8NFF4|A0A1D8NFF4_YARLL	
OG0008535		tr|A0A1D8NF84|A0A1D8NF84_YARLL	
OG0008536		tr|A0A1D8NMZ4|A0A1D8NMZ4_YARLL	
OG0008537		tr|A0A1D8NQS0|A0A1D8NQS0_YARLL	
OG0008538		tr|A0A1D8NBN2|A0A1D8NBN2_YARLL	
OG0008539		tr|A0A1D8NET6|A0A1D8NET6_YARLL	
OG0008540		tr|A0A1D8NCL2|A0A1D8NCL2_YARLL	
OG0008541		tr|A0A1D8NDZ7|A0A1D8NDZ7_YARLL	
OG0008542		tr|A0A1D8N430|A0A1D8N430_YARLL	
OG0008543		tr|A0A1D8NC69|A0A1D8NC69_YARLL	
OG0008544		tr|A0A1D8NMJ3|A0A1D8NMJ3_YARLL	
OG0008545		tr|A0A1D8NPU7|A0A1D8NPU7_YARLL	
OG0008546		tr|A0A1D8NC45|A0A1D8NC45_YARLL	
OG0008547		tr|A0A1D8NAH0|A0A1D8NAH0_YARLL	
OG0008548		tr|A0A1D8NJN1|A0A1D8NJN1_YARLL	
OG0008549		tr|A0A1D8N3P8|A0A1D8N3P8_YARLL	
OG0008550		tr|A0A1D8N9T0|A0A1D8N9T0_YARLL	
OG0008551		tr|A0A1D8NCN9|A0A1D8NCN9_YARLL	
OG0008552		tr|A0A1D8NIU2|A0A1D8NIU2_YARLL	
OG0008553		tr|A0A1D8NJY5|A0A1D8NJY5_YARLL	
OG0008554		tr|A0A1D8NKD3|A0A1D8NKD3_YARLL	
OG0008555		tr|A0A1H6PW74|A0A1H6PW74_YARLL	
OG0008556		tr|A0A1H6Q3G6|A0A1H6Q3G6_YARLL	
OG0008557		tr|A0A1D8NN07|A0A1D8NN07_YARLL	
OG0008558		tr|A0A1D8NFY5|A0A1D8NFY5_YARLL	
OG0008559		tr|A0A1D8NN96|A0A1D8NN96_YARLL	
OG0008560		tr|A0A1D8NBJ0|A0A1D8NBJ0_YARLL	
OG0008561		tr|A0A1D8NMV0|A0A1D8NMV0_YARLL	
OG0008562		tr|A0A1D8N6D0|A0A1D8N6D0_YARLL	
OG0008563		tr|A0A1D8NHV8|A0A1D8NHV8_YARLL	
OG0008564		tr|A0A1D8NJD7|A0A1D8NJD7_YARLL	
OG0008565		tr|A0A1D8NL66|A0A1D8NL66_YARLL	
OG0008566		tr|A0A1D8NHJ8|A0A1D8NHJ8_YARLL	
OG0008567		tr|A0A1H6PKH9|A0A1H6PKH9_YARLL	
OG0008568		tr|A0A1D8N4I6|A0A1D8N4I6_YARLL	
OG0008569		tr|A0A1D8N4Q9|A0A1D8N4Q9_YARLL	
OG0008570		tr|A0A1D8NF03|A0A1D8NF03_YARLL	
OG0008571		tr|A0A1D8NJ31|A0A1D8NJ31_YARLL	
OG0008572		tr|A0A1D8NB68|A0A1D8NB68_YARLL	
OG0008573		tr|A0A1D8NEY5|A0A1D8NEY5_YARLL	
OG0008574		tr|A0A1D8NMY3|A0A1D8NMY3_YARLL	
OG0008575		tr|A0A1D8NP20|A0A1D8NP20_YARLL	
OG0008576		tr|A0A1D8N647|A0A1D8N647_YARLL	
OG0008577		tr|A0A1D8N8V1|A0A1D8N8V1_YARLL	
OG0008578		tr|A0A1D8NGT8|A0A1D8NGT8_YARLL	
OG0008579		tr|A0A1D8NDU9|A0A1D8NDU9_YARLL	
OG0008580		tr|A0A1D8NQP9|A0A1D8NQP9_YARLL	
OG0008581		tr|A0A1D8N5D6|A0A1D8N5D6_YARLL	
OG0008582		tr|A0A1D8N4G5|A0A1D8N4G5_YARLL	
OG0008583		tr|A0A1D8N4Q1|A0A1D8N4Q1_YARLL	
OG0008584		tr|A0A1D8N5T7|A0A1D8N5T7_YARLL	
OG0008585		tr|A0A1D8N658|A0A1D8N658_YARLL	
OG0008586		tr|A0A1D8NFF6|A0A1D8NFF6_YARLL	
OG0008587		tr|A0A1D8NAV0|A0A1D8NAV0_YARLL	
OG0008588		tr|A0A1D8N3F7|A0A1D8N3F7_YARLL	
OG0008589		tr|A0A1H6PW59|A0A1H6PW59_YARLL	
OG0008590		tr|A0A1D8N3C5|A0A1D8N3C5_YARLL	
OG0008591		tr|A0A1D8N3J0|A0A1D8N3J0_YARLL	
OG0008592		tr|A0A1H6Q6E0|A0A1H6Q6E0_YARLL	
OG0008593		tr|A0A1D8N954|A0A1D8N954_YARLL	
OG0008594		tr|A0A1D8NEG5|A0A1D8NEG5_YARLL	
OG0008595		tr|A0A1D8NC05|A0A1D8NC05_YARLL	
OG0008596		tr|A0A1D8N4X3|A0A1D8N4X3_YARLL	
OG0008597		tr|A0A1D8NKH0|A0A1D8NKH0_YARLL	
OG0008598		tr|A0A1D8NAV3|A0A1D8NAV3_YARLL	
OG0008599		tr|A0A1D8NK81|A0A1D8NK81_YARLL	
OG0008600		tr|A0A1D8N3P0|A0A1D8N3P0_YARLL	
OG0008601		tr|A0A1D8N4H1|A0A1D8N4H1_YARLL	
OG0008602		tr|A0A1D8NFZ7|A0A1D8NFZ7_YARLL	
OG0008603		tr|A0A1D8NGL3|A0A1D8NGL3_YARLL	
OG0008604		tr|A0A1D8NLU3|A0A1D8NLU3_YARLL	
OG0008605		tr|A0A1H6Q8Z5|A0A1H6Q8Z5_YARLL	
OG0008606		tr|A0A1D8NHP0|A0A1D8NHP0_YARLL	
OG0008607		tr|A0A1D8N9W9|A0A1D8N9W9_YARLL	
OG0008608		tr|A0A1D8NM60|A0A1D8NM60_YARLL	
OG0008609		tr|A0A1D8NKZ3|A0A1D8NKZ3_YARLL	
OG0008610		tr|A0A1D8NQN9|A0A1D8NQN9_YARLL	
OG0008611		tr|A0A1D8NJP3|A0A1D8NJP3_YARLL	
OG0008612		tr|A0A1D8NLA8|A0A1D8NLA8_YARLL	
OG0008613		tr|A0A1D8N9F5|A0A1D8N9F5_YARLL	
OG0008614		tr|A0A1D8NK02|A0A1D8NK02_YARLL	
OG0008615		tr|A0A1D8NCR5|A0A1D8NCR5_YARLL	
OG0008616		tr|A0A1D8NGY0|A0A1D8NGY0_YARLL	
OG0008617		tr|A0A1D8NIG7|A0A1D8NIG7_YARLL	
OG0008618		tr|A0A1D8NJ19|A0A1D8NJ19_YARLL	
OG0008619		tr|A0A1D8NLU6|A0A1D8NLU6_YARLL	
OG0008620		tr|A0A1D8NP17|A0A1D8NP17_YARLL	
OG0008621		tr|A0A1D8NQB4|A0A1D8NQB4_YARLL	
OG0008622		tr|A0A1H6PZT2|A0A1H6PZT2_YARLL	
OG0008623		tr|A0A1D8NBD5|A0A1D8NBD5_YARLL	
OG0008624		tr|A0A1D8NDX0|A0A1D8NDX0_YARLL	
OG0008625		tr|A0A1D8NIY1|A0A1D8NIY1_YARLL	
OG0008626		tr|A0A1D8NK24|A0A1D8NK24_YARLL	
OG0008627		tr|A0A1D8NJ89|A0A1D8NJ89_YARLL	
OG0008628		tr|A0A1D8N3B0|A0A1D8N3B0_YARLL	
OG0008629		tr|A0A1D8NJX3|A0A1D8NJX3_YARLL	
OG0008630		tr|A0A1D8N642|A0A1D8N642_YARLL	
OG0008631		tr|A0A1H6PTL4|A0A1H6PTL4_YARLL	
OG0008632		tr|Q9UUU2|Q9UUU2_YARLL	
OG0008633		tr|S5TF76|S5TF76_YARLL	
OG0008634		tr|S5TMR9|S5TMR9_YARLL	
OG0008635		tr|Q96X28|Q96X28_YARLL	
OG0008636		tr|A0A1D8NBX3|A0A1D8NBX3_YARLL	
OG0008637		tr|A0A1D8NCJ9|A0A1D8NCJ9_YARLL	
OG0008638		tr|A0A1D8NBY1|A0A1D8NBY1_YARLL	
OG0008639		tr|A0A1D8NBW9|A0A1D8NBW9_YARLL	
OG0008640		tr|S5U3V2|S5U3V2_YARLL	
OG0008641		tr|Q9UUU3|Q9UUU3_YARLL	
OG0008642		tr|A0A1D8NBX0|A0A1D8NBX0_YARLL	
OG0008643		tr|S5U3X7|S5U3X7_YARLL	
OG0008644		tr|Q6H9P0|Q6H9P0_YARLL	
OG0008645		tr|Q9UUT7|Q9UUT7_YARLL	
OG0008646		tr|Q9UUU1|Q9UUU1_YARLL	
OG0008647		tr|Q70ML1|Q70ML1_YARLL	
OG0008648		tr|S5U4R9|S5U4R9_YARLL	
OG0008649		tr|Q56TU1|Q56TU1_YARLL	
OG0008650		tr|A0A1D8NBW0|A0A1D8NBW0_YARLL	
OG0008651		tr|Q9UVE9|Q9UVE9_YARLL	
OG0008652		tr|A4PBE2|A4PBE2_YARLL	
OG0008653		tr|Q6H9Q0|Q6H9Q0_YARLL	
OG0008654		tr|S5TMR1|S5TMR1_YARLL	
OG0008655		tr|S5TMS4|S5TMS4_YARLL	
OG0008656		tr|F2Z680|F2Z680_YARLL	
OG0008657		tr|A0A1D8NBS8|A0A1D8NBS8_YARLL	
OG0008658		tr|A0A1D8NA99|A0A1D8NA99_YARLL	
OG0008659		tr|S5TF83|S5TF83_YARLL	
OG0008660		tr|S5U4U1|S5U4U1_YARLL	
OG0008661		tr|S5TF71|S5TF71_YARLL	
OG0008662		tr|Q8TFK5|Q8TFK5_YARLL	
OG0008663		tr|A0A1D8NBT1|A0A1D8NBT1_YARLL	
OG0008664		tr|Q6ZY23|Q6ZY23_YARLL	
OG0008665		tr|A0A1D8NBU2|A0A1D8NBU2_YARLL	
OG0008666		tr|A0A1D8NBV9|A0A1D8NBV9_YARLL	
OG0008667		tr|Q9UUT8|Q9UUT8_YARLL	
OG0008668		tr|Q96VM0|Q96VM0_YARLL	
OG0008669		tr|A0A1D8NBV3|A0A1D8NBV3_YARLL	
OG0008670		tr|A0A1D8NBU6|A0A1D8NBU6_YARLL	
OG0008671		tr|S5TMP9|S5TMP9_YARLL	
OG0008672		tr|Q6ZY24|Q6ZY24_YARLL	
OG0008673		tr|S5U4S4|S5U4S4_YARLL	
OG0008674		tr|Q4W3A1|Q4W3A1_YARLL	
OG0008675		tr|Q4W4C0|Q4W4C0_YARLL	
OG0008676		tr|S5TF66|S5TF66_YARLL	
OG0008677		tr|Q6H9P6|Q6H9P6_YARLL	
OG0008678		tr|S5TF58|S5TF58_YARLL	
OG0008679		tr|A0A1H6PW46|A0A1H6PW46_YARLL	
OG0008680		tr|Q6H9N7|Q6H9N7_YARLL	
OG0008681			sp|P0CX86|RL41A_YEAST
OG0008682			sp|Q06665|RAD34_YEAST
OG0008683			sp|P03872|REP2_YEAST
OG0008684			sp|P0CX87|RL41B_YEAST
OG0008685			sp|A0A0B7P221|RDT1_YEAST
OG0008686			sp|P38234|RFS1_YEAST
OG0008687			sp|Q9ZZX9|Q0010_YEAST
OG0008688			sp|Q9ZZX8|Q0017_YEAST
OG0008689			sp|Q9ZZX7|Q0032_YEAST
OG0008690			sp|Q35811|Q0092_YEAST
OG0008691			sp|Q9ZZW4|Q0142_YEAST
OG0008692			sp|Q9ZZV8|Q0297_YEAST
OG0008693			sp|P40893|REE1_YEAST
OG0008694			sp|P38232|REG2_YEAST
OG0008695			sp|P40043|RGI1_YEAST
OG0008696			sp|P03871|REP1_YEAST
OG0008697			sp|Q99188|RGS2_YEAST
OG0008698			sp|P38622|RCK1_YEAST
OG0008699			sp|P21672|RIR3_YEAST
OG0008700			sp|P04650|RL39_YEAST
OG0008701			sp|P05739|RL6B_YEAST
OG0008702			sp|Q06091|SN309_YEAST
OG0008703			sp|P14359|SNA3_YEAST
OG0008704			sp|Q04477|SPC24_YEAST
OG0008705			sp|Q04359|SPO20_YEAST
OG0008706			sp|Q3E752|SPO24_YEAST
OG0008707			sp|Q06134|SPO77_YEAST
OG0008708			sp|Q04398|SPG3_YEAST
OG0008709			sp|P01098|STF1_YEAST
OG0008710			sp|P38956|SNF11_YEAST
OG0008711			sp|P17123|SPO12_YEAST
OG0008712			sp|P50088|SPG1_YEAST
OG0008713			sp|P40092|SPI1_YEAST
OG0008714			sp|Q06160|SPH1_YEAST
OG0008715			sp|P23624|SPO13_YEAST
OG0008716			sp|Q12254|SVS1_YEAST
OG0008717			sp|Q6WNK7|SUS1_YEAST
OG0008718			sp|Q9ZZW3|Q0143_YEAST
OG0008719			sp|Q9ZZW2|Q0144_YEAST
OG0008720			sp|Q9ZZW1|Q0182_YEAST
OG0008721			sp|P37299|QCR10_YEAST
OG0008722			sp|Q06891|RAF_YEAST
OG0008723			sp|Q07800|PSR1_YEAST
OG0008724			sp|Q12318|PSY3_YEAST
OG0008725			sp|P21691|SIR1_YEAST
OG0008726			sp|P53438|SOK2_YEAST
OG0008727			sp|P33419|SPC29_YEAST
OG0008728			sp|P38072|SCO2_YEAST
OG0008729			sp|P32364|SMY1_YEAST
OG0008730			sp|P31109|SNC1_YEAST
OG0008731			sp|Q02651|SMA1_YEAST
OG0008732			sp|P38343|SLM6_YEAST
OG0008733			sp|P32578|SIP1_YEAST
OG0008734			sp|P40167|SLZ1_YEAST
OG0008735			sp|Q01589|SED1_YEAST
OG0008736			sp|P03882|SCE1_YEAST
OG0008737			sp|P52870|SC6B1_YEAST
OG0008738			sp|Q99314|SAS5_YEAST
OG0008739			sp|Q9ZZX1|SCE4_YEAST
OG0008740			sp|P34250|SEG2_YEAST
OG0008741			sp|Q06058|SEI1_YEAST
OG0008742			sp|Q12020|SRL2_YEAST
OG0008743			sp|P38839|SPL2_YEAST
OG0008744			sp|P17122|SPO16_YEAST
OG0008745			sp|P45819|SPO74_YEAST
OG0008746			sp|Q08673|SRL1_YEAST
OG0008747			sp|Q03085|SRL4_YEAST
OG0008748			sp|P13130|SS100_YEAST
OG0008749			sp|P38282|SP381_YEAST
OG0008750			sp|Q03029|SPO19_YEAST
OG0008751			sp|P32572|SPS18_YEAST
OG0008752			sp|P09007|SRD1_YEAST
OG0008753			sp|P53036|SAP4_YEAST
OG0008754			sp|Q08491|SKI7_YEAST
OG0008755			sp|P06701|SIR3_YEAST
OG0008756			sp|Q03919|RUB1_YEAST
OG0008757			sp|Q8TGM6|TAR1_YEAST
OG0008758			sp|P38085|TAT1_YEAST
OG0008759			sp|P53228|TAL2_YEAST
OG0008760			sp|P50263|SIP18_YEAST
OG0008761			sp|P38714|SYRM_YEAST
OG0008762			sp|Q04083|THI74_YEAST
OG0008763			sp|P40040|THO1_YEAST
OG0008764			sp|P46670|TBCC_YEAST
OG0008765			sp|Q07471|THI3_YEAST
OG0008766			sp|P53882|TDA7_YEAST
OG0008767			sp|Q07921|TEN1_YEAST
OG0008768			sp|P32460|DCG1_YEAST
OG0008769			sp|P43595|DCV1_YEAST
OG0008770			sp|P13483|DATI_YEAST
OG0008771			sp|P47178|DAN1_YEAST
OG0008772			sp|P16521|EF3A_YEAST
OG0008773			sp|P53728|CYP8_YEAST
OG0008774			sp|P23285|CYPB_YEAST
OG0008775			sp|P47179|DAN4_YEAST
OG0008776			sp|Q06686|CTR3_YEAST
OG0008777			sp|P00045|CYC7_YEAST
OG0008778			sp|Q08347|BDS1_YEAST
OG0008779			sp|Q08409|AUS1_YEAST
OG0008780			sp|P35727|BLI1_YEAST
OG0008781			sp|P53194|BRP1_YEAST
