OG_ID	CLIB122	W29
OG0004776	YALI0_B09295g	YALI1_B12427g
OG0004777	YALI0_F23287g	YALI1_F30520g
OG0004778	YALI0_D00429g	YALI1_D00449g
OG0004779	YALI0_B13156g	YALI1_B17493g
OG0004780	YALI0_C11517g	YALI1_C16183g
OG0004781	YALI0_F19844g	YALI1_F26399g
OG0004782	YALI0_E33099g	YALI1_E39248g
OG0004783	YALI0_A17490g	YALI1_A17583g
OG0004784	YALI0_A10164g	YALI1_A10022g
OG0004785	YALI0_B12936g	YALI1_B17112g
OG0004786	YALI0_A03883g	YALI1_A04109g
OG0004787	YALI0_C04158g	YALI1_C05554g
OG0004788	YALI0_C17545g	YALI1_C24850g
OG0004789	YALI0_D16929g	YALI1_D20885g
OG0004790	YALI0_A03025g	YALI1_A03422g
OG0004791	YALI0_D20328g	YALI1_D25744g
OG0004792	YALI0_D04356g	YALI1_D05414g
OG0004793	YALI0_A15103g	YALI1_A15105g
OG0004794	YALI0_E29425g	YALI1_E34798g
OG0004795	YALI0_B21142g	YALI1_B27564g
OG0004796	YALI0_F15807g	YALI1_F21279g
OG0004797	YALI0_E16973g	YALI1_E20229g
OG0004798	YALI0_E12661g	YALI1_E15629g
OG0004799	YALI0_D20416g	YALI1_D25851g
OG0004800	YALI0_C18227g	YALI1_C25367g
OG0004801	YALI0_F19140g	YALI1_F25556g
OG0004802	YALI0_E05093g	YALI1_E05975g
OG0004803	YALI0_D11638g	YALI1_D14477g
OG0004804	YALI0_B15708g	YALI1_B20589g
OG0004805	YALI0_C24035g	YALI1_C33086g
OG0004806	YALI0_B07601g	YALI1_B09993g
OG0004807	YALI0_C05577g	YALI1_C07117g
OG0004808	YALI0_C13024g	YALI1_C18209g
OG0004809	YALI0_F24057g	YALI1_F31482g
OG0004810	YALI0_F12529g	YALI1_F16717g
OG0004811	YALI0_A17020g	YALI1_A17085g
OG0004812	YALI0_D22550g	YALI1_D28726g
OG0004813	YALI0_B21692g	YALI1_B28357g
OG0004814	YALI0_E21439g	YALI1_E25518g
OG0004815	YALI0_E19899g	YALI1_E23790g
OG0004816	YALI0_B13904g	YALI1_B18451g
OG0004817	YALI0_D17292g	YALI1_D21256g
OG0004818	YALI0_E00836g	YALI1_E01235g
OG0004819	YALI0_F13585g	YALI1_F18122g
OG0004820	YALI0_E23826g	YALI1_E28213g
OG0004821	YALI0_D15114g	YALI1_D18408g
OG0004822	YALI0_E33913g	YALI1_E40251g
OG0004823	YALI0_F17600g	YALI1_F23399g
OG0004824	YALI0_F16599g	YALI1_F22171g
OG0004825	YALI0_C07304g	YALI1_C09696g
OG0004826	YALI0_D09207g	YALI1_D11666g
OG0004827	YALI0_C06776g	YALI1_C09033g
OG0004828	YALI0_F00638g	YALI1_F01020g
OG0004829	YALI0_D24651g	YALI1_D32619g
OG0004830	YALI0_B12804g	YALI1_B16968g
OG0004831	YALI0_B09163g	YALI1_B12295g
OG0004832	YALI0_F24167g	YALI1_F31587g
OG0004833	YALI0_E16929g	YALI1_E20192g
OG0004834	YALI0_A15796g	YALI1_A15813g
OG0004835	YALI0_C19019g	YALI1_C26146g
OG0004836	YALI0_B20218g	YALI1_B26430g
OG0004837	YALI0_F29095g	YALI1_F36710g
OG0004838	YALI0_E20977g	YALI1_E24922g
OG0004839	YALI0_B05280g	YALI1_B07284g
OG0004840	YALI0_B21120g	YALI1_B27534g
OG0004841	YALI0_D02827g	YALI1_D03604g
OG0004842	YALI0_B14014g	YALI1_B18572g
OG0004843	YALI0_E20295g	YALI1_E24128g
OG0004844	YALI0_E28809g	YALI1_E34116g
OG0004845	YALI0_E15136g	YALI1_E18184g
OG0004846	YALI0_E13926g	YALI1_E16950g
OG0004847	YALI0_D17732g	YALI1_D21702g
OG0004848	YALI0_A05423g	YALI1_A05491g
OG0004849	YALI0_B12210g	YALI1_B16068g
OG0004850	YALI0_B01584g	YALI1_B02506g
OG0004851	YALI0_F25179g	YALI1_F32512g
OG0004852	YALI0_E20251g	YALI1_E24078g
OG0004853	YALI0_E02618g	YALI1_E03220g
OG0004854	YALI0_C04411g	YALI1_C05880g
OG0004855	YALI0_E04202g	YALI1_E05074g
OG0004856	YALI0_E08360g	YALI1_E10210g
OG0004857	YALI0_C22968g	YALI1_C31759g
OG0004858	YALI0_A01001g	YALI1_A01298g
OG0004859	YALI0_F09856g	YALI1_F13446g
OG0004860	YALI0_F11517g	YALI1_F15265g
OG0004861	YALI0_D19294g	YALI1_D24425g
OG0004862	YALI0_E13794g	YALI1_E16820g
OG0004863	YALI0_E31130g	YALI1_E36641g
OG0004864	YALI0_B11528g	YALI1_B15307g
OG0004865	YALI0_D16291g	YALI1_D20118g
OG0004866	YALI0_A15422g	YALI1_A15497g
OG0004867	YALI0_D15334g	YALI1_D18727g
OG0004868	YALI0_F06226g	YALI1_F09289g
OG0004869	YALI0_C20801g	YALI1_C28817g
OG0004870	YALI0_D18700g	YALI1_D23575g
OG0004871	YALI0_A15378g	YALI1_A15461g
OG0004872	YALI0_A10769g	YALI1_A10883g
OG0004873	YALI0_E34793g	YALI1_E41315g
OG0004875	YALI0_D13860g	YALI1_D17181g
OG0004876	YALI0_E01694g	YALI1_E02265g
OG0004877	YALI0_C24332g	YALI1_C33354g
OG0004878	YALI0_E05841g	YALI1_E07019g
OG0004879	YALI0_C15653g	YALI1_C22592g
OG0004880	YALI0_E19701g	YALI1_E23610g
OG0004881	YALI0_F31273g	YALI1_F38986g
OG0004882	YALI0_E34837g	YALI1_E41393g
OG0004883	YALI0_F16918g	YALI1_F22674g
OG0004884	YALI0_E19448g	YALI1_E23292g
OG0004885	YALI0_D19052g	YALI1_D24127g
OG0004886	YALI0_F20196g	YALI1_F26860g
OG0004887	YALI0_F25201g	YALI1_F32534g
OG0004888	YALI0_A04323g	YALI1_A04533g
OG0004889	YALI0_A01716g	YALI1_A02075g
OG0004890	YALI0_E19272g	YALI1_E23038g
OG0004891	YALI0_D11022g	YALI1_D13816g
OG0004892	YALI0_D08162g	YALI1_D10424g
OG0004893	YALI0_F18436g	YALI1_F24469g
OG0004894	YALI0_B00748g	YALI1_B01030g
OG0004895	YALI0_A21461g	YALI1_A22496g
OG0004896	YALI0_A00264g	YALI1_A00309g
OG0004897	YALI0_E03014g	YALI1_E03553g
OG0004898	YALI0_F04554g	YALI1_F06956g
OG0004899	YALI0_E33121g	YALI1_E39284g
OG0004900	YALI0_F03949g	YALI1_F05936g
OG0004901	YALI0_F30129g	YALI1_F37714g
OG0004902	YALI0_D11264g	YALI1_D14156g
OG0004903	YALI0_D05863g	YALI1_D07549g
OG0004904	YALI0_C12918g	YALI1_C18011g
OG0004905	YALI0_C15114g	YALI1_C21353g
OG0004906	YALI0_D14388g	YALI1_D17524g
OG0004907	YALI0_D02673g	YALI1_D03278g
OG0004908	YALI0_E19030g	YALI1_E22840g
OG0004909	YALI0_E22979g	YALI1_E27144g
OG0004910	YALI0_D18458g	YALI1_D23128g
OG0004911	YALI0_A16863g	YALI1_A16988g
OG0004912	YALI0_E09086g	YALI1_E11215g
OG0004913	YALI0_D15576g	YALI1_D19087g
OG0004914	YALI0_D05599g	YALI1_D07209g
OG0004915	YALI0_C10604g	YALI1_C14884g
OG0004916	YALI0_B15081g	YALI1_B19880g
OG0004917	YALI0_E04620g	YALI1_E05599g
OG0004918	YALI0_D13882g	YALI1_D17206g
OG0004919	YALI0_A02156g	YALI1_A02552g
OG0004920	YALI0_B02860g	YALI1_B04321g
OG0004921	YALI0_C02497g	YALI1_C03513g
OG0004922	YALI0_D13530g	YALI1_D16709g
OG0004923	YALI0_B11748g	YALI1_B15560g
OG0004924	YALI0_B21318g	YALI1_B27723g
OG0004925	YALI0_E27896g	YALI1_E32946g
OG0004926	YALI0_E32879g	YALI1_E39083g
OG0004927	YALI0_E33011g	YALI1_E39210g
OG0004928	YALI0_E09015g	YALI1_E11083g
OG0004929	YALI0_B16940g	YALI1_B22055g
OG0004930	YALI0_F30011g	YALI1_F37540g
OG0004931	YALI0_F23551g	YALI1_F30877g
OG0004932	YALI0_D12056g	YALI1_D14915g
OG0004933	YALI0_E30833g	YALI1_E36206g
OG0004934	YALI0_F04466g	YALI1_F06896g
OG0004935	YALI0_D05071g	YALI1_D06638g
OG0004936	YALI0_F24431g	YALI1_F31822g
OG0004937	YALI0_C02849g	YALI1_C03914g
OG0004938	YALI0_F04356g	YALI1_F06708g
OG0004939	YALI0_D16599g	YALI1_D20457g
OG0004940	YALI0_A02475g	YALI1_A02998g
OG0004941	YALI0_A01760g	YALI1_A02096g
OG0004942	YALI0_F10615g	YALI1_F14290g
OG0004943	YALI0_A00638g	YALI1_A00801g
OG0004944	YALI0_A02024g	YALI1_A02426g
OG0004945	YALI0_E20691g	YALI1_E24532g
OG0004946	YALI0_E22759g	YALI1_E26900g
OG0004947	YALI0_D09339g	YALI1_D11937g
OG0004948	YALI0_A00682g	YALI1_A00867g
OG0004949	YALI0_F03179g	YALI1_F04433g
OG0004950	YALI0_E20119g	YALI1_E23961g
OG0004951	YALI0_B05566g	YALI1_B07598g
OG0004952	YALI0_D07392g	YALI1_D09453g
OG0004953	YALI0_C11429g	YALI1_C16080g
OG0004954	YALI0_E21351g	YALI1_E25443g
OG0004955	YALI0_F13013g	YALI1_F17472g
OG0004956	YALI0_E22671g	YALI1_E26860g
OG0004957	YALI0_E18073g	YALI1_E21443g
OG0004958	YALI0_E29205g	YALI1_E34494g
OG0004959	YALI0_F24915g	YALI1_F32251g
OG0004960	YALI0_D02739g	YALI1_D03412g
OG0004961	YALI0_F27995g	YALI1_F35656g
OG0004962	YALI0_B16588g	YALI1_B21618g
OG0004963	YALI0_E09218g	YALI1_E11351g
OG0004964	YALI0_C12771g	YALI1_C17947g
OG0004965	YALI0_B22858g	YALI1_B29785g
OG0004966	YALI0_C00110g	YALI1_C00116g
OG0004967	YALI0_B07403g	YALI1_B09497g
OG0004968	YALI0_D17710g	YALI1_D21667g
OG0004969	YALI0_E11671g	YALI1_E14505g
OG0004970	YALI0_D10857g	YALI1_D13574g
OG0004971	YALI0_E34771g	YALI1_E41276g
OG0004972	YALI0_F17534g	YALI1_F23364g
OG0004973	YALI0_B01276g	YALI1_B02177g
OG0004974	YALI0_E29381g	YALI1_E34745g
OG0004975	YALI0_A17809g	YALI1_A17927g
OG0004976	YALI0_F26059g	YALI1_F33445g
OG0004977	YALI0_E25113g	YALI1_E30053g
OG0004978	YALI0_A10901g	YALI1_A10966g
OG0004979	YALI0_D08734g	YALI1_D11203g
OG0004980	YALI0_A17358g	YALI1_A17486g
OG0004981	YALI0_C14872g	YALI1_C20793g
OG0004982	YALI0_B15037g	YALI1_B19774g
OG0004983	YALI0_F22517g	YALI1_F29751g
OG0004984	YALI0_E24827g	YALI1_E29642g
OG0004985	YALI0_D24035g	YALI1_D31274g
OG0004986	YALI0_D23397g	YALI1_D30256g
OG0004987	YALI0_D23331g	YALI1_D30196g
OG0004988	YALI0_F16159g	YALI1_F21647g
OG0004989	YALI0_B14685g	YALI1_B19323g
OG0004990	YALI0_F22473g	YALI1_F29704g
OG0004991	YALI0_F05302g	YALI1_F07907g
OG0004992	YALI0_A03509g	YALI1_A03757g
OG0004993	YALI0_D18656g	YALI1_D23377g
OG0004994	YALI0_E05071g	YALI1_E05972g
OG0004995	YALI0_D09141g	YALI1_D11623g
OG0004996	YALI0_D01331g	YALI1_D01515g
OG0004997	YALI0_A00198g	YALI1_A00241g
OG0004998	YALI0_F15917g	YALI1_F21396g
OG0004999	YALI0_E27181g	YALI1_E32152g
OG0005000	YALI0_F15059g	YALI1_F20123g
OG0005001	YALI0_E34089g	YALI1_E40442g
OG0005002	YALI0_A03069g	YALI1_A03442g
OG0005003	YALI0_F19228g	YALI1_F25649g
OG0005004	YALI0_B15884g	YALI1_B20835g
OG0005005	YALI0_F02849g	YALI1_F04082g
OG0005006	YALI0_F01210g	YALI1_F01981g
OG0005007	YALI0_C20471g	YALI1_C28551g
OG0005008	YALI0_A17281g	YALI1_A17419g
OG0005009	YALI0_F19976g	YALI1_F26612g
OG0005010	YALI0_B11913g	YALI1_B15733g
OG0005011	YALI0_C02387g	YALI1_C03349g
OG0005012	YALI0_E28644g	YALI1_E33934g
OG0005013	YALI0_F20944g	YALI1_F27812g
OG0005014	YALI0_E31713g	YALI1_E37484g
OG0005015	YALI0_B09251g	YALI1_B12375g
OG0005016	YALI0_F11869g	YALI1_F15708g
OG0005017	YALI0_B13398g	YALI1_B17838g
OG0005018	YALI0_A08165g	YALI1_A07768g
OG0005019	YALI0_F23067g	YALI1_F30289g
OG0005020	YALI0_A03839g	YALI1_A04022g
OG0005021	YALI0_F19668g	YALI1_F26127g
OG0005022	YALI0_F14971g	YALI1_F20010g
OG0005023	YALI0_F00352g	YALI1_F00430g
OG0005024	YALI0_D17402g	YALI1_D21408g
OG0005025	YALI0_A04653g	YALI1_A04815g
OG0005026	YALI0_E30019g	YALI1_E35440g
OG0005027	YALI0_D04719g	YALI1_D05822g
OG0005028	YALI0_A17512g	YALI1_A17622g
OG0005029	YALI0_E14795g	YALI1_E17786g
OG0005030	YALI0_E29337g	YALI1_E34708g
OG0005031	YALI0_E18722g	YALI1_E22414g
OG0005032	YALI0_C19734g	YALI1_C27073g
OG0005033	YALI0_E06391g	YALI1_E07578g
OG0005034	YALI0_D08338g	YALI1_D10693g
OG0005035	YALI0_F28303g	YALI1_F35983g
OG0005036	YALI0_E25674g	YALI1_E30431g
OG0005037	YALI0_F17864g	YALI1_F23719g
OG0005038	YALI0_E16280g	YALI1_E19483g
OG0005039	YALI0_E06765g	YALI1_E08114g
OG0005040	YALI0_E03344g	YALI1_E04007g
OG0005041	YALI0_B02552g	YALI1_B03963g
OG0005042	YALI0_D12210g	YALI1_D15214g
OG0005043	YALI0_C23056g	YALI1_C31848g
OG0005044	YALI0_E16863g	YALI1_E20125g
OG0005045	YALI0_C18293g	YALI1_C25452g
OG0005046	YALI0_D14586g	YALI1_D17829g
OG0005047	YALI0_D19338g	YALI1_D24546g
OG0005048	YALI0_F15741g	YALI1_F21210g
OG0005049	YALI0_B23034g	YALI1_B29972g
OG0005050	YALI0_E32417g	YALI1_E38389g
OG0005051	YALI0_D20658g	YALI1_D26218g
OG0005052	YALI0_C04235g	YALI1_C05649g
OG0005053	YALI0_C24211g	YALI1_C33254g
OG0005054	YALI0_F05632g	YALI1_F08363g
OG0005055	YALI0_F20966g	YALI1_F27834g
OG0005056	YALI0_B16148g	YALI1_B21104g
OG0005057	YALI0_F03069g	YALI1_F04264g
OG0005058	YALI0_E25025g	YALI1_E29930g
OG0005059	YALI0_D00803g	YALI1_D00848g
OG0005060	YALI0_C09328g	YALI1_C13000g
OG0005061	YALI0_C15048g	YALI1_C21234g
OG0005062	YALI0_F00704g	YALI1_F01132g
OG0005063	YALI0_F06710g	YALI1_F09856g
OG0005064	YALI0_D26620g	YALI1_D35148g
OG0005065	YALI0_A11561g	YALI1_A11612g
OG0005066	YALI0_F13277g	YALI1_F17756g
OG0005067	YALI0_B20900g	YALI1_B27293g
OG0005068	YALI0_D07590g	YALI1_D09790g
OG0005069	YALI0_D11000g	YALI1_D13790g
OG0005070	YALI0_B14058g	YALI1_B18613g
OG0005071	YALI0_B07535g	YALI1_B09807g
OG0005072	YALI0_F09746g	YALI1_F13339g
OG0005073	YALI0_E20031g	YALI1_E23912g
OG0005074	YALI0_D05049g	YALI1_D06572g
OG0005075	YALI0_C12947g	YALI1_C18073g
OG0005076	YALI0_F02959g	YALI1_F04185g
OG0005077	YALI0_E24167g	YALI1_E28779g
OG0005078	YALI0_C08052g	YALI1_C10730g
OG0005079	YALI0_B10087g	YALI1_B13614g
OG0005080	YALI0_C07436g	YALI1_C09851g
OG0005081	YALI0_B18018g	YALI1_B23338g
OG0005082	YALI0_F06864g	YALI1_F10150g
OG0005083	YALI0_B19756g	YALI1_B25833g
OG0005084	YALI0_D22440g	YALI1_D28518g
OG0005085	YALI0_E03916g	YALI1_E04706g
OG0005086	YALI0_F19734g	YALI1_F26186g
OG0005087	YALI0_E13123g	YALI1_E16068g
OG0005088	YALI0_E26653g	YALI1_E31646g
OG0005089	YALI0_D18766g	YALI1_D23688g
OG0005090	YALI0_A09537g	YALI1_A09218g
OG0005091	YALI0_E09559g	YALI1_E11835g
OG0005092	YALI0_E33759g	YALI1_E40032g
OG0005093	YALI0_D04697g	YALI1_D05817g
OG0005094	YALI0_F19074g	YALI1_F25485g
OG0005095	YALI0_C05302g	YALI1_C06716g
OG0005096	YALI0_F19888g	YALI1_F26519g
OG0005097	YALI0_A06061g	YALI1_A05884g
OG0005098	YALI0_F13431g	YALI1_F17953g
OG0005099	YALI0_B16126g	YALI1_B21088g
OG0005100	YALI0_D16181g	YALI1_D19980g
OG0005101	YALI0_E05357g	YALI1_E06212g
OG0005102	YALI0_D02651g	YALI1_D03245g
OG0005103	YALI0_C03762g	YALI1_C04991g
OG0005104	YALI0_B20240g	YALI1_B26451g
OG0005105	YALI0_E06369g	YALI1_E07571g
OG0005106	YALI0_D14366g	YALI1_D17507g
OG0005107	YALI0_C04004g	YALI1_C05264g
OG0005108	YALI0_E26807g	YALI1_E31724g
OG0005109	YALI0_E32494g	YALI1_E38512g
OG0005110	YALI0_A00759g	YALI1_A00947g
OG0005111	YALI0_F28831g	YALI1_F36610g
OG0005112	YALI0_C08782g	YALI1_C12007g
OG0005113	YALI0_F07359g	YALI1_F10713g
OG0005114	YALI0_F11583g	YALI1_F15334g
OG0005115	YALI0_B18392g	YALI1_B23879g
OG0005116	YALI0_E24343g	YALI1_E28999g
OG0005117	YALI0_E13299g	YALI1_E16300g
OG0005118	YALI0_E06633g	YALI1_E07984g
OG0005119	YALI0_D06325g	YALI1_D08125g
OG0005120	YALI0_B17380g	YALI1_B22598g
OG0005121	YALI0_E28292g	YALI1_E33400g
OG0005122	YALI0_B06831g	YALI1_B08885g
OG0005123	YALI0_E10593g	YALI1_E13495g
OG0005124	YALI0_E01628g	YALI1_E02203g
OG0005125	YALI0_B16214g	YALI1_B21155g
OG0005126	YALI0_C10516g	YALI1_C14818g
OG0005127	YALI0_A17127g	YALI1_A17177g
OG0005128	YALI0_F24277g	YALI1_F31687g
OG0005129	YALI0_C23254g	YALI1_C32079g
OG0005130	YALI0_C20053g	YALI1_C27996g
OG0005131	YALI0_E16665g	YALI1_E19871g
OG0005132	YALI0_B04774g	YALI1_B06489g
OG0005133	YALI0_D15752g	YALI1_D19306g
OG0005134	YALI0_D19954g	YALI1_D25250g
OG0005135	YALI0_D06820g	YALI1_D08749g
OG0005136	YALI0_C21296g	YALI1_C29382g
OG0005137	YALI0_E11495g	YALI1_E14316g
OG0005138	YALI0_E27093g	YALI1_E32054g
OG0005139	YALI0_F23837g	YALI1_F31283g
OG0005140	YALI0_E33539g	YALI1_E39796g
OG0005141	YALI0_E29447g	YALI1_E34857g
OG0005142	YALI0_E31031g	YALI1_E36494g
OG0005143	YALI0_E32035g	YALI1_E37982g
OG0005144	YALI0_C01419g	YALI1_C01965g
OG0005145	YALI0_F07623g	YALI1_F10971g
OG0005146	YALI0_D20262g	YALI1_D25664g
OG0005147	YALI0_F09768g	YALI1_F13366g
OG0005148	YALI0_C01463g	YALI1_C02053g
OG0005149	YALI0_C02453g	YALI1_C03461g
OG0005150	YALI0_D14476g	YALI1_D17620g
OG0005151	YALI0_D26389g	YALI1_D34893g
OG0005152	YALI0_C22088g	YALI1_C30440g
OG0005153	YALI0_A10725g	YALI1_A10827g
OG0005154	YALI0_A18293g	YALI1_A18805g
OG0005155	YALI0_B08800g	YALI1_B11878g
OG0005156	YALI0_E02090g	YALI1_E02616g
OG0005157	YALI0_E28424g	YALI1_E33570g
OG0005158	YALI0_B22792g	YALI1_B29742g
OG0005159	YALI0_B04334g	YALI1_B05832g
OG0005160	YALI0_F00264g	YALI1_F00288g
OG0005161	YALI0_B17358g	YALI1_B22561g
OG0005162	YALI0_B06534g	YALI1_B08580g
OG0005163	YALI0_E17435g	YALI1_E20709g
OG0005164	YALI0_F23705g	YALI1_F31126g
OG0005165	YALI0_E30767g	YALI1_E36116g
OG0005166	YALI0_C21802g	YALI1_C30119g
OG0005167	YALI0_F06336g	YALI1_F09405g
OG0005168	YALI0_D19382g	YALI1_D24626g
OG0005169	YALI0_C19217g	YALI1_C26580g
OG0005170	YALI0_C07634g	YALI1_C10173g
OG0005171	YALI0_F06402g	YALI1_F09518g
OG0005172	YALI0_F09031g	YALI1_F12616g
OG0005173	YALI0_F21494g	YALI1_F28459g
OG0005174	YALI0_D00759g	YALI1_D00798g
OG0005175	YALI0_E28468g	YALI1_E33633g
OG0005176	YALI0_E02134g	YALI1_E02648g
OG0005177	YALI0_E17017g	YALI1_E20279g
OG0005178	YALI0_D26664g	YALI1_D35210g
OG0005179	YALI0_F27159g	YALI1_F34497g
OG0005180	YALI0_B22660g	YALI1_B29548g
OG0005181	YALI0_D21428g	YALI1_D27068g
OG0005182	YALI0_E30481g	YALI1_E35815g
OG0005183	YALI0_A01441g	YALI1_A01842g
OG0005184	YALI0_C23518g	YALI1_C32461g
OG0005185	YALI0_B05918g	YALI1_B07957g
OG0005186	YALI0_A09471g	YALI1_A09190g
OG0005187	YALI0_B21296g	YALI1_B27689g
OG0005188	YALI0_B11858g	YALI1_B15670g
OG0005189	YALI0_D27038g	YALI1_D35635g
OG0005190	YALI0_F15125g	YALI1_F20233g
OG0005191	YALI0_B10736g	YALI1_B14382g
OG0005192	YALI0_C22946g	YALI1_C31684g
OG0005193	YALI0_B15774g	YALI1_B20730g
OG0005194	YALI0_F10945g	YALI1_F14625g
OG0005195	YALI0_B04906g	YALI1_B06809g
OG0005196	YALI0_B01386g	YALI1_B02375g
OG0005197	YALI0_E27225g	YALI1_E32223g
OG0005198	YALI0_B10692g	YALI1_B14325g
OG0005199	YALI0_A19228g	YALI1_A20201g
OG0005200	YALI0_F19514g	YALI1_F25951g
OG0005201	YALI0_B12122g	YALI1_B15964g
OG0005202	YALI0_F23397g	YALI1_F30647g
OG0005203	YALI0_F05016g	YALI1_F07604g
OG0005204	YALI0_C10714g	YALI1_C15084g
OG0005205	YALI0_A20658g	YALI1_A21696g
OG0005206	YALI0_F00242g	YALI1_F00286g
OG0005207	YALI0_D21032g	YALI1_D26639g
OG0005208	YALI0_F00792g	YALI1_F01248g
OG0005209	YALI0_F12089g	YALI1_F15961g
OG0005210	YALI0_B07293g	YALI1_B09333g
OG0005211	YALI0_F27401g	YALI1_F34779g
OG0005212	YALI0_B19866g	YALI1_B25963g
OG0005213	YALI0_F09295g	YALI1_F12946g
OG0005214	YALI0_F22583g	YALI1_F29828g
OG0005215	YALI0_C02255g	YALI1_C03221g
OG0005216	YALI0_F07128g	YALI1_F10530g
OG0005217	YALI0_E30217g	YALI1_E35580g
OG0005218	YALI0_F18260g	YALI1_F24228g
OG0005219	YALI0_F01584g	YALI1_F02481g
OG0005220	YALI0_F17424g	YALI1_F23191g
OG0005221	YALI0_E33319g	YALI1_E39433g
OG0005222	YALI0_F24365g	YALI1_F31744g
OG0005224	YALI0_C17963g	YALI1_C25128g
OG0005225	YALI0_B04114g	YALI1_B05497g
OG0005226	YALI0_B15972g	YALI1_B20935g
OG0005227	YALI0_C07568g	YALI1_C10016g
OG0005228	YALI0_D03641g	YALI1_D04594g
OG0005229	YALI0_B11066g	YALI1_B14752g
OG0005230	YALI0_E18590g	YALI1_E22262g
OG0005231	YALI0_C03377g	YALI1_C04436g
OG0005232	YALI0_E10307g	YALI1_E12987g
OG0005233	YALI0_D02343g	YALI1_D02804g
OG0005234	YALI0_F31009g	YALI1_F38670g
OG0005235	YALI0_D02321g	YALI1_D02781g
OG0005236	YALI0_F18216g	YALI1_F24171g
OG0005237	YALI0_B04884g	YALI1_B06776g
OG0005238	YALI0_B21662g	YALI1_B28292g
OG0005239	YALI0_C19800g	YALI1_C27141g
OG0005240	YALI0_F24761g	YALI1_F32120g
OG0005241	YALI0_E34309g	YALI1_E40718g
OG0005242	YALI0_A15950g	YALI1_A15879g
OG0005243	YALI0_C20647g	YALI1_C28611g
OG0005244	YALI0_B06347g	YALI1_B08401g
OG0005245	YALI0_C16368g	YALI1_C23415g
OG0005246	YALI0_A17578g	YALI1_A17671g
OG0005247	YALI0_F25553g	YALI1_F32841g
OG0005248	YALI0_F04664g	YALI1_F07181g
OG0005249	YALI0_D17842g	YALI1_D22083g
OG0005250	YALI0_F28523g	YALI1_F36259g
OG0005251	YALI0_D16907g	YALI1_D20844g
OG0005252	YALI0_C01903g	YALI1_C02588g
OG0005253	YALI0_A04631g	YALI1_A04795g
OG0005254	YALI0_E28226g	YALI1_E33268g
OG0005255	YALI0_F24717g	YALI1_F32067g
OG0005256	YALI0_C05929g	YALI1_C07613g
OG0005257	YALI0_E30943g	YALI1_E36404g
OG0005258	YALI0_D12628g	YALI1_D15792g
OG0005259	YALI0_B09317g	YALI1_B12443g
OG0005260	YALI0_E30855g	YALI1_E36308g
OG0005261	YALI0_C18249g	YALI1_C25377g
OG0005262	YALI0_E26026g	YALI1_E30914g
OG0005263	YALI0_E03476g	YALI1_E04143g
OG0005264	YALI0_D26147g	YALI1_D34529g
OG0005265	YALI0_E28402g	YALI1_E33540g
OG0005266	YALI0_A14839g	YALI1_A14783g
OG0005267	YALI0_C11297g	YALI1_C15776g
OG0005268	YALI0_B22594g	YALI1_B29507g
OG0005269	YALI0_D08756g	YALI1_D11242g
OG0005270	YALI0_D25828g	YALI1_D34149g
OG0005271	YALI0_F30965g	YALI1_F38614g
OG0005272	YALI0_E27720g	YALI1_E32693g
OG0005273	YALI0_C16181g	YALI1_C23175g
OG0005274	YALI0_F03707g	YALI1_F05459g
OG0005275	YALI0_E16533g	YALI1_E19714g
OG0005276	YALI0_A21175g	YALI1_A22137g
OG0005277	YALI0_C21384g	YALI1_C29529g
OG0005278	YALI0_F06314g	YALI1_F09361g
OG0005279	YALI0_A14564g	YALI1_A14368g
OG0005280	YALI0_A05555g	YALI1_A05571g
OG0005281	YALI0_F05434g	YALI1_F08146g
OG0005282	YALI0_F08811g	YALI1_F12312g
OG0005283	YALI0_C21789g	YALI1_C30086g
OG0005284	YALI0_C04279g	YALI1_C05734g
OG0005285	YALI0_D08382g	YALI1_D10768g
OG0005286	YALI0_B15752g	YALI1_B20717g
OG0005287	YALI0_E08228g	YALI1_E10055g
OG0005288	YALI0_A06930g	YALI1_A06612g
OG0005289	YALI0_D21890g	YALI1_D27637g
OG0005290	YALI0_C15026g	YALI1_C21171g
OG0005291	YALI0_E15598g	YALI1_E18802g
OG0005292	YALI0_F22957g	YALI1_F30116g
OG0005293	YALI0_E30327g	YALI1_E35689g
OG0005294	YALI0_C07062g	YALI1_C09451g
OG0005295	YALI0_B00682g	YALI1_B01223g
OG0005296	YALI0_F15367g	YALI1_F20669g
OG0005297	YALI0_F16709g	YALI1_F22321g
OG0005298	YALI0_A19492g	YALI1_A20441g
OG0005299	YALI0_A11737g	YALI1_A11905g
OG0005300	YALI0_A07711g	YALI1_A07277g
OG0005301	YALI0_C15246g	YALI1_C21544g
OG0005302	YALI0_E22396g	YALI1_E26433g
OG0005303	YALI0_F17490g	YALI1_F23331g
OG0005304	YALI0_C11968g	YALI1_C16712g
OG0005305	YALI0_F00176g	YALI1_F00207g
OG0005306	YALI0_D11990g	YALI1_D14866g
OG0005307	YALI0_C02211g	YALI1_C02904g
OG0005308	YALI0_F28413g	YALI1_F36132g
OG0005309	YALI0_F14751g	YALI1_F19717g
OG0005310	YALI0_B09977g	YALI1_B13355g
OG0005311	YALI0_E11935g	YALI1_E14733g
OG0005312	YALI0_A19470g	YALI1_A20408g
OG0005313	YALI0_E32241g	YALI1_E38208g
OG0005314	YALI0_F03135g	YALI1_F04345g
