genes	orthology
YALI1_E25443g	GroupI
YALI1_A02461g	GroupI
YALI1_A03721g	GroupI
YALI1_C09094g	GroupI
YALI1_C17680g	GroupI
YALI1_A02083g	GroupI
YALI1_D17206g	GroupI
YALI1_F06628g	GroupI
YALI1_E32445g	GroupI
YALI1_F15449g	GroupI
YALI1_B25762g	GroupI
YALI1_D25744g	GroupI
YALI1_F27686g	GroupI
YALI1_A22027g	GroupI
YALI1_D09404g	GroupI
YALI1_E27880g	GroupI
YALI1_A05091g	GroupI
YALI1_D15506g	GroupI
YALI1_B00578g	GroupI
YALI1_B18854g	GroupI
YALI1_E00318g	GroupI
YALI1_D12543g	GroupI
YALI1_B19205g	GroupI
YALI1_F19244g	GroupI
YALI1_C09851g	GroupI
YALI1_C07109g	GroupI
YALI1_D20985g	GroupI
YALI1_F29937g	GroupI
YALI1_F25908g	GroupI
YALI1_D07451g	GroupI
YALI1_F08705g	GroupI
YALI1_F28453g	GroupI
YALI1_D18014g	GroupI
YALI1_B07549g	GroupI
YALI1_F27731g	GroupI
YALI1_E34290g	GroupI
YALI1_F32090g	GroupI
YALI1_E05731g	GroupI
YALI1_F09088g	GroupI
YALI1_E04613g	GroupI
YALI1_A21654g	GroupI
YALI1_E38896g	GroupI
YALI1_D33879g	GroupI
YALI1_E11370g	GroupI
YALI1_C13186g	GroupI
YALI1_B27454g	GroupI
YALI1_C01338g	GroupI
YALI1_D03604g	GroupI
YALI1_A17486g	GroupI
YALI1_F21583g	GroupI
YALI1_C25069g	GroupI
YALI1_B07937g	GroupI
YALI1_B25603g	GroupI
YALI1_A21775g	GroupI
YALI1_D11242g	GroupI
YALI1_D06665g	GroupI
YALI1_F04082g	GroupI
YALI1_E35982g	GroupI
YALI1_E33527g	GroupI
YALI1_E05668g	GroupI
YALI1_C12788g	GroupI
YALI1_E37982g	GroupI
YALI1_C20224g	GroupI
YALI1_D11091g	GroupI
YALI1_E20192g	GroupI
YALI1_A11415g	GroupI
YALI1_F38595g	GroupI
YALI1_B00242g	GroupI
YALI1_F27929g	GroupI
YALI1_B16446g	GroupI
YALI1_D28033g	GroupI
YALI1_A09949g	GroupI
YALI1_B18930g	GroupI
YALI1_E34322g	GroupI
YALI1_A19483g	GroupI
YALI1_A08436g	GroupI
YALI1_F07344g	GroupI
YALI1_C28513g	GroupI
YALI1_F03028g	GroupI
YALI1_E22126g	GroupI
YALI1_E38443g	GroupI
YALI1_B25795g	GroupI
YALI1_C14079g	GroupI
YALI1_D17983g	GroupI
YALI1_B05520g	GroupI
YALI1_C17848g	GroupI
YALI1_D24182g	GroupI
YALI1_C00164g	GroupI
YALI1_D28221g	GroupI
YALI1_A09694g	GroupI
YALI1_E26811g	GroupI
YALI1_F28490g	GroupI
YALI1_A09798g	GroupI
YALI1_B05690g	GroupI
YALI1_F09230g	GroupI
YALI1_E40467g	GroupI
YALI1_F27470g	GroupI
YALI1_B26517g	GroupI
YALI1_B17695g	GroupI
YALI1_F01034g	GroupI
YALI1_F08845g	GroupI
YALI1_E34344g	GroupI
YALI1_B22561g	GroupI
YALI1_E00746g	GroupI
YALI1_F30754g	GroupI
YALI1_F02697g	GroupI
YALI1_C19500g	GroupI
YALI1_E22364g	GroupI
YALI1_F04236g	GroupI
YALI1_E11255g	GroupI
YALI1_B21070g	GroupI
YALI1_C25171g	GroupI
YALI1_C12140g	GroupI
YALI1_C18268g	GroupI
YALI1_D09215g	GroupI
YALI1_F37481g	GroupI
YALI1_B11083g	GroupI
YALI1_C13106g	GroupI
YALI1_E23912g	GroupI
YALI1_B08540g	GroupI
YALI1_E40361g	GroupI
YALI1_F30703g	GroupI
YALI1_D17970g	GroupI
YALI1_E19105g	GroupI
YALI1_F19899g	GroupI
YALI1_A21620g	GroupI
YALI1_D03663g	GroupI
YALI1_C23563g	GroupI
YALI1_D23575g	GroupI
YALI1_E13677g	GroupI
YALI1_E18291g	GroupI
YALI1_E33633g	GroupI
YALI1_D15523g	GroupI
YALI1_A16509g	GroupI
YALI1_D07149g	GroupI
YALI1_E13637g	GroupI
YALI1_D07775g	GroupI
YALI1_B30024g	GroupI
YALI1_E17786g	GroupI
YALI1_B16068g	GroupI
YALI1_C04672g	GroupI
YALI1_B19576g	GroupI
YALI1_E28631g	GroupI
YALI1_B15905g	GroupI
YALI1_F11049g	GroupI
YALI1_E25290g	GroupI
YALI1_B24606g	GroupI
YALI1_A09218g	GroupI
YALI1_B15655g	GroupI
YALI1_D16290g	GroupI
YALI1_B18536g	GroupI
YALI1_B21819g	GroupI
YALI1_E26336g	GroupI
YALI1_F07429g	GroupI
YALI1_B14355g	GroupI
YALI1_E25729g	GroupI
YALI1_F34675g	GroupI
YALI1_B05964g	GroupI
YALI1_D20202g	GroupI
YALI1_D28003g	GroupI
YALI1_D30618g	GroupI
YALI1_F25254g	GroupI
YALI1_C29762g	GroupI
YALI1_A10934g	GroupI
YALI1_E13472g	GroupI
YALI1_B08186g	GroupI
YALI1_C11970g	GroupI
YALI1_E30073g	GroupI
YALI1_F32792g	GroupI
YALI1_E34784g	GroupI
YALI1_F13220g	GroupI
YALI1_B04937g	GroupI
YALI1_E24894g	GroupI
YALI1_B27211g	GroupI
YALI1_E23223g	GroupI
YALI1_E19696g	GroupI
YALI1_C22922g	GroupI
YALI1_B13886g	GroupI
YALI1_E17466g	GroupI
YALI1_B28017g	GroupI
YALI1_E07302g	GroupI
YALI1_D25419g	GroupI
YALI1_B28215g	GroupI
YALI1_F18524g	GroupI
YALI1_B14600g	GroupI
YALI1_E39693g	GroupI
YALI1_E09972g	GroupI
YALI1_A20937g	GroupI
YALI1_B22793g	GroupI
YALI1_D26114g	GroupI
YALI1_E31919g	GroupI
YALI1_F30647g	GroupI
YALI1_B17039g	GroupI
YALI1_F03529g	GroupI
YALI1_D08125g	GroupI
YALI1_F03461g	GroupI
YALI1_D08050g	GroupI
YALI1_F02047g	GroupI
YALI1_C33427g	GroupI
YALI1_B14658g	GroupI
YALI1_F19746g	GroupI
YALI1_A20631g	GroupI
YALI1_E27939g	GroupI
YALI1_C15297g	GroupI
YALI1_A00601g	GroupI
YALI1_B06489g	GroupI
YALI1_E29221g	GroupI
YALI1_E24797g	GroupI
YALI1_E24513g	GroupI
YALI1_F00307g	GroupI
YALI1_D07182g	GroupI
YALI1_C05908g	GroupI
YALI1_F24905g	GroupI
YALI1_E36179g	GroupI
YALI1_E25932g	GroupI
YALI1_E08334g	GroupI
YALI1_D32153g	GroupI
YALI1_E41399g	GroupI
YALI1_D27274g	GroupI
YALI1_E07508g	GroupI
YALI1_D27500g	GroupI
YALI1_E03535g	GroupI
YALI1_E04688g	GroupI
YALI1_F00894g	GroupI
YALI1_F17491g	GroupI
YALI1_B13179g	GroupI
YALI1_D00996g	GroupI
YALI1_F25951g	GroupI
YALI1_B22883g	GroupI
YALI1_E16493g	GroupI
YALI1_B04274g	GroupI
YALI1_A20849g	GroupI
YALI1_B23622g	GroupI
YALI1_F11224g	GroupI
YALI1_F12874g	GroupI
YALI1_D12355g	GroupI
YALI1_F34057g	GroupI
YALI1_C04882g	GroupI
YALI1_E04420g	GroupI
YALI1_D20706g	GroupI
YALI1_E25424g	GroupI
YALI1_F30340g	GroupI
YALI1_A17511g	GroupI
YALI1_F00184g	GroupI
YALI1_E03672g	GroupI
YALI1_D05375g	GroupI
YALI1_E19201g	GroupI
YALI1_A14658g	GroupI
YALI1_E31947g	GroupI
YALI1_C06511g	GroupI
YALI1_C16108g	GroupI
YALI1_E04629g	GroupI
YALI1_E11154g	GroupI
YALI1_C24806g	GroupI
YALI1_D26036g	GroupI
YALI1_D35593g	GroupI
YALI1_F13202g	GroupI
YALI1_D02087g	GroupI
YALI1_D30474g	GroupI
YALI1_F12478g	GroupI
YALI1_C17238g	GroupI
YALI1_E34494g	GroupI
YALI1_F05624g	GroupI
YALI1_E19871g	GroupI
YALI1_F00472g	GroupI
YALI1_C20488g	GroupI
YALI1_E30400g	GroupI
YALI1_C28879g	GroupI
YALI1_F38670g	GroupI
YALI1_F27904g	GroupI
YALI1_E04359g	GroupI
YALI1_F38191g	GroupI
YALI1_F30903g	GroupI
YALI1_A01122g	GroupI
YALI1_C12282g	GroupI
YALI1_D05139g	GroupI
YALI1_F06670g	GroupI
YALI1_D17593g	GroupI
YALI1_F18023g	GroupI
YALI1_E25317g	GroupI
YALI1_F08170g	GroupI
YALI1_E10055g	GroupI
YALI1_D35190g	GroupI
YALI1_D15983g	GroupI
YALI1_B25187g	GroupI
YALI1_E22303g	GroupI
YALI1_D30999g	GroupI
YALI1_E35384g	GroupI
YALI1_A09638g	GroupI
YALI1_B23077g	GroupI
YALI1_D04772g	GroupI
YALI1_B23055g	GroupI
YALI1_E24391g	GroupI
YALI1_F20820g	GroupI
YALI1_D25529g	GroupI
YALI1_A21120g	GroupI
YALI1_E17184g	GroupI
YALI1_D13496g	GroupI
YALI1_F12969g	GroupI
YALI1_F39885g	GroupI
YALI1_A07730g	GroupI
YALI1_A18847g	GroupI
YALI1_C29926g	GroupI
YALI1_F08349g	GroupI
YALI1_E24343g	GroupI
YALI1_F16069g	GroupI
YALI1_E39500t	GroupI
YALI1_B29539g	GroupI
YALI1_F24171g	GroupI
YALI1_B00448g	GroupI
YALI1_B22276g	GroupI
YALI1_C29052g	GroupI
YALI1_F30254g	GroupI
YALI1_E21147g	GroupI
YALI1_D25450g	GroupI
YALI1_F19805g	GroupI
YALI1_E29930g	GroupI
YALI1_F14009g	GroupI
YALI1_C30399g	GroupI
YALI1_F33732g	GroupI
YALI1_F10110g	GroupI
YALI1_A04561g	GroupI
YALI1_F34029g	GroupI
YALI1_E20677g	GroupI
YALI1_F17066g	GroupI
YALI1_B19490g	GroupI
YALI1_E19014g	GroupI
YALI1_A18286g	GroupI
YALI1_D17355g	GroupI
YALI1_E10161g	GroupI
YALI1_F12033g	GroupI
YALI1_B05242g	GroupI
YALI1_E25189g	GroupI
YALI1_F28112g	GroupI
YALI1_E11083g	GroupI
YALI1_B03198g	GroupI
YALI1_B18613g	GroupI
YALI1_E29586g	GroupI
YALI1_B20835g	GroupI
YALI1_F20669g	GroupI
YALI1_E29150g	GroupI
YALI1_F06351g	GroupI
YALI1_E31075g	GroupI
YALI1_D10600g	GroupI
YALI1_A09524g	GroupI
YALI1_F34928g	GroupI
YALI1_F29876g	GroupI
YALI1_D16314g	GroupI
YALI1_B05185g	GroupI
YALI1_D07665g	GroupI
YALI1_B05483g	GroupI
YALI1_D00449g	GroupI
YALI1_F03407g	GroupI
YALI1_E28097g	GroupI
YALI1_F02794g	GroupI
YALI1_E21026g	GroupI
YALI1_E01286g	GroupI
YALI1_B27254g	GroupI
YALI1_D31186g	GroupI
YALI1_F30877g	GroupI
YALI1_E19883g	GroupI
YALI1_D26496g	GroupI
YALI1_F02903g	GroupI
YALI1_B05711g	GroupI
YALI1_E23610g	GroupI
YALI1_E10811g	GroupI
YALI1_B15109g	GroupI
YALI1_E29179g	GroupI
YALI1_C28412g	GroupI
YALI1_F34625g	GroupI
YALI1_B18902g	GroupI
YALI1_F00288g	GroupI
YALI1_C29104g	GroupI
YALI1_D11479g	GroupI
YALI1_E23229g	GroupI
YALI1_B20870g	GroupI
YALI1_D26730g	GroupI
YALI1_E02287g	GroupI
YALI1_E15074g	GroupI
YALI1_F32167g	GroupI
YALI1_D18727g	GroupI
YALI1_B19897g	GroupI
YALI1_B23176g	GroupI
YALI1_D07209g	GroupI
YALI1_B07295g	GroupI
YALI1_D21167g	GroupI
YALI1_D17108g	GroupI
YALI1_A13383g	GroupI
YALI1_D14560g	GroupI
YALI1_E25761g	GroupI
YALI1_A00801g	GroupI
YALI1_A15720g	GroupI
YALI1_B04589g	GroupI
YALI1_D24095g	GroupI
YALI1_D15974g	GroupI
YALI1_F10385g	GroupI
YALI1_E29085g	GroupI
YALI1_D15424g	GroupI
YALI1_E29709g	GroupI
YALI1_D04186g	GroupI
YALI1_E11587g	GroupI
YALI1_E38656g	GroupI
YALI1_E03320g	GroupI
YALI1_B16584g	GroupI
YALI1_D12147g	GroupI
YALI1_D24836g	GroupI
YALI1_B16504g	GroupI
YALI1_F28943g	GroupI
YALI1_F12089g	GroupI
YALI1_A03081g	GroupI
YALI1_D08285g	GroupI
YALI1_F21769g	GroupI
YALI1_C31971g	GroupI
YALI1_B12917g	GroupI
YALI1_F12946g	GroupI
YALI1_D22124g	GroupI
YALI1_E28957g	GroupI
YALI1_C23050g	GroupI
YALI1_E32636g	GroupI
YALI1_D19110g	GroupI
YALI1_B20527g	GroupI
YALI1_C09230g	GroupI
YALI1_E08071g	GroupI
YALI1_A20131g	GroupI
YALI1_A13454g	GroupI
YALI1_D03865g	GroupI
YALI1_B19348g	GroupI
YALI1_C15489g	GroupI
YALI1_F20637g	GroupI
YALI1_E20963g	GroupI
YALI1_A21970g	GroupI
YALI1_F19478g	GroupI
YALI1_F27002g	GroupI
YALI1_F34862g	GroupI
YALI1_F11930g	GroupI
YALI1_D00311g	GroupI
YALI1_E22961g	GroupI
YALI1_F04259g	GroupI
YALI1_F33790g	GroupI
YALI1_F04157g	GroupI
YALI1_A14199g	GroupI
YALI1_B11519g	GroupI
YALI1_E30496g	GroupI
YALI1_D04566g	GroupI
YALI1_B29153g	GroupI
YALI1_E20016g	GroupI
YALI1_E18854g	GroupI
YALI1_E15432g	GroupI
YALI1_F22883g	GroupI
YALI1_D03380g	GroupI
YALI1_E32622g	GroupI
YALI1_D24109g	GroupI
YALI1_C08017g	GroupI
YALI1_B02091g	GroupI
YALI1_B21714g	GroupI
YALI1_F21612g	GroupI
YALI1_B06245g	GroupI
YALI1_A13046g	GroupI
YALI1_C02391g	GroupI
YALI1_C10860g	GroupI
YALI1_F01346g	GroupI
YALI1_A10827g	GroupI
YALI1_E40076g	GroupI
YALI1_F04594g	GroupI
YALI1_F29192g	GroupI
YALI1_B23609g	GroupI
YALI1_F09996g	GroupI
YALI1_E39243g	GroupI
YALI1_B27777g	GroupI
YALI1_F26915g	GroupI
YALI1_F25182g	GroupI
YALI1_E25999g	GroupI
YALI1_E36308g	GroupI
YALI1_D01780g	GroupI
YALI1_B18607g	GroupI
YALI1_F28537g	GroupI
YALI1_B27645g	GroupI
YALI1_C14774g	GroupI
YALI1_F29078g	GroupI
YALI1_F21974g	GroupI
YALI1_D02137g	GroupI
YALI1_E18990g	GroupI
YALI1_F19047g	GroupI
YALI1_E37455g	GroupI
YALI1_D07089g	GroupI
YALI1_F34610g	GroupI
YALI1_B02375g	GroupI
YALI1_D30324g	GroupI
YALI1_B20416g	GroupI
YALI1_B14418g	GroupI
YALI1_F34870g	GroupI
YALI1_E31982g	GroupI
YALI1_C03335g	GroupI
YALI1_A03402g	GroupI
YALI1_C09033g	GroupI
YALI1_F19126g	GroupI
YALI1_C20452g	GroupI
YALI1_F38680g	GroupI
YALI1_E03039g	GroupI
YALI1_D33428g	GroupI
YALI1_C02588g	GroupI
YALI1_B05364g	GroupI
YALI1_F31001g	GroupI
YALI1_B14993g	GroupI
YALI1_A09766g	GroupI
YALI1_B09894g	GroupI
YALI1_F18202g	GroupI
YALI1_B22598g	GroupI
YALI1_C29506g	GroupI
YALI1_F37658g	GroupI
YALI1_F20457g	GroupI
YALI1_D17899g	GroupI
YALI1_C33214g	GroupI
YALI1_F39291g	GroupI
YALI1_C06041g	GroupI
YALI1_C10492g	GroupI
YALI1_A02947g	GroupI
YALI1_D04680g	GroupI
YALI1_E18514g	GroupI
YALI1_E04790g	GroupI
YALI1_E17583g	GroupI
YALI1_D11015g	GroupI
YALI1_D16679g	GroupI
YALI1_C09285g	GroupI
YALI1_F23474g	GroupI
YALI1_C26036g	GroupI
YALI1_B19107g	GroupI
YALI1_C23873g	GroupI
YALI1_C17988g	GroupI
YALI1_D04467g	GroupI
YALI1_D23995g	GroupI
YALI1_F22908g	GroupI
YALI1_F33572g	GroupI
YALI1_F31947g	GroupI
YALI1_F28807g	GroupI
YALI1_D24770g	GroupI
YALI1_C23707g	GroupI
YALI1_F21690g	GroupI
YALI1_B18955g	GroupI
YALI1_F38684g	GroupI
YALI1_E39335g	GroupI
YALI1_C23826g	GroupI
YALI1_F17496g	GroupI
YALI1_E19795g	GroupI
YALI1_F20914g	GroupI
YALI1_D08251g	GroupI
YALI1_F11871g	GroupI
YALI1_E17574g	GroupI
YALI1_F32312g	GroupI
YALI1_E10500g	GroupI
YALI1_D17493g	GroupI
YALI1_E13514g	GroupI
YALI1_A21797g	GroupI
YALI1_F19717g	GroupI
YALI1_C29080g	GroupI
YALI1_F05695g	GroupI
YALI1_F28092g	GroupI
YALI1_B02806g	GroupI
YALI1_B30181g	GroupI
YALI1_D06883g	GroupI
YALI1_C18258g	GroupI
YALI1_B18451g	GroupI
YALI1_C33217g	GroupI
YALI1_F33925g	GroupI
YALI1_B21618g	GroupI
YALI1_D05398g	GroupI
YALI1_E31529g	GroupI
YALI1_C12642g	GroupI
YALI1_E15939g	GroupI
YALI1_D24649g	GroupI
YALI1_C09950g	GroupI
YALI1_E34870g	GroupI
YALI1_D23653g	GroupI
YALI1_B23966g	GroupI
YALI1_D14260g	GroupI
YALI1_B29895g	GroupI
YALI1_C13241g	GroupI
YALI1_E13708g	GroupI
YALI1_C12725g	GroupI
YALI1_D07118g	GroupI
YALI1_E06759g	GroupI
YALI1_F29852g	GroupI
YALI1_E41014g	GroupI
YALI1_D00577g	GroupI
YALI1_E02966g	GroupI
YALI1_E09241g	GroupI
YALI1_A16466g	GroupI
YALI1_A19220g	GroupI
YALI1_B16309g	GroupI
YALI1_D33465g	GroupI
YALI1_D11159g	GroupI
YALI1_F19058g	GroupI
YALI1_A07267g	GroupI
YALI1_E11415g	GroupI
YALI1_F03153g	GroupI
YALI1_D27884g	GroupI
YALI1_A17177g	GroupI
YALI1_D22834g	GroupI
YALI1_C01965g	GroupI
YALI1_B17871g	GroupI
YALI1_E39955g	GroupI
YALI1_E04744g	GroupI
YALI1_A19924g	GroupI
YALI1_F39041g	GroupI
YALI1_F06956g	GroupI
YALI1_F37100g	GroupI
YALI1_C12007g	GroupI
YALI1_E03762g	GroupI
YALI1_D26721g	GroupI
YALI1_E25713g	GroupI
YALI1_A00309g	GroupI
YALI1_D02063g	GroupI
YALI1_F30317g	GroupI
YALI1_F04497g	GroupI
YALI1_B28572g	GroupI
YALI1_C17800g	GroupI
YALI1_E38208g	GroupI
YALI1_D09004g	GroupI
YALI1_C17947g	GroupI
YALI1_B05798g	GroupI
YALI1_B29785g	GroupI
YALI1_D26360g	GroupI
YALI1_E07790g	GroupI
YALI1_B13290g	GroupI
YALI1_F21850g	GroupI
YALI1_E26987g	GroupI
YALI1_F09282g	GroupI
YALI1_F04455g	GroupI
YALI1_E26205g	GroupI
YALI1_E16068g	GroupI
YALI1_F07847g	GroupI
YALI1_B27500g	GroupI
YALI1_F14213g	GroupI
YALI1_D15952g	GroupI
YALI1_B20717g	GroupI
YALI1_B01752g	GroupI
YALI1_D08205g	GroupI
YALI1_E04007g	GroupI
YALI1_F36178g	GroupI
YALI1_A18805g	GroupI
YALI1_D03904g	GroupI
YALI1_E39306g	GroupI
YALI1_D12996g	GroupI
YALI1_F25663g	GroupI
YALI1_D34865g	GroupI
YALI1_F24469g	GroupI
YALI1_D18943g	GroupI
YALI1_C32975g	GroupI
YALI1_E04823g	GroupI
YALI1_E16121g	GroupI
YALI1_E15211g	GroupI
YALI1_E03584g	GroupI
YALI1_F13046g	GroupI
YALI1_B22721g	GroupI
YALI1_F30479g	GroupI
YALI1_B02642g	GroupI
YALI1_F11787g	GroupI
YALI1_D09996g	GroupI
YALI1_F01897g	GroupI
YALI1_E03150g	GroupI
YALI1_A20793g	GroupI
YALI1_E34979g	GroupI
YALI1_D21565g	GroupI
YALI1_D10192g	GroupI
YALI1_E34857g	GroupI
YALI1_D30941g	GroupI
YALI1_A20602g	GroupI
YALI1_B01552g	GroupI
YALI1_F27101g	GroupI
YALI1_D07696g	GroupI
YALI1_D04936g	GroupI
YALI1_C04991g	GroupI
YALI1_B20192g	GroupI
YALI1_D16009g	GroupI
YALI1_F28765g	GroupI
YALI1_E41367g	GroupI
YALI1_E33220g	GroupI
YALI1_E14132g	GroupI
YALI1_C09923g	GroupI
YALI1_D26956g	GroupI
YALI1_D35424g	GroupI
YALI1_E05119g	GroupI
YALI1_B03314g	GroupI
YALI1_F39272g	GroupI
YALI1_A19974g	GroupI
YALI1_F25001g	GroupI
YALI1_F38986g	GroupI
YALI1_E24922g	GroupI
YALI1_C04265g	GroupI
YALI1_D14300g	GroupI
YALI1_E17214g	GroupI
YALI1_F24635g	GroupI
YALI1_D12493g	GroupI
YALI1_D35669g	GroupI
YALI1_B09448g	GroupI
YALI1_C11715g	GroupI
YALI1_F31531g	GroupI
YALI1_E14824g	GroupI
YALI1_F12983g	GroupI
YALI1_E21345g	GroupI
YALI1_F15781g	GroupI
YALI1_B29662g	GroupI
YALI1_E05994g	GroupI
YALI1_E06109g	GroupI
YALI1_F14805g	GroupI
YALI1_F20426g	GroupI
YALI1_B15509g	GroupI
YALI1_F04264g	GroupI
YALI1_D28825g	GroupI
YALI1_F14766g	GroupI
YALI1_F13526g	GroupI
YALI1_F34729g	GroupI
YALI1_D26586g	GroupI
YALI1_C31576g	GroupI
YALI1_B02465g	GroupI
YALI1_B17493g	GroupI
YALI1_E22262g	GroupI
YALI1_F04110g	GroupI
YALI1_B06028g	GroupI
YALI1_F23368g	GroupI
YALI1_C01826g	GroupI
YALI1_A09444g	GroupI
YALI1_B26639g	GroupI
YALI1_E24442g	GroupI
YALI1_E16174g	GroupI
YALI1_B06726g	GroupI
YALI1_D30319g	GroupI
YALI1_A09893g	GroupI
YALI1_E22238g	GroupI
YALI1_F24667g	GroupI
YALI1_C26051g	GroupI
YALI1_D26394g	GroupI
YALI1_E20923g	GroupI
YALI1_B29977g	GroupI
YALI1_F08363g	GroupI
YALI1_B07444g	GroupI
YALI1_A09522g	GroupI
YALI1_B14147g	GroupI
YALI1_C11930g	GroupI
YALI1_D00581g	GroupI
YALI1_F38116g	GroupI
YALI1_E05767g	GroupI
YALI1_E14316g	GroupI
YALI1_D20676g	GroupI
YALI1_F14374g	GroupI
YALI1_D20473g	GroupI
YALI1_E05929g	GroupI
YALI1_E36758g	GroupI
YALI1_A03322g	GroupI
YALI1_B09708g	GroupI
YALI1_B12057g	GroupI
YALI1_F10971g	GroupI
YALI1_F07881g	GroupI
YALI1_F28967g	GroupI
YALI1_B23981g	GroupI
YALI1_E34116g	GroupI
YALI1_E01159g	GroupI
YALI1_D20886g	GroupI
YALI1_C26544g	GroupI
YALI1_F13097g	GroupI
YALI1_F00229g	GroupI
YALI1_D20118g	GroupI
YALI1_E31754g	GroupI
YALI1_F08183g	GroupI
YALI1_C32156g	GroupI
YALI1_B19747g	GroupI
YALI1_F35983g	GroupI
YALI1_D01123g	GroupI
YALI1_F32342g	GroupI
YALI1_E06178g	GroupI
YALI1_A10146g	GroupI
YALI1_E37603g	GroupI
YALI1_C32010g	GroupI
YALI1_C02152g	GroupI
YALI1_F09803g	GroupI
YALI1_E00574g	GroupI
YALI1_B09807g	GroupI
YALI1_A06453g	GroupI
YALI1_D23067g	GroupI
YALI1_E36477g	GroupI
YALI1_D17410g	GroupI
YALI1_F36966g	GroupI
YALI1_B04212g	GroupI
YALI1_C32496g	GroupI
YALI1_F12917g	GroupI
YALI1_F19720g	GroupI
YALI1_C09390g	GroupI
YALI1_C25629g	GroupI
YALI1_B08650g	GroupI
YALI1_C29810g	GroupI
YALI1_E19138g	GroupI
YALI1_D29699g	GroupI
YALI1_C19814g	GroupI
YALI1_A16501g	GroupI
YALI1_E17811g	GroupI
YALI1_F39009g	GroupI
YALI1_D35711g	GroupI
YALI1_B21088g	GroupI
YALI1_A15925g	GroupI
YALI1_E00760g	GroupI
YALI1_E37040g	GroupI
YALI1_A14736g	GroupI
YALI1_A03809g	GroupI
YALI1_E09750g	GroupI
YALI1_D34395g	GroupI
YALI1_B13917g	GroupI
YALI1_C07451g	GroupI
YALI1_A09408g	GroupI
YALI1_E08440g	GroupI
YALI1_E39676g	GroupI
YALI1_E16750g	GroupI
YALI1_C25560g	GroupI
YALI1_F05661g	GroupI
YALI1_F13039g	GroupI
YALI1_C13227g	GroupI
YALI1_F11292g	GroupI
YALI1_F11878g	GroupI
YALI1_E06317g	GroupI
YALI1_E30914g	GroupI
YALI1_D34149g	GroupI
YALI1_E22736g	GroupI
YALI1_E27041g	GroupI
YALI1_B09333g	GroupI
YALI1_F23133g	GroupI
YALI1_E33268g	GroupI
YALI1_E35410g	GroupI
YALI1_B30146g	GroupI
YALI1_D16047g	GroupI
YALI1_E04201g	GroupI
YALI1_C25257g	GroupI
YALI1_E19902g	GroupI
YALI1_D08082g	GroupI
YALI1_B08801g	GroupI
YALI1_A06778g	GroupI
YALI1_F27945g	GroupI
YALI1_E13727g	GroupI
YALI1_E18441g	GroupI
YALI1_D12626g	GroupI
YALI1_B21030g	GroupI
YALI1_C31252g	GroupI
YALI1_F07376g	GroupI
YALI1_B23834g	GroupI
YALI1_B01903g	GroupI
YALI1_C26017g	GroupI
YALI1_E35478g	GroupI
YALI1_F27663g	GroupI
YALI1_A11218g	GroupI
YALI1_E17100g	GroupI
YALI1_F03604g	GroupI
YALI1_E39395g	GroupI
YALI1_D28890g	GroupI
YALI1_E00928g	GroupI
YALI1_C16395g	GroupI
YALI1_B07094g	GroupI
YALI1_F10688g	GroupI
YALI1_F34661g	GroupI
YALI1_C12695g	GroupI
YALI1_C31918g	GroupI
YALI1_D11034g	GroupI
YALI1_E12067g	GroupI
YALI1_C31684g	GroupI
YALI1_F17103g	GroupI
YALI1_A18166g	GroupI
YALI1_C03349g	GroupI
YALI1_B00273g	GroupI
YALI1_A09856g	GroupI
YALI1_F07938g	GroupI
YALI1_E37724g	GroupI
YALI1_A09939g	GroupI
YALI1_E17527g	GroupI
YALI1_C15687g	GroupI
YALI1_C25829g	GroupI
YALI1_A21043g	GroupI
YALI1_A19675g	GroupI
YALI1_F20168g	GroupI
YALI1_E29319g	GroupI
YALI1_E05975g	GroupI
YALI1_E36404g	GroupI
YALI1_E31772g	GroupI
YALI1_D32013g	GroupI
YALI1_B05350g	GroupI
YALI1_B15310g	GroupI
YALI1_F28025g	GroupI
YALI1_F35406g	GroupI
YALI1_F03735g	GroupI
YALI1_F32675g	GroupI
YALI1_D18190g	GroupI
YALI1_A14228g	GroupI
YALI1_E08253g	GroupI
YALI1_D33780g	GroupI
YALI1_E07601g	GroupI
YALI1_D27068g	GroupI
YALI1_F28633g	GroupI
YALI1_E31186g	GroupI
YALI1_D14224g	GroupI
YALI1_B15092g	GroupI
YALI1_D30256g	GroupI
YALI1_F15793g	GroupI
YALI1_E12962g	GroupI
YALI1_A02974g	GroupI
YALI1_E31685g	GroupI
YALI1_F22219g	GroupI
YALI1_D05019g	GroupI
YALI1_E05833g	GroupI
YALI1_D19108g	GroupI
YALI1_E08271g	GroupI
YALI1_B24252g	GroupI
YALI1_F27237g	GroupI
YALI1_D34057g	GroupI
YALI1_F37255g	GroupI
YALI1_F35591g	GroupI
YALI1_B20589g	GroupI
YALI1_D34684g	GroupI
YALI1_C07770g	GroupI
YALI1_E27556g	GroupI
YALI1_F09695g	GroupI
YALI1_B09568g	GroupI
YALI1_D29668g	GroupI
YALI1_F04433g	GroupI
YALI1_B22020g	GroupI
YALI1_C32633g	GroupI
YALI1_D07124g	GroupI
YALI1_D11769g	GroupI
YALI1_D31568g	GroupI
YALI1_F32305g	GroupI
YALI1_E33302g	GroupI
YALI1_A10529g	GroupI
YALI1_E00437g	GroupI
YALI1_D11614g	GroupI
YALI1_E15318g	GroupI
YALI1_C27958g	GroupI
YALI1_E20215g	GroupI
