genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_50625	0.14066914	5.369894007	0.146181923	0.29735264	low-affinity Fe(2+) transport protein
KLMA_70122	0.141133927	8.088238972	0.03441174	0.105588904	v-type proton ATPase subunit H
KLMA_10174	0.141379185	5.705509305	0.154785319	0.308923442	hypothetical protein KLMA_10174
KLMA_10203	0.141505831	6.814465719	0.209223595	0.376597818	hypothetical protein KLMA_10203
KLMA_40227	0.141559442	8.37069239	0.041683073	0.121221182	POU domain-containing protein
KLMA_80225	0.141605943	9.398326783	0.032871053	0.102253937	"alpha-1,2-mannosyltransferase"
KLMA_20836	0.141637238	6.370971061	0.057634859	0.153260643	uncharacterized protein KLMA_20836
KLMA_10556	0.141782631	7.203357725	0.135862498	0.282512361	enhancer of mRNA-decapping protein 3
KLMA_10551	0.142107032	3.156047396	0.385000419	0.563032608	N-terminal acetyltransferase C complex subunit MAK31
KLMA_40005	0.142244221	3.769243575	0.346149538	0.525899816	UPF0317 protein C5H10.01
KLMA_30709	0.142265323	9.336535431	0.025435978	0.084678555	glutamyl-tRNA synthetase
KLMA_50552	0.142808862	5.96717098	0.061758117	0.160956469	uncharacterized protein KLMA_50552
KLMA_80361	0.142889712	6.768637799	0.065576527	0.167308202	ribose-phosphate pyrophosphokinase 2
KLMA_10659	0.142941418	9.185795871	0.062477887	0.162308505	uncharacterized GTP-binding protein OLA1
KLMA_20294	0.142950818	9.074966876	0.023480936	0.079334123	rab GDP-dissociation inhibitor
KLMA_60214	0.143046449	4.44767504	0.219359983	0.388591998	uncharacterized protein KLMA_60214
KLMA_50348	0.143341878	6.275490103	0.118843075	0.255795068	protein phosphatase methylesterase 1
KLMA_30076	0.143410063	5.947005586	0.095008086	0.216720423	protein LST7
KLMA_50608	0.143537057	7.537689644	0.030552717	0.096517384	4-nitrophenylphosphatase
KLMA_50296	0.143602775	7.253905105	0.132076601	0.276747842	uncharacterized protein KLMA_50296
KLMA_10364	0.143632188	6.726021221	0.04918439	0.136717367	uncharacterized protein KLMA_10364
KLMA_60065	0.143986232	8.758413799	0.034812506	0.106616049	exportin-1
KLMA_80042	0.144623905	5.844610442	0.129632033	0.272362185	ADIPOR-like receptor IZH2
KLMA_20522	0.144647834	5.545854761	0.241848247	0.413025998	pheromone-regulated membrane protein 3
KLMA_10604	0.144844051	7.575701444	0.029920244	0.095120461	mitochondrial outer membrane protein IML2
KLMA_20798	0.14496582	7.406747206	0.015243577	0.057207691	uncharacterized protein KLMA_20798
KLMA_10145	0.145075858	7.133648822	0.028419135	0.091549674	uncharacterized protein KLMA_10145
KLMA_20799	0.145104598	5.920310961	0.130913615	0.274767534	regulator of calcineurin 2
KLMA_80302	0.145157944	9.990317519	0.117078964	0.253192479	transketolase
KLMA_50262	0.145502519	8.091234447	0.064783762	0.166336686	40S ribosomal protein S22
KLMA_70315	0.145628326	6.452052085	0.220991665	0.390056326	proteasome component C11
KLMA_10252	0.145765845	5.679382321	0.094605849	0.216234719	DASH complex subunit DUO1
KLMA_60033	0.146210758	6.014177241	0.104266255	0.232372796	protein SPT10
KLMA_50077	0.146232114	6.797834901	0.064459008	0.165678459	dual specificity protein phosphatase PPS1
KLMA_10508	0.146365131	5.696386755	0.093448507	0.215014842	lipase 3
KLMA_40307	0.146365195	7.134202321	0.07430921	0.182477507	pheromone receptor transcription factor
KLMA_60556	0.146438619	4.994322096	0.164971199	0.320998176	phosphate permease PHO89
KLMA_10267	0.14649492	8.122678777	0.041308459	0.12069768	SAP super family
KLMA_20269	0.146582414	9.003570371	0.046056701	0.130113537	mitochondrial outer membrane protein OM14
KLMA_10762	0.14662952	5.923130704	0.085862494	0.202456496	phosphatidylinositol N-acetylglucosaminyltransferase GPI2 subunit
KLMA_40108	0.146639997	5.358370676	0.175603043	0.334564193	hypothetical protein KLMA_40108
KLMA_60105	0.146740791	4.635570455	0.196100342	0.360571596	hypothetical protein KLMA_60105
KLMA_10089	0.146894357	7.81604472	0.016987257	0.062492985	ATP-dependent permease MDL1
KLMA_80118	0.146902267	8.573619462	0.033985408	0.104545587	histone H4
KLMA_50388	0.147032788	6.259868267	0.0836755	0.198688096	uncharacterized protein KLMA_50388
KLMA_20523	0.14724214	5.257301487	0.162214405	0.317803798	hypothetical protein KLMA_20523
KLMA_60021	0.147311529	4.781981028	0.208684398	0.376284298	carboxypeptidase S
KLMA_70434	0.147753312	2.780291914	0.342810756	0.523123815	uncharacterized protein KLMA_70434
KLMA_20243	0.147837	6.03367407	0.099103902	0.223641549	thioredoxin-3
KLMA_10248	0.147903487	6.211960793	0.059173991	0.156174702	uncharacterized protein KLMA_10248
KLMA_20517	0.148075884	7.160288643	0.052021188	0.142800371	protein CAJ1
KLMA_70217	0.14811844	4.727001797	0.157221813	0.311805027	kinetochore-associated protein NSL1
KLMA_60459	0.148258116	8.742909954	0.022962532	0.077963186	mitochondrial import receptor subunit TOM40
KLMA_40253	0.148376644	9.018537994	0.03492739	0.106662405	cytochrome c oxidase subunit 6
KLMA_20450	0.148587646	8.466969915	0.02907472	0.093013451	ADP-ribosylation factor-binding protein GGA2
KLMA_70209	0.148621745	8.096111391	0.037084813	0.111048157	uncharacterized protein KLMA_70209
KLMA_60119	0.148774663	9.076812522	0.036413057	0.109782987	histone H2A
KLMA_50191	0.148781959	8.004960389	0.02583661	0.085575946	importin subunit beta-1
KLMA_20467	0.148860842	6.213811289	0.037561876	0.112097271	lariat debranching enzyme
KLMA_50303	0.148888958	5.589977896	0.074009822	0.182111523	protein PAR32;Protein phosphorylated after rapamycin 32
KLMA_30262	0.148951019	7.143471221	0.049586423	0.137357174	casein kinase II subunit alpha\'
KLMA_50573	0.148974797	4.952315186	0.145867761	0.297069905	protein ARV1
KLMA_20778	0.148998792	8.588821786	0.01888214	0.067665655	protein KES1
KLMA_40247	0.149330044	9.519104637	0.04317583	0.124367953	uncharacterized protein KLMA_40247
KLMA_70102	0.149741439	6.385808583	0.093710999	0.215237508	phosphoinositide 3-phosphatase
KLMA_80224	0.149900778	7.179785684	0.112347736	0.246412304	nucleoporin NUP1
KLMA_50331	0.14994316	6.3986283	0.070907996	0.176632002	ATP-dependent helicase SGS1
KLMA_20444	0.150392835	6.347923821	0.031976752	0.099760053	transcription factor tau 91 kDa subunit
KLMA_80162	0.150598029	6.976310173	0.123686442	0.262718462	vacuolar segregation protein 7
KLMA_40129	0.150624812	6.906099668	0.017969749	0.065172256	transmembrane 9 superfamily member 1
KLMA_70184	0.150707772	6.316879483	0.113348504	0.247933861	uncharacterized protein KLMA_70184
KLMA_10402	0.15081442	6.733174603	0.058122456	0.154303178	lipase 5
KLMA_60332	0.150867082	5.679527866	0.152681003	0.306558448	transcriptional activator/repressor MOT3
KLMA_80011	0.150911734	7.772443997	0.050065652	0.138373123	deoxyribodipyrimidine photo-lyase
KLMA_10251	0.150957592	4.180383624	0.152869365	0.306688228	autophagy-related protein 12
KLMA_30110	0.150986398	4.788815314	0.118299736	0.255078871	mediator of RNA polymerase II transcription subunit 11
KLMA_70211	0.150992116	5.781388586	0.079016668	0.190455901	cyclin-dependent kinases regulatory subunit
KLMA_30028	0.151352209	8.418621209	0.033307298	0.103180217	phosphoinositide phosphatase SAC1
KLMA_20392	0.151476064	9.720014402	0.019301338	0.068761018	delta(12) fatty acid desaturase
KLMA_60331	0.151743274	5.695449822	0.151050893	0.303809954	Golgi apparatus membrane protein TVP18
KLMA_50038	0.151948438	6.486553498	0.0456747	0.129357067	imidazoleglycerol-phosphate dehydratase
KLMA_30087	0.151998499	5.000245535	0.363929841	0.542702394	ribonuclease H
KLMA_60082	0.152080311	4.560292028	0.167721947	0.324525893	uncharacterized protein KLMA_60082
KLMA_60290	0.15215469	6.314043478	0.052104854	0.142942056	transcription initiation factor TFIID subunit 9
KLMA_10092	0.15231571	6.460228789	0.026171205	0.086287712	inositol phosphosphingolipids phospholipase C
KLMA_70268	0.152447473	8.868889917	0.036123842	0.109220546	GTP-binding protein Rho1
KLMA_40232	0.152589453	7.25278436	0.02416716	0.081087181	protein GZF3
KLMA_70083	0.152727424	6.635628831	0.083892264	0.198951551	uridine permease
KLMA_40571	0.152830208	7.550961813	0.019918524	0.070287872	guanylate kinase
KLMA_20491	0.153002828	9.057277409	0.026075936	0.086119911	cytochrome c oxidase subunit 4
KLMA_80393	0.153025614	7.126215977	0.048092489	0.134376072	low affinity vacuolar monovalent cation/H(+) antiporter
KLMA_70158	0.153147022	6.31973647	0.041048139	0.120313511	polyadenylation factor subunit 2
KLMA_10835	0.153170149	4.919236516	0.26816267	0.441189986	flocculation protein FLO5
KLMA_50373	0.153573583	7.395814003	0.014793446	0.056039287	nuclear transport factor 2
KLMA_10498	0.153923951	7.944009203	0.01053688	0.042936233	serine palmitoyltransferase 1
KLMA_70111	0.154359915	7.390419269	0.026921569	0.088094064	SCF E3 ubiquitin ligase complex F-box protein GRR1
KLMA_20231	0.154589932	3.225818682	0.266535568	0.439090387	DASH complex subunit DAD3
KLMA_40112	0.15464896	8.568163243	0.038964511	0.115041471	serine/threonine-protein kinase ppk29
KLMA_20171	0.154960767	6.680506821	0.017888891	0.064996326	protein STE5
KLMA_40495	0.155265875	6.254304902	0.065849525	0.167827959	uncharacterized protein KLMA_40495
KLMA_50603	0.155267929	7.541968434	0.037032083	0.110982943	GTPase-activating protein GYP7
KLMA_10004	0.15544264	7.220906577	0.070424882	0.175699565	ribosyldihydronicotinamide dehydrogenase
KLMA_30072	0.155785008	8.258006397	0.030481952	0.096502393	poly(A) polymerase
KLMA_70182	0.155970835	5.959636032	0.116837306	0.252825703	protein THO1
KLMA_20536	0.155977505	5.751756919	0.108209474	0.239069635	uncharacterized protein KLMA_20536
KLMA_30164	0.156218297	5.830140154	0.090965063	0.210671956	GPI-anchored wall transfer protein 1
KLMA_50577	0.15627968	5.955303428	0.041126325	0.120385794	RNA end formation protein 2
KLMA_30532	0.156554084	6.838009605	0.039786702	0.117112134	cytochrome c oxidase protein 20
KLMA_50315	0.156784702	10.53878253	0.03522756	0.107344357	S-(hydroxymethyl)glutathione dehydrogenase
KLMA_30221	0.156873009	7.116552452	0.011559726	0.046172195	sterol esterase 2
KLMA_60240	0.156928848	7.017697734	0.021631399	0.074381923	protein BZZ1
KLMA_30502	0.156990486	7.781987232	0.018352703	0.066258454	putative guanine nucleotide-exchange factor SED4
KLMA_80351	0.157377639	5.787320103	0.078092516	0.188801518	hypothetical protein KLMA_80351
KLMA_40483	0.157404792	5.60756296	0.10081986	0.226411933	uncharacterized protein KLMA_40483
KLMA_60118	0.157888866	8.70574277	0.071968998	0.178357951	histone H2B.2
KLMA_20208	0.157934458	6.550021816	0.020525544	0.071791472	diacylglycerol O-acyltransferase 1
KLMA_80045	0.157942764	5.964003779	0.034020146	0.104586045	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase
KLMA_50225	0.158112028	5.801076907	0.103239846	0.230293304	AP-2 complex subunit sigma
KLMA_70279	0.15817428	7.694376545	0.02851671	0.091681128	vacuolar protein sorting-associated protein 4
KLMA_50628	0.158522704	7.547637775	0.010747344	0.043573959	KEX1 protease
KLMA_20270	0.158539921	5.10791529	0.1179739	0.254716374	vacuolar fusion protein MON1
KLMA_50501	0.158627782	10.11004041	0.030494358	0.096502393	peptidyl-prolyl cis-trans isomerase
KLMA_40336	0.159016043	5.977568805	0.035469285	0.107877393	cystine transporter
KLMA_30572	0.159023005	4.644822007	0.16081163	0.316011808	meiosis induction protein kinase IME2/SME1
KLMA_20530	0.15923931	7.532957869	0.022034531	0.075446857	chromatin structure-remodeling complex protein RSC8
KLMA_70004	0.1592761	3.464403467	0.202364602	0.368563824	uncharacterized protein KLMA_70004
KLMA_70424	0.159542998	5.81702106	0.077373443	0.187388802	vacuolar amino acid transporter 3
KLMA_80241	0.15998161	7.398741379	0.016721305	0.061749027	jmjC domain-containing protein 4
KLMA_40493	0.160502373	7.225162062	0.01132293	0.045451198	26S proteasome regulatory subunit RPN10
KLMA_70233	0.160585012	6.529265357	0.022958407	0.077963186	uncharacterized protein KLMA_70233
KLMA_20771	0.16105585	11.85028423	0.075130224	0.183748578	12 kDa heat shock protein
KLMA_50182	0.161588926	8.025915433	0.009831698	0.040696612	serine/threonine-protein phosphatase 2B catalytic subunit A1
KLMA_80394	0.16166648	8.305060211	0.175231366	0.334382028	protein KRE1
KLMA_50235	0.161794929	6.845562949	0.041473607	0.120975091	very long-chain fatty acid transport protein
KLMA_40419	0.16183161	6.124182606	0.042008452	0.121874821	probable mitochondrial transport protein FSF1
KLMA_50521	0.162326361	3.013681233	0.249073805	0.422683918	hypothetical protein KLMA_50521
KLMA_50177	0.162623653	5.978943536	0.043040358	0.124125318	lysophospholipase NTE1
KLMA_30094	0.162659935	6.985262327	0.026343254	0.086707245	uncharacterized protein KLMA_30094
KLMA_10188	0.163197049	6.387456185	0.021197135	0.073462175	serine/threonine-protein kinase KIN3
KLMA_60318	0.163396967	6.173286133	0.041147343	0.120385794	transmembrane E3 ubiquitin-protein ligase 1
KLMA_70367	0.163568114	5.929823421	0.047358518	0.132928078	uncharacterized protein KLMA_70367
KLMA_70192	0.163620603	7.652046006	0.016306808	0.060495013	6-phosphogluconolactonase-like protein 1
KLMA_10401	0.163863793	4.148845485	0.172767764	0.331246465	ras modification protein ERF4
KLMA_40164	0.164004381	8.786154438	0.015297762	0.057366608	fimbrin
KLMA_70067	0.164145952	8.080497237	0.006777895	0.030378262	a-factor-processing enzyme
KLMA_50627	0.164161728	4.848695739	0.125074673	0.264738659	protein YTP1
KLMA_60312	0.164218982	5.878308896	0.102765763	0.229530103	uracil catabolism protein 4
KLMA_10196	0.164314099	7.471382755	0.056261725	0.150517979	enoyl reductase TSC13
KLMA_20181	0.164316391	8.629475825	0.050481806	0.139443758	uroporphyrinogen decarboxylase
KLMA_50259	0.164502061	6.939049307	0.044728374	0.127626014	vacuolar protein sorting-associated protein 35
KLMA_50443	0.164599731	7.383396482	0.019367695	0.068946718	rhomboid protein 1
KLMA_80249	0.164944501	7.842458283	0.014923979	0.056357503	uncharacterized protein KLMA_80249
KLMA_50253	0.165025496	10.3061976	0.045639538	0.129357067	cell wall mannoprotein HSP150
KLMA_40045	0.165263361	9.444819611	0.061681869	0.160844271	ATPase-stabilizing factor 15 kDa protein
KLMA_10482	0.165453756	5.927787782	0.071857987	0.17835653	serine/threonine-protein kinase BUD32
KLMA_70110	0.165457996	8.358826508	0.095551911	0.217616995	protein JSN1
KLMA_40185	0.165751454	7.157695628	0.038845285	0.114899515	uncharacterized protein KLMA_40185
KLMA_80116	0.165917071	5.873141707	0.144287844	0.294944225	transcriptional regulatory protein SDS3
KLMA_30338	0.165973178	8.993775191	0.093769493	0.215237508	protein ICY2
KLMA_20235	0.166203306	5.800247796	0.068322542	0.171870569	transmembrane amino acid transporter protein
KLMA_30062	0.166495735	8.474412937	0.00681638	0.030486962	37S ribosomal protein MRP4
KLMA_30211	0.166540889	8.075355524	0.00923606	0.038878114	tyrosyl-tRNA synthetase
KLMA_20093	0.166636324	6.915505379	0.025477983	0.084678555	signal recognition particle receptor subunit beta
KLMA_40450	0.166741619	7.102886089	0.085135873	0.201015255	uncharacterized protein KLMA_40450
KLMA_30582	0.167056484	6.280791563	0.113941384	0.248669371	carbon catabolite-derepressing protein kinase
KLMA_70099	0.16709813	8.096126417	0.008644725	0.036869447	EH domain-containing and endocytosis protein 1
KLMA_10095	0.1671323	6.434393148	0.089146623	0.207651629	boron transporter 1
KLMA_10712	0.167280653	11.35648241	0.027582109	0.08954755	heat shock protein SSC1
KLMA_10094	0.167371312	6.502710693	0.055949527	0.15000435	protein PER1
KLMA_30415	0.167545401	6.300943288	0.035168944	0.107233186	regulator of Ty1 transposition
KLMA_20286	0.167708397	7.050892784	0.010535204	0.042936233	transcription elongation factor S-II
KLMA_10601	0.167920493	4.240103979	0.164880339	0.320950279	PQ-loop super family
KLMA_50166	0.168265148	4.032826531	0.230805571	0.400663917	spore membrane assembly protein 2
KLMA_40363	0.168402325	6.907987553	0.018865874	0.067657408	PAB-dependent poly(A)-specific ribonuclease subunit PAN3
KLMA_70045	0.168468335	7.775643314	0.018625364	0.066943537	iron transport multicopper oxidase FET5
KLMA_10320	0.168675581	7.857548251	0.004758843	0.022953971	"probable 1,3-beta-glucanosyltransferase GAS3"
KLMA_40298	0.168743177	6.695101021	0.010877067	0.043952787	uncharacterized protein KLMA_40298
KLMA_20109	0.168767698	8.399313348	0.007790802	0.034057414	cell division control protein 10
KLMA_50100	0.168824884	4.923882465	0.084593668	0.200222921	kinetochore-associated protein MTW1
KLMA_30198	0.168863304	6.355023956	0.025752637	0.085401454	protein transport protein YIP1
KLMA_10531	0.169025971	7.488256446	0.006373087	0.028919161	ubiquitin carboxyl-terminal hydrolase 6
KLMA_40610	0.169214195	7.053287702	0.01093301	0.044142028	sorting nexin-41
KLMA_40588	0.16926325	5.520421475	0.038321644	0.113906972	histone-lysine N-methyltransferase
KLMA_30276	0.169378749	6.096409481	0.036966541	0.110968333	siderophore iron transporter 1
KLMA_10465	0.169621042	6.90902574	0.024799202	0.082920726	protein STB5
KLMA_10212	0.169806851	5.106928022	0.09475482	0.216348626	uncharacterized protein KLMA_10212
KLMA_70005	0.16987824	4.561654658	0.104268	0.232372796	conserved hypothetical membrane protein
KLMA_10739	0.1699326	6.996449542	0.020665293	0.072134975	probable mannosyltransferase KTR3
KLMA_40190	0.170231867	5.435561816	0.040542507	0.118975437	protein RED1
KLMA_40514	0.170387142	6.23704293	0.026642523	0.087395412	hypothetical protein KLMA_40514
KLMA_40054	0.170474051	8.421060956	0.013977987	0.05362102	serine/threonine-protein kinase MDS1/RIM11
KLMA_10118	0.170870919	6.600050956	0.016869704	0.062154918	origin recognition complex subunit 5
KLMA_30607	0.171106667	6.907155549	0.075128799	0.183748578	sugar transporter STL1
KLMA_70138	0.171274274	8.683234811	0.021547606	0.074146413	protein YOP1
KLMA_50070	0.17140567	6.627719581	0.012237715	0.048121622	54S ribosomal protein L37
KLMA_30695	0.17142377	8.779019919	0.017275977	0.063219115	cys-Gly metallodipeptidase DUG1
KLMA_20561	0.171451277	6.577393666	0.015618279	0.058387779	N-terminal acetyltransferase A complex catalytic subunit ARD1
KLMA_80421	0.171488498	2.746990847	0.208937062	0.376319727	uncharacterized protein KLMA_80421
KLMA_20833	0.171667721	1.578839579	0.378421583	0.555423378	7-keto 8-aminopelargonic acid transporter
KLMA_10572	0.171696581	8.487915516	0.004304206	0.021366676	adenylyl cyclase-associated protein
KLMA_30106	0.171944779	7.94046516	0.043433076	0.124886203	myosin-1
KLMA_30650	0.172286968	6.575627383	0.056710213	0.151427065	phosphoribosylglycinamide formyltransferase
KLMA_40254	0.172694522	4.935171763	0.067367532	0.170798375	calcipressin-like protein
KLMA_80202	0.172715721	8.811171324	0.009025174	0.038222873	mitochondrial escape protein 2
KLMA_20083	0.172801753	6.400926258	0.025388557	0.084599421	dipeptidyl aminopeptidase B
KLMA_40527	0.173156333	7.078331587	0.015686186	0.05859643	protein LOT5
KLMA_50448	0.17318141	7.287905126	0.008625616	0.036820362	v0 assembly protein 1
KLMA_10216	0.173211087	7.097827214	0.032420939	0.101080727	endochitinase
KLMA_20275	0.173278938	5.797871389	0.034639862	0.106221602	uncharacterized protein KLMA_20275
KLMA_40132	0.173343389	7.188852011	0.035628695	0.10822635	transcription activator
KLMA_50503	0.173567241	9.248585271	0.009120793	0.0385268	aspartate-semialdehyde dehydrogenase
KLMA_10599	0.173812531	7.327074116	0.007044567	0.03125543	serine palmitoyltransferase 2
KLMA_20480	0.174039946	6.456108823	0.036542895	0.110105925	target of rapamycin complex subunit LST8
KLMA_20016	0.174108423	7.573069383	0.037774937	0.112627426	PCI super family
KLMA_70160	0.174463301	5.929288148	0.020022069	0.070550491	mediator of RNA polymerase II transcription subunit 7
KLMA_80155	0.174560302	7.979458549	0.003449914	0.018174488	protein transport protein SEC24
KLMA_50082	0.174654635	7.816168982	0.071522965	0.177701669	S-formylglutathione hydrolase
KLMA_30061	0.174659445	1.087196608	0.587928887	0.735821024	suppressor of HU sensitivity involved in recombination
KLMA_40088	0.174793402	5.539236197	0.084947032	0.200667172	carrier protein YMC1
KLMA_80292	0.17491143	6.951583666	0.038493824	0.114278539	chitobiosyldiphosphodolichol beta-mannosyltransferase
KLMA_50130	0.175183759	3.045117931	0.260992941	0.433348457	uncharacterized protein KLMA_50130
KLMA_60453	0.175326007	4.886680956	0.084907065	0.200667172	hypothetical protein KLMA_60453
KLMA_40130	0.175705966	5.957219693	0.022375655	0.076398907	transport protein particle 85 kDa subunit
KLMA_20119	0.175734988	3.689985227	0.238893039	0.409954967	hypothetical protein KLMA_20119
KLMA_50098	0.175879194	7.794752422	0.004075327	0.020439919	uncharacterized protein KLMA_50098
KLMA_40204	0.176081696	6.385110677	0.032881658	0.102253937	transcriptional regulatory protein UME6
KLMA_10607	0.176210676	7.723515909	0.008011753	0.034782207	uncharacterized protein KLMA_10607
KLMA_20406	0.176474278	6.358054222	0.020552068	0.071791472	nucleoporin SEH1
KLMA_30474	0.176533778	7.085373342	0.010553102	0.042966199	nucleolar protein NET1
KLMA_50127	0.176765957	7.680018941	0.007099195	0.03145696	cell division control protein 42
KLMA_70127	0.176891696	7.550363174	0.021248557	0.073587748	histidyl-tRNA synthetase
KLMA_30059	0.177064621	7.905354536	0.021347217	0.073718598	ubiquitin fusion degradation protein 4
KLMA_40225	0.177109111	7.099432826	0.018640264	0.066947426	5-amino-6-(5-phosphoribosylamino)uracil reductase
KLMA_60351	0.177124499	5.975733096	0.031258653	0.09814636	cytosolic Fe-S cluster assembly factor NBP35
KLMA_10713	0.177361156	5.158596818	0.137930031	0.285707995	vacuolar protein sorting-associated protein 55
KLMA_50529	0.177524315	10.02901061	0.028279312	0.091281324	hyaluronic acid-binding protein 4
KLMA_40097	0.177871377	8.248046382	0.006650812	0.029947199	putative Xaa-Pro aminopeptidase
KLMA_40318	0.178045084	4.626294803	0.087776148	0.20534787	mitochondrial inner membrane protease subunit 2
KLMA_10333	0.178486909	6.139486003	0.023342105	0.078920098	transcription factor IIIB 70 kDa subunit
KLMA_50200	0.178616687	9.768837713	0.003913993	0.019815357	60S acidic ribosomal protein P0
KLMA_30056	0.178671107	3.009909304	0.219121775	0.388311997	ubiquitin-binding protein CUE2
KLMA_70460	0.178797142	6.674066503	0.013437552	0.051793905	hypothetical protein KLMA_70460
KLMA_10347	0.178985871	6.869146096	0.038957469	0.115041471	glycogenin GT 8 family protein
KLMA_20077	0.179052304	6.115908719	0.151058448	0.303809954	SIR4-interacting protein SIF2
KLMA_70429	0.179177855	4.562816044	0.074247706	0.182477507	mitochondrial 2-methylisocitrate lyase
KLMA_40174	0.179326522	12.92959362	0.018183513	0.065794712	uncharacterized protein KLMA_40174
KLMA_40038	0.179836409	6.573886626	0.048209769	0.134626127	peroxisomal membrane protein PEX30
KLMA_10795	0.179884152	7.75250324	0.017971132	0.065172256	medium-chain fatty acid ethyl ester synthase/esterase 2
KLMA_60199	0.180048912	6.073287236	0.01997909	0.070450284	H2A super family protein
KLMA_30305	0.180172071	5.354250197	0.045627863	0.129357067	urea active transporter
KLMA_20428	0.180267152	5.646754988	0.032567388	0.10140681	flocculation protein FLO11
KLMA_60483	0.180393678	8.027633652	0.005771681	0.026786321	hit family protein 1
KLMA_30573	0.180738718	10.11214525	0.021284925	0.073632346	conserved hypothetical transmembrane protein
KLMA_70229	0.180848279	6.644472477	0.015077547	0.056784005	protein ECM5
KLMA_10612	0.180914021	9.733698968	0.065287975	0.167012182	protein PRY1
KLMA_30681	0.180973733	7.477173913	0.017533708	0.06406547	GDP-mannose transporter
KLMA_60551	0.180986487	8.345315168	0.041113125	0.120385794	uncharacterized protein KLMA_60551
KLMA_30586	0.181036006	7.038271583	0.004002339	0.020157312	pre-tRNA-processing protein PTA1
KLMA_70167	0.181145858	6.974163945	0.036683515	0.110460926	uncharacterized protein KLMA_70167
KLMA_30420	0.181190935	6.841272444	0.014638489	0.055626257	v-type proton ATPase subunit G
KLMA_50326	0.1812158	7.950709964	0.002092311	0.012302485	GTPase-activating protein GYP5
KLMA_10053	0.181745258	5.575257888	0.062458569	0.162308505	autophagy-related protein 22
KLMA_70080	0.182030738	6.848285831	0.00606229	0.027814202	uncharacterized protein KLMA_70080
KLMA_80337	0.182240766	6.440627088	0.172630156	0.331113661	protein transport protein Sec61 subunit beta
KLMA_30578	0.182265186	6.924682666	0.020348158	0.071439728	DNA mismatch repair protein MSH2
KLMA_10761	0.182601176	8.184727011	0.003478684	0.018260262	transcription initiation factor TFIID subunit 5
KLMA_40231	0.182720098	6.238514733	0.017130381	0.06287435	phospholipase D1
KLMA_80210	0.183110547	6.154449196	0.015830863	0.059000409	calcium channel YVC1
KLMA_50492	0.183203446	8.594109314	0.005380794	0.025237124	choline kinase
KLMA_20132	0.18364452	10.36839837	0.006721094	0.030207515	protein BMH2
KLMA_40352	0.183801715	3.804973909	0.110860833	0.243481747	hypothetical protein KLMA_40352
KLMA_40292	0.183807336	6.558515425	0.01784278	0.064901101	hypothetical protein KLMA_40292
KLMA_70014	0.184050077	7.749066231	0.00314236	0.016914294	AMP deaminase
KLMA_60508	0.184143358	8.975304272	0.014340073	0.054706815	protein transport protein SEC31
KLMA_20195	0.184229397	8.173835915	0.053937822	0.146320688	acetyltransferase
KLMA_10432	0.184377725	6.931250771	0.051984036	0.142779282	uncharacterized protein KLMA_10432
KLMA_40399	0.184537173	3.57082881	0.139754925	0.288116504	glycolipid-anchored surface protein 4 precursor
KLMA_70082	0.184604009	9.898822829	0.003798453	0.019392526	mannose-1-phosphate guanyltransferase
KLMA_80066	0.184692423	5.783736651	0.052391729	0.143411258	xylulose kinase
KLMA_40196	0.184728626	6.250788137	0.175570948	0.334564193	protein PTI1
KLMA_30017	0.184757241	6.106258438	0.012582423	0.049123158	probable proline-specific permease put4
KLMA_50609	0.184844069	6.708920044	0.020095669	0.070758369	probable mannosyltransferase ALG9
KLMA_20085	0.18501276	6.125566215	0.038395753	0.114057281	v-type proton ATPase subunit c\'\'
KLMA_20706	0.185174517	7.157981333	0.03857558	0.114311123	ubiquitin-conjugating enzyme E2-34 kDa
KLMA_40436	0.185468676	8.504677727	0.010007196	0.041263716	delta(24(24(1)))-sterol reductase
KLMA_50203	0.185693199	6.745204587	0.094565944	0.216234719	verprolin
KLMA_20355	0.185936172	7.835805813	0.002949783	0.016094254	60S acidic ribosomal protein P2-alpha
KLMA_20374	0.185963887	7.218601418	0.005066535	0.024230219	copper-transporting ATPase
KLMA_10184	0.186065173	7.8902671	0.011885299	0.047171867	"initiation-specific alpha-1,6-mannosyltransferase"
KLMA_20821	0.186158611	8.069490291	0.027274064	0.088746031	aminopeptidase Y
KLMA_30143	0.186398599	6.832611357	0.004061564	0.020391998	protein YIP4
KLMA_20457	0.186655417	6.909160643	0.003393516	0.017968946	uncharacterized protein KLMA_20457
KLMA_70260	0.18694009	8.783342545	0.002675578	0.0149002	tubulin alpha-1 chain
KLMA_60489	0.187344046	5.308035014	0.068260464	0.171850322	uncharacterized protein KLMA_60489
KLMA_20527	0.187744936	6.867597218	0.051260861	0.141273533	ergosterol biosynthetic protein 28
KLMA_80119	0.187828299	8.640719534	0.015069383	0.056784005	histone H3
KLMA_60156	0.187909155	6.629496511	0.051901928	0.142634624	actin-related protein 2/3 complex subunit 4
KLMA_60399	0.187919038	6.717604024	0.021664093	0.074441509	sporulation protein RMD5
KLMA_70426	0.188088214	4.715636198	0.076221729	0.185511022	peroxisomal hydratase-dehydrogenase-epimerase
KLMA_10399	0.188537033	7.965340384	0.003815923	0.019440741	GTPase-activating protein GYP3
KLMA_40594	0.188662915	7.739727757	0.027882988	0.090302859	protein PSP2
