ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
Chassy_YL_F_1452	YALI1_F37194g	YALI0F29623g1_1	Q6BZZ4	0.584893192	0	0.258925412	0.584893192	1.511886432	0.584893192	0.995262315	0	0.258925412	0.995262315	0	similar to uniprot|C7Z8R0 Nectria haematococca hypothetical protein NECHADRAFT_94354 I2	
Chassy_YL_D_151	YALI1_D03865g	YALI0D03069g1_1	Q6CAG1	1.15443469	0.291549665	0.668100537	0.668100537	0.291549665	0.668100537	0.668100537	0.291549665	0.291549665	0.291549665	0.291549665	similar to uniprot|P04161 Saccharomyces cerevisiae YDR408c ADE8 phosphoribosylglycinamide formyltransferase (GART) I2	
Chassy_YL_D_376	YALI1_D09785g	YALI0D07568g1_1	Q6C9X5	30.6227766	9	9	2.16227766	2.16227766	2.16227766	30.6227766	2.16227766	2.16227766	2.16227766	9	weakly similar to uniprot|P40502 Saccharomyces cerevisiae YIL087c I2	
Chassy_YL_B_731	YALI1_B19388g	YALI0B14751g1_1	Q6CEL4	0.055008148	0.055008148	0.174268583	0.055008148	0	0.113042193	0.113042193	0.055008148	0.174268583	0.113042193	0.113042193	highly similar to uniprot|P53914 Saccharomyces cerevisiae YNL132W KRE33 Essential Conserved protein of unknown function I2	2.3.1.-
Chassy_YL_F_112	YALI1_F03461g	YALI0F02233g1_1	Q6C366	1.15443469	1.15443469	0	2.16227766	0	3.641588834	1.15443469	2.16227766	0.467799268	0.467799268	0.467799268	similar to uniprot|P41818 Saccharomyces cerevisiae YMR311c GLC8 regulatory subunit for protein ser/thr phosphatase GLC7P I2	
Chassy_YL_B_1107	YALI1_B29548g	YALI0B22660g1_1	F2Z6D3	0.359356391	0.165914401	0.165914401	0.165914401	0	0.165914401	1.511886432	0	0.359356391	0.165914401	0.359356391	uniprot|Q96W74 Yarrowia lipolytica YALI0B22660g PEX19 Peroxisomal biogenesis factor 19 (Peroxin-19) I2	
Chassy_YL_F_80	YALI1_F02592g	YALI0F01672g1_1	Q6C391	0.343399333	0.193776642	0	0.060818355	0.193776642	0.060818355	0.266380173	0	0	0	0	similar to uniprot|P07337 Kluyveromyces marxianus Beta-glucosidase precursor (Gentiobiase) (Cellobiase) I2	3.2.1.21
Chassy_YL_C_106	YALI1_C03246g	YALI0C02321g1_1	Q6CDA8	0.42510267	0	0.42510267	0	0.42510267	0.42510267	0.42510267	1.030917621	0.193776642	0.42510267	0.42510267	similar to uniprot|Q96U89 Neurospora crassa Conserved hypothetical protein I2	
Chassy_YL_B_625	YALI1_B16504g	YALI0B12540g1_1	Q6CEV7	0.584893192	0.258925412	0.584893192	0.258925412	0	0.995262315	0.995262315	0.995262315	0	0.584893192	0.584893192	weakly similar to uniprot|P41000 Schizosccharomyces pombe scp3 spindle poison sensitivity related protein I2	
Chassy_YL_E_352	YALI1_E09082g	YALI0E07601g1_1	Q6C6P3	0.066050499	0.136463666	0.136463666	0.291549665	0.066050499	0.066050499	0.136463666	0.066050499	0.211527659	0.066050499	0	weakly similar to uniprot|P32873 Saccharomyces cerevisiae YPL115c BEM3 GTPase-activating protein for CDC42P and RHO1P I2	
Chassy_YL_C_229	YALI1_C06394g	YALI0C04906g1_1	Q6CD06	0.584893192	0.584893192	0.584893192	0.995262315	0.258925412	0.995262315	0.995262315	0	0.584893192	0.258925412	0	some similarities with uniprot|Q9HEJ2 Neurospora crassa NCU01381.1 related to disease resistance protein aig2 I2	
Chassy_YL_D_642	YALI1_D16236g	YALI0D13090g1_1	Q6C987	0	0	0.165914401	0.584893192	0	0.359356391	0.584893192	0.847849797	0.584893192	0	0.584893192	similar to uniprot|Q12017 Saccharomyces cerevisiae YOR281c PLP2 IAP-associated factor Viaf1 I2	
Chassy_YL_F_1563	YALI1_F39645g	YALI0F32021g1_1	Q6BZP4	0.467799268	0.467799268	0.211527659	0.467799268	0.211527659	0.211527659	0.211527659	0.211527659	0.77827941	0.467799268	0.467799268	similar to uniprot|P39952 Saccharomyces cerevisiae YER154w OXA1 cytochrome oxidase biogenesis protein I2	
Chassy_YL_F_667	YALI1_F17004g	YALI0F12661g1_1	Q6C1X4	0.232846739	0.110336318	0.232846739	0.232846739	0.110336318	0.110336318	0.232846739	0.232846739	0.110336318	0.110336318	0.36887451	"weakly similar to uniprot|P20484 Saccharomyces cerevisiae YKL021C MAK11 Protein involved in an early, nucleolar step of 60S ribosomal subunit biogenesis I2"	
Chassy_YL_F_238	YALI1_F06904g	YALI0F04532g1_1	Q6C2W7	0.165914401	0.165914401	0.165914401	0.165914401	0.359356391	0.165914401	0.165914401	0.359356391	0.359356391	0.359356391	0.359356391	uniprot|Q6C2W7 Yarrowia lipolytica YALI0F04532g CTS2 Endochitinase I2	
Chassy_YL_F_1224	YALI1_F31744g	YALI0F24365g1_1	Q6C0I6	0	0.584893192	0.584893192	0.584893192	0	0.258925412	0	0.995262315	0.584893192	0.995262315	1.511886432	"weakly similar to uniprot|P25626 Saccharomyces cerevisiae YCR046c PETCR46 ribosomal protein, mitochondrial I2"	
Chassy_YL_E_1494	YALI1_E36984g	YALI0E31405g1_1	Q6C3X8	0	0.333521432	0.333521432	0.154781985	1.053525026	0.333521432	0.333521432	0	0.154781985	0.539926526	0.154781985	similar to uniprot|A3LYR0 Scheffersomyces stipitis hypothetical protein PICST_85080 I2	
Chassy_YL_E_1359	YALI1_E33843g	YALI0E28578g1_1	Q6C498	0	0.232846739	0.519911083	0	0.519911083	1.3101297	1.3101297	0	0.232846739	0.519911083	0.873817423	weakly similar to uniprot|G8YBQ3 Millerozyma farinosa Piso0_002108 I2	
Chassy_YL_A_413	YALI1_A10254g	YALI0A10310g1_1	Q6CHC2	0	0.165914401	0.165914401	0.847849797	0	0	0.359356391	0.584893192	1.511886432	0	0.359356391	similar to uniprot|P51601 Saccharomyces cerevisiae YGR267c FOL2 GTP cyclohydrolase I I2	
Chassy_YL_B_19	YALI1_B00525g	YALI0B00528g1_1	Q6CG65	0.136463666	0.136463666	0.066050499	0.136463666	0.136463666	0.136463666	0.211527659	0.066050499	0.066050499	0.066050499	0.066050499	similar to uniprot|P33339 Saccharomyces cerevisiae YGR047C TFC4 One of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC) I2	
Chassy_YL_B_101	YALI1_B02487g	YALI0B01540g1_1	Q6CG23	2.16227766	9	0	30.6227766	2.16227766	2.16227766	2.16227766	30.6227766	30.6227766	9	9	similar to uniprot|P22289 Saccharomyces cerevisiae YGR183c QCR9 ubiquinol--cytochrome-c reductase subunit 9 I2	
Chassy_YL_F_875	YALI1_F22794g	YALI0F16984g1_1	Q6C1E6	0.258925412	0.258925412	0.584893192	0.584893192	0.258925412	0.258925412	0.258925412	0.258925412	0.584893192	0.584893192	1.511886432	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_1489	YALI1_E36866g	YALI0E31317g1_1	Q6C3Y2	0.995262315	0.584893192	0.995262315	0.995262315	0	0	0	0.584893192	0.584893192	0.584893192	0	similar to uniprot|Q03799 Saccharomyces cerevisiae YMR158w I2	
'Chassy_YL_F_196	YALI1_F05624g	YALI0F03817g1_1	Q6C2Z7	0.149756995	0.149756995	0.232846739	0.149756995	0.072267222	0.149756995	0.149756995	0.072267222	0	0	0.072267222	"similar to uniprot|Q06224 Saccharomyces cerevisiae YLR277C (ohnolog of YOR179C) YSH1 Putative endonuclease, subunit of the mRNA cleavage and polyadenylation specificity complex required for 3'' processing of mRNA' I2"	3.1.27.-
Chassy_YL_E_601	YALI1_E15606g	YALI0E12628g1_1	B5FVH7	2.16227766	9	9	9	2.16227766	9	30.6227766	9	2.16227766	2.16227766	9	similar to uniprot|P10174 Saccharomyces cerevisiae YMR256C COX7 Subunit VII of cytochrome c oxidase I2	
Chassy_YL_D_153	YALI1_D03904g	YALI0D03113g1_1	Q6CAF9	0.165914401	0.079775162	0.165914401	0.165914401	0.165914401	0.079775162	0.079775162	0.165914401	0.165914401	0.165914401	0.165914401	weakly similar to uniprot|Q06096 Saccharomyces cerevisiae YPR105c I2	
Chassy_YL_E_815	YALI1_E20751g	YALI0E17479g1_1	Q6C5J7	0	0	0	1.3101297	0	0.519911083	0.873817423	0.873817423	0.873817423	0	1.3101297	similar to uniprot|P32178 Saccharomyces cerevisiae YPR060c ARO7 chorismate mutase I2	5.4.99.5
Chassy_YL_E_1222	YALI1_E30400g	YALI0E25652g1_1	Q6C4M1	0	0.100694171	0.211527659	0.211527659	0.211527659	0.211527659	0.211527659	0.100694171	0.211527659	0.333521432	0.211527659	similar to uniprot|Q06178 Saccharomyces cerevisiae YLR328W (ohnolog of YGR010W) NMA1 nicotinamide/nicotinic acid mononucleotide adenylyltransferase I2	
Chassy_YL_F_565	YALI1_F14933g	YALI0F11275g1_1	Q6C232	2.981071706	2.981071706	1.511886432	1.511886432	1.511886432	1.511886432	1.511886432	0	0.584893192	0	0	similar to uniprot|Q9P457 Candida albicans Cu- binding metallothionein I2	
Chassy_YL_E_17	YALI1_E00551g	YALI0E00220g1_1	Q6C7J8	1.511886432	0.584893192	2.981071706	0	1.511886432	0.584893192	2.981071706	1.511886432	0.584893192	1.511886432	1.511886432	"similar to uniprot|P28778 Saccharomyces cerevisiae YKL003c MRP17 ribosomal protein of the small subunit, mitochondrial I2"	
Chassy_YL_E_280	YALI1_E07040g	YALI0E05863g1_1	Q6C6V8	0.467799268	0	0	0.77827941	0.467799268	0	0	0.77827941	1.610157216	0.77827941	0.211527659	similar to uniprot|P32787 Saccharomyces cerevisiae YJR144w MGM101 mitochondrial genome maintenance protein I2	
Chassy_YL_B_916	YALI1_B24051g	YALI0B18546g1_1	Q6CE50	0.42510267	0.193776642	0.42510267	0.42510267	0.193776642	0	1.424462017	0	1.030917621	0.193776642	0.193776642	similar to uniprot|Q871G1 Neurospora crassa Hypothetical protein B7H23.200 I2	
Chassy_YL_E_1314	YALI1_E32636g	YALI0E27698g1_1	Q6C4D5	0.268961003	0	0.172102298	0.172102298	0.172102298	0.172102298	0.172102298	0	0.082636734	0	0.172102298	weakly similar to uniprot|Q9HEA4 Neurospora crassa I2	
Chassy_YL_E_401	YALI1_E10455g	YALI0E08602g1_1	Q6C6L0	0.211527659	0	0	0.77827941	0.211527659	0	0.467799268	0.211527659	1.610157216	0.467799268	1.15443469	"weakly similar to uniprot|P17558 Saccharomyces cerevisiae YOR158w PET123 ribosomal protein, mitochondrial I2"	
Chassy_YL_C_790	YALI1_C21603g	YALI0C15290g1_1	Q6CBV0	0.232846739	0.232846739	0.36887451	0.232846739	0.232846739	0.110336318	0.232846739	0.110336318	0.232846739	0.110336318	0.110336318	similar to uniprot|P38219 Saccharomyces cerevisiae YBR025C OLA1 P-loop ATPase I2	
Chassy_YL_D_11	YALI1_D00311g	YALI0D00297g1_1	Q6CAS7	0	0.05776756	0.05776756	0.118872212	0.18350673	0.118872212	0.251875026	0	0.118872212	0	0.05776756	similar to uniprot|P42842 Saccharomyces cerevisiae YNL313c I2	
Chassy_YL_D_906	YALI1_D23274g	YALI0D18612g1_1	Q6C8L8	0.074607828	0.240937761	0.240937761	0.154781985	0.074607828	0.240937761	0.154781985	0.074607828	0.154781985	0	0	weakly similar to uniprot|P25298 Saccharomyces cerevisiae YMR061w RNA14 component of pre-mRNA 3 I2	
Chassy_YL_E_1087	YALI1_E27196g	YALI0E23045g1_1	Q6C4X1	0.178768635	0.178768635	0.389495494	0.178768635	0.178768635	0.389495494	0.389495494	0.389495494	0.637893707	0.389495494	0.178768635	similar to uniprot|P23833 Saccharomyces cerevisiae YBR037C (ohnolog of YBR024W) SCO1 involved in stabilization of COX1P and COX2P I2	
Chassy_YL_C_46	YALI1_C01338g	YALI0C00957g1_1	Q6CDF4	0.240937761	0.074607828	0.074607828	0.154781985	0.074607828	0.154781985	0.154781985	0	0	0.240937761	0.240937761	weakly similar to uniprot|Q05580 Saccharomyces cerevisiae YDR266c I2	
Chassy_YL_F_347	YALI1_F09747g	YALI0F06578g1_1	Q6C2M6	0.584893192	0.359356391	0.359356391	0.165914401	0.359356391	0.165914401	0	0	0.165914401	0.359356391	0.165914401	"uniprot|Q6C2M6 Yarrowia lipolytica YALI0F06578g ARE1 Acyl-CoA sterol acyltransferase, putative I2"	
Chassy_YL_E_1614	YALI1_E39886g	YALI0E33627g1_1	Q7Z8R5	0.128837892	0.128837892	0.274274986	0.274274986	0	0.128837892	0.128837892	0.274274986	0.274274986	0.128837892	0.274274986	uniprot|Q7Z8R5 Yarrowia lipolytica YALI0E33627g RIM9/PalI Assistant of the Rim plasma membrane complex I2	
Chassy_YL_B_790	YALI1_B20870g	YALI0B15906g1_1	Q6CEG1	0.172102298	0.172102298	0.172102298	0.082636734	0.172102298	0.082636734	0.172102298	0.172102298	0.172102298	0.082636734	0.082636734	similar to uniprot|P08018 Saccharomyces cerevisiae YJL128c PBS2 tyrosine protein kinase of the MAP kinase kinase family I2	
Chassy_YL_F_383	YALI1_F10688g	YALI0F07337g1_1	Q6C2J6	0.623776739	0.128837892	0.438449888	0.128837892	0.128837892	0.128837892	0.438449888	0	0.128837892	0.128837892	0.274274986	"similar to uniprot|P40339 Saccharomyces cerevisiae YOL094c RFC4 DNA replication factor C, 37 kDa subunit I2"	
Chassy_YL_B_1015	YALI1_B27110g			0.519911083	0.873817423	0	0.519911083	0.519911083	0	0	0.519911083	0.232846739	0.519911083	0.873817423	No description in CLIB122 I2	
Chassy_YL_B_727	YALI1_B19323g	YALI0B14685g1_1	Q6CEL7	0.719072202	0.501310729	0.311133937	0.501310729	0	0	0	0.14504757	0	0.14504757	0.311133937	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_1464	YALI1_E36308g	YALI0E30855g1_1	Q6C404	0	0.039457465	0	0.167419359	0.059766249	0	0	0.039457465	0.019537869	0.039457465	0	similar to uniprot|U9W3D4 Neurospora crassa NCU00459 Uncharacterized protein I2	
Chassy_YL_E_1491	YALI1_E36900g	YALI0E31361g1_1	Q6C3Y0	0	0.165914401	0.584893192	0.847849797	0.584893192	0.359356391	0.359356391	0	0	0.359356391	0.165914401	similar to uniprot|Q9HF33 Arthrobotrys dactyloides Calmodulin-binding protein kinase I2	
Chassy_YL_A_721	YALI1_A18036g			0.082636734	0.172102298	0.172102298	0.172102298	0	0.172102298	0.172102298	0.268961003	0.082636734	0	0.172102298	No description in CLIB122 I2	
Chassy_YL_E_196	YALI1_E04968g	YALI0E04136g1_1	Q6C733	0.056354104	0	0	0.178768635	0.056354104	0	0	0.245197085	0.178768635	0.245197085	0.115883993	some similarities with uniprot|P31244 Saccharomyces cerevisiae YBR114w RAD16 nucleotide excision repair protein I2	
Chassy_YL_C_270	YALI1_C07495g	YALI0C05819g1_1	Q6CCX2	0.165914401	0.165914401	0	0.165914401	0.359356391	0.584893192	0.359356391	0.584893192	0.359356391	0.165914401	0.359356391	some similarities with uniprot|P14906 Saccharomyces cerevisiae YOR254c SEC63 ER protein-translocation complex subunit I2	
Chassy_YL_D_373	YALI1_D09667g	YALI0D07524g1_1	Q6C9X7	0.128837892	0.128837892	0.128837892	0.199353946	0.062467831	0.062467831	0.128837892	0	0.062467831	0.062467831	0.062467831	weakly similar to uniprot|Q9UUE2 Schizosaccharomyces pombe csx2 putative ADP-ribosylation factor (ARF) GTPase activating protein I2	
Chassy_YL_A_775	YALI1_A19459g	YALI0A18590g1_1	Q6CGK3	0	0	0.445439771	0	0.202264435	0.318256739	0.445439771	0.096478196	0	0.096478196	0.318256739	similar to uniprot|Q7S3A6 Neurospora crassa dsk1 probable dis1-suppressing protein kinase I2	
'Chassy_YL_E_565	YALI1_E14709g	YALI0E11913g1_1	Q6C673	0.77827941	0.258925412	0.584893192	0.122018454	0.122018454	0.122018454	0	0.258925412	0	0.122018454	0.122018454	similar to uniprot|Q99312 Saccharomyces cerevisiae YOR155C ISN1 IMP-specific 5''-nucleotidase' I2	3.1.3.99
Chassy_YL_A_512	YALI1_A13046g	YALI0A13057g1_1	Q6CH35	0.136463666	0.066050499	0	0.066050499	0.136463666	0	0	0.136463666	0.291549665	0.211527659	0.211527659	weakly similar to uniprot|P36159 Saccharomyces cerevisiae YKR079c I2	
Chassy_YL_C_1145	YALI1_C31243g			1.15443469	1.15443469	2.16227766	0.467799268	1.15443469	1.15443469	0.467799268	0	1.15443469	1.15443469	0.467799268	No description in CLIB122 I2	
Chassy_YL_C_903	YALI1_C25093g	YALI0C17941g1_1	Q6CBK6	0.36887451	0.232846739	0.232846739	0.232846739	0.232846739	0.110336318	0.519911083	0.110336318	0	0	0	similar to uniprot|P32621 Saccharomyces cerevisiae YEL042w GDA1 guanosine diphosphatase I2	
Chassy_YL_D_442	YALI1_D11354g	YALI0D08866g1_1	Q6C9R9	0	0.154781985	0.333521432	0.333521432	0.154781985	0.333521432	0.77827941	0.333521432	0.154781985	0.154781985	0.333521432	weakly similar to uniprot|P47008 Saccharomyces cerevisiae YJL145w I2	
Chassy_YL_D_547	YALI1_D13871g	YALI0D11066g1_1	Q6C9H9	0.519911083	0	0.519911083	0.873817423	0	0.519911083	0.873817423	0	0.519911083	0.232846739	0.873817423	uniprot|Q6C9H9 Yarrowia lipolytica YALI0D11066g OST3 Gamma subunit of the oligosaccharyltransferase complex of the ER lumen I2	
Chassy_YL_B_593	YALI1_B15655g	YALI0B11836g1_1	Q6CEY6	0.110336318	0.110336318	0.053724973	0.110336318	0.169989107	0.053724973	0.053724973	0.053724973	0.053724973	0.053724973	0.110336318	weakly similar to uniprot|Q12387 Saccharomyces cerevisiae YOL076w DEC_1 necessary for mitochondrial inheritance and organisation of the actin cytoskeleton I2	
Chassy_YL_E_1570	YALI1_E38701g	YALI0E32681g1_1	Q6C3R6	1.15443469	0.467799268	0.467799268	1.15443469	2.16227766	1.15443469	0	2.16227766	0.467799268	0.467799268	1.15443469	similar to uniprot|P40347 Saccharomyces cerevisiae YPR073c LTP1 protein-tyrosine-phosphatase I2	
Chassy_YL_F_606	YALI1_F15827g			1.15443469	3.641588834	1.15443469	1.15443469	3.641588834	3.641588834	1.15443469	1.15443469	1.15443469	1.15443469	3.641588834	No description in CLIB122 I2	
Chassy_YL_E_1249	YALI1_E31075g	YALI0E26235g1_1	Q6C4J6	0	0.165914401	0.165914401	0.584893192	0.165914401	0.359356391	0.584893192	0.165914401	0.359356391	0.165914401	0.584893192	similar to uniprot|P53044 Saccharomyces cerevisiae YGR048w UFD1 ubiquitin fusion degradation protein I2	
Chassy_YL_B_812	YALI1_B21356g	YALI0B16390g1_1	Q6CEE1	0.074607828	0.074607828	0.074607828	0.154781985	0.074607828	0.154781985	0.43301257	0.154781985	0	0	0.154781985	weakly similar to uniprot|P40360 Saccharomyces cerevisiae YJL071w ARG2 acetylglutamate synthase I2	2.3.1.1
Chassy_YL_D_1261	YALI1_D33350g	YALI0D25146g1_1	Q6C7V0	0	0	0.274274986	0.274274986	0	0.128837892	1.069138081	0.128837892	0	0	0.438449888	similar to uniprot|Q9C467 Emericella nidulans COP9 signalosome subunit 4 I2	
'Chassy_YL_A_309	YALI1_A07575g	YALI0A08041g1_1	Q6CHK1	0	0.245197085	0.245197085	0.389495494	0.55051578	0.389495494	0.245197085	0	0	0	0.115883993	"weakly similar to uniprot|P06776 Saccharomyces cerevisiae YOR360c PDE2 high affinity 3'',5''-cyclic- nucleotide phosphodiesterase' I2"	3.1.4.-
Chassy_YL_D_718	YALI1_D18014g	YALI0D14784g1_1	Q6C927	0.122018454	0.122018454	0.258925412	0.412537545	0.122018454	0	0.412537545	0.122018454	0.122018454	0.258925412	0	"weakly similar to uniprot|O74498 Schizosaccharomyces pombe Hypothetical protein with UBX, Domain present in ubiquitin-regulatory proteins I2"	
Chassy_YL_E_916	YALI1_E23223g	YALI0E19382g1_1	Q6C5B9	0.232846739	0.110336318	0.110336318	0.110336318	0.232846739	0.110336318	0.232846739	0	0.232846739	0.232846739	0.232846739	weakly similar to uniprot|P46678 Saccharomyces cerevisiae YNL039w Transcription factor TFC5 TFIIIB I2	
Chassy_YL_B_92	YALI1_B02194g	YALI0B01298g1_1	Q6CG32	0.719072202	0.14504757	0.719072202	0.501310729	0.501310729	0.14504757	0.14504757	0	0	0	0	"uniprot|Q6CG32 Yarrowia lipolytica YALI0B01298g HFD3 Fatty aldehyde dehydrogenase, putative I2"	
Chassy_YL_A_369	YALI1_A09121g	YALI0A09427g1_1	Q6CHF9	0.110336318	0.232846739	0.36887451	0	0	0.36887451	0	0.36887451	0.110336318	0.232846739	0.110336318	uniprot|Q6CHF9 Yarrowia lipolytica YALI0A09427g MST1 Mitochondrial threonyl tRNA synthase I2	
Chassy_YL_B_307	YALI1_B07843g	YALI0B05786g1_1	Q6CFL8	0.930697729	0.389495494	0.389495494	0.930697729	0.930697729	0	1.682695795	0.930697729	0.930697729	0.389495494	0	similar to uniprot|Q8X0S2 Neurospora crassa TLG1 Related to syntaxin family member I2	
Chassy_YL_E_13	YALI1_E00437g	YALI0E00154g1_1	Q6C7K1	0.492495545	0.105295141	0.105295141	0.221677349	0.350314038	0.105295141	0.105295141	0.105295141	0.105295141	0.105295141	0.105295141	"similar to uniprot|P38903 Saccharomyces cerevisiae YOR014w RTS1 potential regulatory subunit of protein phosphatase 2A, possible transmembrane segment I2"	
Chassy_YL_E_1477	YALI1_E36540g	YALI0E31064g1_1	Q6C3Z4	0	0.092600861	0.092600861	0	0.092600861	0.092600861	0.193776642	0.092600861	0.193776642	0.304321387	0.557068405	similar to uniprot|P27514 Saccharomyces cerevisiae YNR013c PHO91 Low-affinity vacuolar phosphate transporter I2	
Chassy_YL_C_835	YALI1_C23193g	YALI0C16203g1_1	Q6CBR7	0.211527659	0.211527659	0.211527659	0.467799268	0.211527659	0.77827941	0.211527659	0.467799268	0.467799268	0.467799268	0.211527659	similar to uniprot|Q04225 Saccharomyces cerevisiae YMR131c RSA2 RRB1_YEAST Ribosome assembly protein RRB1 I2	
Chassy_YL_D_123	YALI1_D03047g	YALI0D02497g1_1	Q6CAI4	0.100694171	0.100694171	0.211527659	0.211527659	0.100694171	0.211527659	0	0.100694171	0.467799268	0.100694171	0.100694171	similar to uniprot|P00927 Saccharomyces cerevisiae YER086w ILV1 anabolic serine and threonine dehydratase precursor I2	4.3.1.19
Chassy_YL_E_1044	YALI1_E26021g	YALI0E22044g1_1	Q6C508	0.268961003	0.172102298	0.172102298	0.082636734	0.082636734	0	0	0.082636734	0.172102298	0.082636734	0.172102298	similar to uniprot|P30619 Saccharomyces cerevisiae YDR164c SEC1 protein transport protein I2	
Chassy_YL_B_412	YALI1_B10635g	YALI0B08140g1_1	Q6CFD3	0.668100537	0	1.15443469	0	1.15443469	1.15443469	0.668100537	0.291549665	0	0	0.668100537	similar to uniprot|P18408 Saccharomyces cerevisiae YPR167c MET16 Phosphoadenosine phosphosulfate reductase I2	
Chassy_YL_F_1139	YALI1_F29540g	YALI0F22297g1_1	Q6C0R9	0.148153621	0.047128548	0.096478196	0.047128548	0.096478196	0.047128548	0.096478196	0.096478196	0.047128548	0.047128548	0.047128548	some similarities with uniprot|Q874V8 Podospora anserina hypothetical protein Pa5D0090 I2	
Chassy_YL_D_473	YALI1_D12056g	YALI0D09449g1_1	Q6C9P3	0.085711119	0.085711119	0	0	0.178768635	0.279802214	0.389495494	0.279802214	0	0.085711119	0.178768635	highly similar to uniprot|P20447 Saccharomyces cerevisiae YGL078C DBP3 Putative ATP-dependent RNA helicase of the DEAD-box family involved in ribosomal biogenesis I2	3.6.4.13
Chassy_YL_D_939	YALI1_D24182g	YALI0D19096g1_1	Q6C8J6	0.154781985	0.074607828	0.154781985	0	0.240937761	0.240937761	0.240937761	0	0.074607828	0.074607828	0	similar to uniprot|P38163 Saccharomyces cerevisiae YBL106C (ohnolog of YPR032W) SRO77 polarized exocytosis by regulating SNARE function I2	
Chassy_YL_E_1458	YALI1_E36098g	YALI0E30723g1_1	Q6C410	0.122018454	0.122018454	0.122018454	0.122018454	0.258925412	0.122018454	0.258925412	0	0.258925412	0.258925412	0.122018454	similar to uniprot|P15565 Saccharomyces cerevisiae YDR120C TRM1 tRNA methyltransferase I2	2.1.1.216
Chassy_YL_D_1191	YALI1_D31186g	YALI0D23969g1_1	Q6C7Z9	0.131283437	0	0.085711119	0	0	0	0	0.131283437	0.131283437	0.178768635	0.085711119	similar to uniprot|P06786 Saccharomyces cerevisiae YNL088w TOP2 DNA topoisomerase II (ATP-hydrolysing) I2	5.99.1.3
Chassy_YL_E_436	YALI1_E11510g			0	0	0.492495545	0.105295141	0	0.221677349	0.350314038	0	0.105295141	0	0.823348001	No description in CLIB122 I2	
Chassy_YL_F_1160	YALI1_F29944g	YALI0F22759g1_1	Q6C0P8	0.185971012	0.089022962	0	0	0.185971012	0.291549665	0.089022962	0	0.185971012	0.291549665	0.185971012	weakly similar to uniprot|G8Y8M3 Millerozyma farinosa Piso0_004375 I2	
Chassy_YL_D_1371	YALI1_D36215g			0.14504757	0.311133937	0.968419447	0.501310729	0	0	0	0.311133937	0	0	0.719072202	No description in CLIB122 I2	
Chassy_YL_B_330	YALI1_B08461g	YALI0B06391g1_1	Q6CFJ6	0.668100537	0.291549665	0	0	0	0	0	0.668100537	1.782559402	1.15443469	1.782559402	similar to uniprot|P49374 Kluyveromyces lactis High- affinity glucose transporter I2	
Chassy_YL_D_1066	YALI1_D27324g	YALI0D21648g1_1	Q6C891	0.291549665	0.136463666	0.136463666	0.291549665	0.291549665	0.136463666	0.291549665	0.291549665	0.136463666	0.136463666	0.136463666	weakly similar to uniprot|F2QVL1 Komagataella pastoris PP7435_Chr3-0479 I2	
Chassy_YL_A_795	YALI1_A19974g	YALI0A19030g1_1	Q6CGI5	0.467799268	1.15443469	1.15443469	1.15443469	0.467799268	0.467799268	1.15443469	0	1.15443469	0.467799268	0.467799268	similar to uniprot|P43321 Saccharomyces cerevisiae YLR147c SMD3 spliceosomal snRNA-associated Sm core protein required for pre-mRNA splicing I2	
Chassy_YL_D_293	YALI1_D07788g	YALI0D06083g1_1	Q6CA41	1.15443469	1.15443469	1.15443469	0.467799268	1.15443469	0.467799268	5.812920691	0.467799268	0	0	0.467799268	weakly similar to uniprot|Q6BU89 Debaryomyces hansenii DEHA2C12760p I2	
Chassy_YL_B_265	YALI1_B06704g	YALI0B04840g1_1	Q6CFQ4	0.258925412	0.122018454	0.258925412	0.122018454	0.122018454	0.122018454	0.412537545	0	0.122018454	0.122018454	0.122018454	similar to uniprot|Q12003 Saccharomyces cerevisiae YPL236c I2	
Chassy_YL_E_1383	YALI1_E34367g	YALI0E29095g1_1	F2Z673	0.584893192	0	0.584893192	0.584893192	0.995262315	0	0.995262315	0.258925412	0	0	0.995262315	uniprot|F2Z673 Yarrowia lipolytica YALI0E29095g NESM/NUWM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_F_254	YALI1_F07384g	YALI0F04774g1_1	Q6C2V6	0.77827941	2.16227766	0.77827941	2.16227766	2.16227766	0.77827941	0.77827941	2.16227766	0.77827941	2.16227766	0.77827941	"weakly similar to uniprot|Q12349 Saccharomyces cerevisiae YLR295c ATP14 F1F0-ATPase complex, subunit h I2"	
Chassy_YL_E_1387	YALI1_E34494g	YALI0E29205g1_1	Q6C472	0.165914401	0	0.165914401	0.584893192	0.584893192	0.359356391	0.359356391	0	0.847849797	0	0.165914401	weakly similar to uniprot|P43599 Saccharomyces cerevisiae YFR018c I2	3.4.-.-
Chassy_YL_E_1339	YALI1_E33285g		Q6C4B5	0.42510267	0	0.193776642	0.193776642	0.193776642	0	0	0.193776642	0.193776642	0.70125428	0.70125428	No description in CLIB122 I2	
