GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
CENPK1137D_1441	P46971	YJR143C	0	1	2	2	1	0	0	3	1	0	0	1
CENPK1137D_395	Q12746	YML125C	2	2	1	0	1	1	0	1	1	0	1	1
CENPK1137D_5101	P40579	YIR035C	1	1	0	1	1	0	1	0	1	2	0	3
CENPK1137D_3842	Q07648	YDL219W	1	1	1	1	0	0	1	0	1	1	1	2
CENPK1137D_4412	P25638	YCR060W	2	1	0	2	1	1	1	0	0	0	0	2
CENPK1137D_4120	P38992	YDR297W	2	0	0	1	2	1	1	0	0	1	1	1
CENPK1137D_1787	Q06833	YPR091C	0	1	1	1	2	0	3	1	0	0	1	0
CENPK1137D_3696	Q99385	YDL128W	1	2	1	1	1	0	0	1	0	1	1	1
CENPK1137D_1371	P47125	YJR078W	0	2	0	2	0	2	1	0	0	0	1	2
CENPK1137D_5430	P38768	YHR034C	1	1	1	2	1	1	1	0	1	1	0	0
CENPK1137D_313	P30402	YMR271C	0	0	2	1	2	1	0	1	0	1	0	1
CENPK1137D_5332	P38869	YHR181W	0	1	1	0	1	0	2	2	0	1	1	0
CENPK1137D_2192	Q08548	YOR175C	0	1	1	1	1	0	1	1	2	1	0	0
CENPK1137D_927	P36081	YKL077W	1	2	1	0	1	0	0	0	2	0	0	2
CENPK1137D_3562	P13393	YER148W	0	2	2	1	1	0	1	0	0	0	1	1
CENPK1137D_1192	P26793	YKL113C	0	1	1	1	0	0	1	1	0	1	1	2
CENPK1137D_836	P32892	YLL008W	0	1	1	0	0	1	0	1	1	1	3	0
CENPK1137D_3168	P13259	YGR202C	1	0	0	0	1	1	1	0	1	0	2	2
CENPK1137D_1017	Q02205	YKR007W	0	1	1	2	1	1	0	1	1	0	0	1
CENPK1137D_3182	P53305	YGR215W	0	1	1	0	1	0	2	0	0	2	1	1
CENPK1137D_1041	P36125	YKR030W	1	1	2	1	1	0	0	0	1	0	2	0
CENPK1137D_2720	P53736	YNR040W	0	1	0	2	1	1	1	1	0	1	1	0
CENPK1137D_3975	Q12315	YDL207W	0	0	1	1	0	0	1	2	0	1	1	1
CENPK1137D_573	P32523	YLL036C	0	0	1	0	1	0	1	1	1	1	0	2
CENPK1137D_3663	P89886	YER007C-A	3	2	4	4	0	0	3	1	2	2	2	2
CENPK1137D_1421	P47160	YJR125C	7	9	10	8	9	3	9	7	6	6	6	5
CENPK1137D_2194	P16622	YOR176W	8	10	8	7	9	4	7	8	7	6	7	4
CENPK1137D_1914	Q08962	YPL211W	7	5	5	4	4	5	4	5	6	4	3	3
CENPK1137D_5251	P38816	YHR106W	2	4	3	4	2	4	4	2	1	3	1	1
CENPK1137D_4867	P34221	YBL056W	10	8	8	5	7	5	6	8	6	9	5	7
CENPK1137D_790	P20051	YLR420W	4	3	3	3	2	1	6	2	3	5	3	3
CENPK1137D_600	Q05946	YLR222C	2	2	4	2	1	1	0	2	2	2	3	1
CENPK1137D_4388	Q07716	YDL237W	1	1	2	3	2	3	2	3	1	1	2	1
CENPK1137D_2568	P40312	YNL111C	4	4	2	2	2	1	2	2	2	3	1	3
CENPK1137D_2874	P53011	YGL100W	2	2	2	3	3	4	2	2	1	3	2	2
CENPK1137D_2477	P40160	YNL207W	1	3	1	4	2	1	2	3	1	2	5	3
CENPK1137D_3373	P43582	YFL010C	2	4	3	6	3	4	3	2	2	4	3	3
CENPK1137D_2296	Q99369	YOR280C	3	0	1	1	2	1	4	3	1	3	1	1
CENPK1137D_437	Q12345	YLR052W	1	0	2	1	0	1	3	0	2	2	1	2
CENPK1137D_5085	P15367	YIR022W	2	2	1	1	2	2	0	1	1	1	1	1
CENPK1137D_5053	P39002	YIL009W	2	2	1	5	1	2	3	5	2	4	2	3
CENPK1137D_4902	P38205	YBL024W	3	6	3	7	5	2	7	6	4	9	5	5
CENPK1137D_2928	P07273	YGL043W	2	8	4	4	8	4	4	2	5	6	6	6
CENPK1137D_1840	Q06523	YPR148C	3	7	6	9	6	3	5	3	6	4	3	4
CENPK1137D_4149	Q06678	YDR322W	3	6	6	5	3	5	6	9	3	4	3	4
CENPK1137D_903	P36037	YKL213C	3	6	3	5	2	5	3	4	2	3	1	3
CENPK1137D_2255			3	3	4	5	0	0	5	3	1	4	2	2
CENPK1137D_3135	Q3E772	YGR169C-A	1	2	1	3	1	0	2	2	3	2	0	1
CENPK1137D_4532	P25332	YCR036W	1	2	4	0	2	1	1	1	2	0	2	2
CENPK1137D_5396	P08539	YHR005C	0	2	3	0	3	2	2	1	2	0	1	1
CENPK1137D_1520	P42945	YJL109C	0	2	0	1	4	0	2	1	2	2	1	2
CENPK1137D_2951	P53192	YGL020C	2	1	0	1	1	0	1	3	1	1	0	1
CENPK1137D_3088	P40260	YGR121C	1	1	1	2	0	0	2	2	1	1	0	1
CENPK1137D_666	P32502	YLR291C	0	2	1	1	1	0	2	2	1	1	1	0
CENPK1137D_156	P34160	YMR125W	4	3	5	3	5	3	10	4	3	3	5	3
CENPK1137D_5243	P38810	YHR098C	1	5	4	5	4	4	4	3	3	1	2	4
CENPK1137D_3429	P40018	YER029C	1	1	3	1	2	2	2	4	3	1	2	2
CENPK1137D_608	P19073	YLR229C	1	2	2	2	1	2	4	3	2	2	2	1
CENPK1137D_341	P25045	YMR296C	3	8	5	3	4	3	6	5	5	5	7	2
CENPK1137D_3016	P32564	YGR049W	1	2	2	3	2	2	1	2	1	1	1	1
CENPK1137D_4506	P25586	YCL059C	1	2	1	4	1	2	2	1	2	2	1	0
CENPK1137D_3121	P39927	YGR156W	1	1	1	2	2	3	3	0	2	1	2	1
CENPK1137D_4172	P10662	YDR347W	6	7	10	5	6	4	5	6	7	6	7	7
CENPK1137D_4313	Q03390	YDR486C	1	2	2	4	3	2	2	2	2	2	4	3
CENPK1137D_4112	Q05543	YDR289C	1	4	3	1	4	1	3	2	3	2	1	1
CENPK1137D_576	P21304	YLR196W	2	2	3	2	3	2	7	3	1	6	3	2
CENPK1137D_1257	P47052	YJL045W	4	5	5	8	8	4	4	4	5	7	3	5
CENPK1137D_2953	P53193	YGL018C	2	3	2	2	3	0	0	1	2	1	2	3
CENPK1137D_4750	P38129	YBR198C	3	5	3	4	4	1	0	3	3	2	3	2
CENPK1137D_1452	P46985	YJL183W	4	3	2	3	3	1	5	3	3	4	1	1
CENPK1137D_1720	P30665	YPR019W	2	2	1	2	3	3	2	2	3	3	3	4
CENPK1137D_1487	P47008	YJL145W	4	1	3	2	2	0	3	2	2	3	2	3
CENPK1137D_207	P01094	YMR174C	6	7	6	6	7	4	8	6	6	5	5	3
CENPK1137D_140	Q04439	YMR109W	8	5	6	8	5	4	5	3	4	5	4	6
CENPK1137D_4310	P27809	YDR483W	2	5	7	5	4	3	4	4	7	2	4	3
CENPK1137D_5205	P38787	YHR063C	4	4	3	3	2	3	5	4	5	4	4	2
CENPK1137D_2699	P53724	YNR022C	3	4	3	3	2	1	3	3	4	5	4	2
CENPK1137D_1261			3	4	3	2	3	0	2	2	3	3	3	1
CENPK1137D_5114	Q00578	YIL143C	0	2	1	0	1	0	0	0	1	0	0	1
CENPK1137D_565	Q06287	YLR186W	0	1	0	1	0	0	2	1	0	1	0	0
CENPK1137D_445	P54964	YLR059C	0	0	1	1	0	0	3	0	0	0	0	1
CENPK1137D_2864	P53136	YGL111W	1	0	2	0	1	0	0	1	0	0	0	1
CENPK1137D_1145	P36051	YKL165C	0	1	0	1	0	0	0	0	1	1	2	0
CENPK1137D_1303	P47085	YJR008W	3	7	4	7	4	4	3	3	4	5	3	2
CENPK1137D_123	Q04305	YMR093W	4	7	4	5	4	2	3	3	3	4	4	5
CENPK1137D_4683	P20486	YBR135W	1	3	4	1	6	6	2	2	4	3	3	3
CENPK1137D_64	Q05123	YMR033W	2	3	3	3	3	2	3	4	2	6	3	4
CENPK1137D_5440			2	3	2	4	3	4	5	1	2	2	2	2
CENPK1137D_3943	P15565	YDR120C	2	3	3	4	2	0	3	3	5	0	3	4
CENPK1137D_4578	P38074	YBR034C	3	2	3	1	2	1	3	2	0	2	2	3
CENPK1137D_4225	Q92317	YDR397C	0	1	1	1	1	2	1	2	2	2	2	1
CENPK1137D_3084	P53270	YGR117C	2	1	2	2	2	1	2	0	2	1	0	1
CENPK1137D_4724	P33755	YBR170C	0	4	0	4	0	1	1	1	0	3	2	0
CENPK1137D_1514	P46956	YJL117W	2	3	0	2	1	1	0	0	2	2	2	1
CENPK1137D_4321	Q03430	YDR494W	3	4	4	3	3	0	4	3	3	3	3	3
CENPK1137D_5236	P28007	YHR089C	3	4	2	2	2	2	4	3	4	4	2	4
CENPK1137D_342	P00729	YMR297W	5	6	5	3	4	3	4	4	5	3	3	5
CENPK1137D_1252	P47047	YJL050W	1	3	3	2	3	0	1	3	1	2	4	3
CENPK1137D_5207	P38712	YHR065C	1	4	4	0	5	0	4	0	3	2	2	1
CENPK1137D_1687	Q02608	YPL013C	0	3	4	0	1	2	2	2	1	2	1	2
CENPK1137D_4498	P25348	YCR003W	4	5	5	2	5	2	4	4	4	4	2	3
CENPK1137D_2531	P53903	YNL149C	2	6	4	4	2	3	4	5	5	2	3	4
CENPK1137D_2731	P39008	YNR052C	1	1	3	3	3	3	2	2	2	2	1	2
CENPK1137D_4166	P21771	YDR337W	1	4	2	3	2	3	6	2	4	2	3	3
CENPK1137D_4061	P36519	YDR237W	3	4	5	2	4	2	3	1	4	3	2	2
CENPK1137D_2716	P53732	YNR036C	2	2	1	1	1	1	2	0	1	3	2	1
CENPK1137D_1455	P46988	YJL179W	2	2	2	0	1	2	1	2	2	1	1	1
CENPK1137D_1083	P36024	YKR072C	2	3	2	3	4	3	1	2	3	4	4	2
CENPK1137D_2287	Q12024	YOR272W	1	5	5	3	2	2	4	3	5	3	4	4
CENPK1137D_5405	P07347	YHR013C	4	4	3	5	1	5	3	2	2	3	4	5
CENPK1137D_3727	Q12191	YDL099W	5	3	3	2	4	6	4	2	3	2	3	2
CENPK1137D_3007	P53224	YGR038W	2	1	2	4	3	2	2	2	3	3	3	3
CENPK1137D_16	P54837	YML012W	3	4	2	3	2	0	2	3	2	3	3	3
CENPK1137D_3434	P40022	YER034W	2	2	0	2	1	2	6	2	0	4	1	0
CENPK1137D_4142	P54860	YDL190C	0	3	2	2	1	1	1	2	2	4	2	2
CENPK1137D_4797	P38142	YBR241C	0	1	0	1	0	0	1	1	1	0	2	0
CENPK1137D_4468	P25368	YCL031C	0	1	0	2	0	1	0	0	1	0	1	1
CENPK1137D_319	Q03254	YMR277W	2	1	0	0	1	0	0	0	1	2	0	0
CENPK1137D_2472	P40157	YNL212W	0	0	2	0	0	1	0	0	1	0	0	3
CENPK1137D_2868	P22434	YGL248W	0	0	1	1	0	2	1	0	0	0	0	2
CENPK1137D_2711	P37254	YNR033W	0	0	1	1	0	2	1	0	0	1	0	1
CENPK1137D_278	Q05031	YMR238W	2	1	0	0	1	0	1	0	1	1	0	0
CENPK1137D_1216	P19658	YJL085W	0	0	1	1	1	0	2	0	1	1	0	0
CENPK1137D_1439	P47173	YJR142W	0	1	1	1	0	2	0	1	0	0	0	1
CENPK1137D_2443	Q08235	YOL077C	1	4	4	2	2	2	6	2	3	2	5	2
CENPK1137D_1670	P17157	YPL031C	1	4	4	6	4	3	4	3	1	4	2	3
CENPK1137D_1470	P06244	YJL164C	3	4	7	5	6	3	5	5	6	5	5	0
CENPK1137D_1406			9	7	5	5	7	4	4	4	6	7	6	4
CENPK1137D_5198	P38779	YHR052W	3	5	4	6	7	4	6	7	5	5	6	6
CENPK1137D_5192	P40515	YIL065C	5	6	6	6	5	7	5	6	4	2	4	6
CENPK1137D_1810	P46683	YPL239W	4	2	5	6	5	5	9	3	5	5	6	4
CENPK1137D_2369	Q08818	YOR354C	3	6	6	5	3	3	5	6	5	6	5	6
CENPK1137D_4479			10	5	3	6	3	5	4	5	3	5	5	3
CENPK1137D_54	P36516	YMR024W	4	7	6	5	5	3	3	2	7	3	3	5
CENPK1137D_3964	P32495	YDL208W	3	5	6	3	3	3	4	4	5	3	5	6
CENPK1137D_4966	P31383	YAL016W	4	5	4	5	4	0	5	5	4	3	4	3
CENPK1137D_4943	P39729	YAL036C	0	6	5	5	4	1	3	3	4	6	6	3
CENPK1137D_1841	Q12207	YPR149W	4	3	4	3	3	3	4	5	5	4	2	3
CENPK1137D_3821	Q07651	YDL222C	6	3	3	3	5	5	2	4	4	3	2	3
CENPK1137D_4667	P07253	YBR120C	3	4	4	6	5	2	2	3	4	2	1	5
CENPK1137D_4278	Q04119	YDR452W	2	3	3	3	3	3	3	5	5	3	3	5
CENPK1137D_5038	P16370	YIL021W	3	4	3	7	5	0	3	0	4	4	4	3
CENPK1137D_2991	P39111	YGR020C	2	4	5	3	5	3	2	2	3	3	3	2
CENPK1137D_3430	P40019	YER030W	3	4	3	3	4	3	4	2	4	2	3	1
CENPK1137D_4359	Q04430	YDR531W	3	4	4	2	4	4	3	1	3	3	1	3
CENPK1137D_60	Q05040	YMR029C	1	2	3	2	2	2	4	2	2	3	4	3
CENPK1137D_2017	P38902	YOL005C	1	3	2	3	2	2	3	1	2	4	4	2
CENPK1137D_4883	P38166	YBL102W	1	2	2	2	2	2	3	3	2	4	3	2
CENPK1137D_1606	P21825	YPL094C	2	1	1	1	1	3	3	3	2	1	1	4
CENPK1137D_480	Q12255	YLR093C	2	3	1	1	2	1	3	2	1	0	2	1
CENPK1137D_1425	P47164	YJR130C	1	3	2	3	1	2	2	1	1	2	1	0
CENPK1137D_3252	P53337	YGR284C	1	1	1	2	1	1	2	3	1	1	1	1
CENPK1137D_2183	Q12125	YOR164C	2	4	0	0	0	4	3	0	0	1	2	0
CENPK1137D_4173	Q05518	YDR348C	1	1	1	1	1	2	2	1	0	1	3	2
CENPK1137D_2683	P40344	YNR007C	1	1	3	0	3	1	1	1	0	2	1	1
CENPK1137D_2569	P53927	YNL110C	0	1	1	3	0	1	2	0	3	1	2	1
CENPK1137D_1969	P21182	YOL052C	0	1	1	2	1	1	2	2	0	1	2	2
CENPK1137D_1486	P46958	YJL146W	1	3	1	2	1	0	1	2	1	1	0	1
CENPK1137D_1529	Q99257	YPL169C	2	1	1	2	0	0	2	0	1	1	2	2
CENPK1137D_2444	Q12387	YOL076W	0	0	2	2	1	0	2	2	1	2	1	1
CENPK1137D_2853	P32505	YGL122C	3	0	0	0	2	0	3	2	0	1	2	0
CENPK1137D_3062	P53256	YGR095C	1	2	2	0	1	1	0	2	1	1	1	1
CENPK1137D_1942	Q08925	YPL184C	0	1	1	0	1	2	1	2	2	0	1	2
CENPK1137D_4122	Q06631	YDR299W	1	2	0	1	1	0	1	1	1	4	1	0
CENPK1137D_1137	P36048	YKL173W	0	2	1	2	3	0	2	0	1	1	0	1
CENPK1137D_4847	P38153	YBR288C	1	1	0	1	1	1	1	3	1	0	1	2
CENPK1137D_1132	P34237	YKL179C	0	2	1	2	0	0	0	2	3	1	0	2
CENPK1137D_1109	Q3E833	YKR095W-A	2	1	2	1	2	0	1	0	1	1	1	1
CENPK1137D_1191	P22936	YKL114C	2	0	1	1	1	1	1	1	0	1	2	2
CENPK1137D_5023	P06102	YIL038C	1	5	3	3	3	4	4	3	0	5	4	3
CENPK1137D_1779	Q06817	YPR081C	1	0	0	2	1	0	1	1	0	1	1	1
CENPK1137D_3673	P39925	YER017C	1	2	3	0	4	0	1	2	3	3	4	1
CENPK1137D_5201	P38783	YHR059W	2	2	0	0	2	0	0	2	0	2	0	2
CENPK1137D_988	P36104	YKL018W	0	0	2	1	2	1	1	0	1	0	3	1
CENPK1137D_419	Q03707	YML034W	1	1	0	0	2	0	2	2	0	3	0	1
CENPK1137D_3464	Q02771	YER058W	1	0	1	0	1	0	0	2	1	0	2	1
CENPK1137D_691	P41697	YLR319C	0	1	0	3	0	0	2	0	1	2	0	0
CENPK1137D_5056	P40555	YIL007C	0	1	1	1	0	2	1	1	1	0	1	0
CENPK1137D_3267	P53095	YGL196W	0	1	1	1	2	0	1	0	0	0	1	2
CENPK1137D_3322	P43619	YFR047C	4	5	5	6	6	5	3	6	2	4	5	4
CENPK1137D_2750	P38629	YNL290W	1	5	7	5	4	3	3	1	4	5	4	2
CENPK1137D_3527	P39984	YEL056W	0	2	1	3	0	3	3	2	0	1	3	2
CENPK1137D_127	Q03148	YMR096W	3	3	3	2	3	0	4	1	3	2	2	4
CENPK1137D_2698	P53723	YNR021W	6	6	6	4	5	3	5	6	5	6	6	4
CENPK1137D_1409	P47150	YJR113C	0	5	4	3	3	4	5	3	4	3	6	5
CENPK1137D_4402	P25626	YCR046C	1	4	3	2	1	2	5	1	2	4	2	3
CENPK1137D_4560	P38216	YBR016W	2	2	3	3	4	2	1	2	2	3	2	1
CENPK1137D_4653	P38266	YBR108W	2	1	3	2	2	3	3	3	3	3	2	0
CENPK1137D_1989	Q08193	YOL030W	2	2	3	0	3	2	3	1	2	4	2	3
CENPK1137D_4146	Q06677	YDR320C	2	2	2	3	2	4	3	1	1	2	2	3
CENPK1137D_2965	P38929	YGL006W	0	2	4	3	2	2	3	1	1	3	2	4
CENPK1137D_564			3	2	2	1	1	2	2	2	2	1	1	2
CENPK1137D_5209	P38789	YHR066W	1	1	2	1	2	1	4	2	1	2	2	2
CENPK1137D_716	P23201	YLL021W	3	6	2	2	4	1	2	2	3	2	2	5
CENPK1137D_3569	P39960	YER155C	4	3	0	2	3	0	3	2	3	4	2	3
CENPK1137D_519	P20485	YLR133W	2	2	3	2	1	2	4	3	1	3	2	4
CENPK1137D_3795	Q12389	YDL031W	0	5	4	3	2	0	3	4	0	1	3	4
CENPK1137D_277	Q05029	YMR237W	3	4	4	2	6	0	4	1	5	3	5	5
CENPK1137D_4981	Q05359	YAR002C-A	2	3	3	4	2	4	6	4	3	2	4	4
CENPK1137D_3140	P37267	YGR174C	5	5	4	5	4	4	4	5	3	2	4	3
CENPK1137D_4406	P25632	YCR052W	4	5	6	4	3	3	4	3	6	6	3	2
CENPK1137D_1478	P32604	YJL155C	0	6	4	4	5	5	4	5	6	2	4	6
CENPK1137D_2906	P53164	YGL067W	1	2	4	2	4	1	2	1	2	4	2	3
CENPK1137D_3844	Q12099	YDR021W	0	0	2	0	2	0	2	0	0	2	0	2
CENPK1137D_3676	P39979	YEL066W	4	4	5	5	5	5	4	6	4	4	3	3
CENPK1137D_3681	P32263	YER023W	3	2	3	4	4	4	6	4	2	4	3	3
CENPK1137D_1283	P47075	YJL012C	1	4	6	2	3	2	2	4	2	3	3	4
CENPK1137D_4152	Q06679	YDR324C	0	4	3	3	3	2	3	4	4	4	2	4
CENPK1137D_2162	Q99216	YOR145C	2	4	3	3	3	3	4	1	5	3	2	1
CENPK1137D_2528	P53900	YNL153C	4	3	3	2	4	2	1	2	3	3	2	4
CENPK1137D_5359	P11792	YHR205W	3	3	4	5	2	0	4	2	2	2	2	2
CENPK1137D_4559	P38069	YBR015C	2	1	2	3	1	4	4	1	2	2	2	1
CENPK1137D_4381	Q12136	YDL153C	3	2	2	1	1	2	2	2	2	1	3	3
CENPK1137D_2590	P06786	YNL088W	1	2	2	3	2	0	2	2	4	1	2	2
CENPK1137D_2516	P32453	YNL315C	2	2	1	2	0	3	3	3	2	2	2	1
CENPK1137D_3983	Q12163	YDR162C	0	3	1	1	1	2	3	2	0	3	2	2
CENPK1137D_965	P36095	YKL041W	2	1	2	3	2	0	0	0	3	2	2	2
CENPK1137D_4530	P25358	YCR034W	0	1	2	3	2	0	2	3	0	1	3	2
CENPK1137D_3445	P40030	YER044C	1	3	1	1	1	1	1	1	3	1	2	3
CENPK1137D_224	Q04201	YML101C	1	2	2	0	2	1	1	2	2	3	2	1
CENPK1137D_2022	Q12149	YOR001W	1	3	2	2	2	1	1	2	2	0	2	1
CENPK1137D_4729	P38122	YBR176W	1	2	2	0	3	2	1	0	2	2	2	2
CENPK1137D_779	Q06078	YLR409C	1	2	2	3	2	1	2	0	1	0	3	2
CENPK1137D_1007	P28778	YKL003C	0	3	3	1	2	0	2	3	0	0	0	4
CENPK1137D_3454			3	1	2	2	1	0	1	3	0	2	3	0
CENPK1137D_4808	P33759	YBR251W	1	1	2	1	4	0	3	1	2	0	1	2
CENPK1137D_2997	P27882	YGR029W	2	3	1	1	2	1	1	2	0	1	2	1
CENPK1137D_264	P19956	YMR225C	0	2	2	2	2	2	1	1	1	1	1	2
CENPK1137D_1988	Q08199	YOL031C	1	2	3	1	2	0	2	1	1	1	1	2
CENPK1137D_89	P25298	YMR061W	1	1	1	1	1	2	1	2	1	2	1	3
CENPK1137D_4289	P36527	YDR462W	0	2	2	1	1	0	0	1	1	1	1	0
CENPK1137D_3921	Q03835	YDR098C	4	4	4	6	3	3	3	2	3	4	4	3
CENPK1137D_1187	P32332	YKL120W	3	6	4	4	4	2	2	4	6	4	5	6
CENPK1137D_3674	P40014	YER018C	0	1	2	0	0	1	0	2	0	0	2	0
CENPK1137D_2340	Q12502	YOR322C	1	1	0	0	1	0	2	0	1	1	0	1
CENPK1137D_1405	P47148	YJR111C	1	1	0	2	0	1	2	0	0	0	0	1
CENPK1137D_1929	Q08951	YPL195W	0	1	0	2	0	0	2	0	0	2	0	1
CENPK1137D_3174	P42941	YGR208W	0	0	1	0	3	0	0	0	2	2	0	0
CENPK1137D_4921	P38210	YBL006C	0	1	1	1	1	0	0	1	2	0	0	1
CENPK1137D_3378	P43585	YFL004W	2	4	5	4	3	1	4	2	3	6	2	4
CENPK1137D_4163	P52918	YDR335W	3	3	5	5	2	2	3	1	3	4	4	2
CENPK1137D_4252	Q02647	YDR424C	5	3	3	4	3	2	3	2	2	3	3	2
CENPK1137D_2144	P41734	YOR126C	1	4	3	3	4	4	3	3	3	2	3	2
CENPK1137D_818	P32366	YLR447C	3	3	2	2	3	4	4	4	3	2	3	2
CENPK1137D_2488	P40169	YNL194C	0	1	2	1	3	1	2	2	1	1	1	1
CENPK1137D_420	P06778	YML032C	1	2	2	1	0	2	1	0	2	3	1	1
CENPK1137D_1207	P08466	YJL208C	1	2	2	1	2	0	1	0	2	1	2	2
CENPK1137D_2491	P53871	YNL191W	1	1	1	2	2	1	1	1	1	1	1	3
CENPK1137D_941	P35724	YKL064W	0	1	2	2	1	0	2	2	1	2	1	2
CENPK1137D_3709	Q07532	YDL115C	2	2	1	2	1	0	2	0	1	2	1	2
CENPK1137D_400	Q04969	YML055W	0	2	1	1	2	2	1	1	1	3	1	1
CENPK1137D_1835	Q06511	YPR143W	1	0	1	1	2	1	1	1	1	0	0	2
CENPK1137D_30	Q03667	YMR002W	0	2	2	2	0	0	2	0	0	2	1	0
CENPK1137D_4226	Q04177	YDR398W	1	1	1	1	1	0	2	0	0	1	1	2
CENPK1137D_46	Q03735	YML117W	0	1	2	1	0	1	2	0	2	1	0	1
CENPK1137D_2992	P53212	YGR021W	0	1	1	1	1	0	2	1	0	1	2	1
CENPK1137D_4685	P38276	YBR137W	2	1	1	1	1	1	1	1	0	1	0	1
CENPK1137D_5264	P38825	YHR117W	0	1	1	2	2	0	1	2	0	1	0	1
CENPK1137D_2513	P53890	YNL166C	1	1	2	1	1	1	0	1	1	1	1	0
CENPK1137D_4886	P38065	YBL037W	0	0	2	2	2	0	0	0	3	0	0	2
CENPK1137D_911	P33324	YKL091C	0	1	1	1	1	2	1	2	0	0	0	2
CENPK1137D_2011	Q08096	YOL010W	0	1	2	1	1	0	2	0	2	1	0	1
CENPK1137D_1263	P47054	YJL039C	0	2	2	0	2	0	1	2	0	0	1	1
CENPK1137D_3499	P52870	YER087C-B	1	1	2	1	2	1	1	1	2	1	0	1
CENPK1137D_2430	Q99316	YOL088C	1	1	2	1	2	1	3	1	0	1	1	0
CENPK1137D_2061	Q12320	YOR040W	1	2	2	2	3	3	2	2	1	1	3	2
CENPK1137D_1650	Q02804	YPL051W	2	3	3	2	3	0	3	1	2	3	1	1
CENPK1137D_1180	P33401	YKL127W	3	2	2	1	3	1	2	1	1	1	2	2
CENPK1137D_2009	Q12692	YOL012C	4	4	4	2	5	4	3	2	3	3	4	3
CENPK1137D_1920	P29295	YPL204W	3	5	4	6	4	1	5	1	2	4	3	4
CENPK1137D_872	P39929	YLR025W	3	2	3	4	4	4	4	4	3	4	3	3
CENPK1137D_2594	P42846	YNL308C	3	4	3	3	4	2	3	3	2	5	5	2
CENPK1137D_3129	P53292	YGR165W	2	4	2	4	3	2	3	4	3	4	3	5
CENPK1137D_3774	Q07362	YDL053C	1	3	2	3	3	3	4	3	2	2	2	3
CENPK1137D_1794	Q06090	YPR100W	3	3	3	3	4	2	1	3	2	2	2	3
CENPK1137D_155	P39523	YMR124W	2	2	5	4	2	1	2	1	3	4	3	2
CENPK1137D_937	Q02629	YKL068W	1	3	0	3	4	0	3	0	3	2	2	2
CENPK1137D_5404	P38759	YHR012W	1	2	3	1	2	1	1	3	3	1	2	3
CENPK1137D_4148	P38986	YDR321W	2	2	3	0	2	2	2	2	1	3	1	1
CENPK1137D_3708	P52891	YDL116W	1	1	2	1	2	2	1	2	2	1	3	3
CENPK1137D_1793	Q06089	YPR098C	0	1	1	0	2	2	0	1	2	1	1	2
CENPK1137D_4903	P29469	YBL023C	0	1	3	1	2	1	1	0	1	0	2	1
CENPK1137D_533	P43321	YLR147C	1	0	2	2	2	0	2	0	2	0	0	2
CENPK1137D_682	Q06704	YLR309C	1	0	1	1	3	0	0	1	2	2	1	1
CENPK1137D_1057	P36141	YKR049C	0	3	1	1	1	1	1	1	2	1	0	1
CENPK1137D_3498	P39965	YER087W	1	0	2	1	1	2	1	0	3	1	1	0
CENPK1137D_4610	P38175	YBL090W	2	2	2	2	2	2	3	2	2	2	3	4
CENPK1137D_1542	Q12498	YPL156C	3	4	2	4	2	2	3	2	4	2	1	3
CENPK1137D_4420	P25642	YCR071C	1	3	2	2	2	3	2	1	2	3	1	4
CENPK1137D_3863	P11353	YDR044W	2	3	1	1	2	2	4	2	1	2	3	3
CENPK1137D_5003	P40188	YIL057C	0	2	1	1	2	0	0	1	1	2	1	1
CENPK1137D_5428	P38735	YHL035C	1	1	1	1	1	1	1	2	2	1	2	1
CENPK1137D_3756	Q07451	YDL072C	3	4	1	3	3	0	3	4	2	3	2	2
CENPK1137D_3524	P40070	YER112W	3	2	2	3	3	3	1	3	2	3	3	2
CENPK1137D_5016	P40529	YIL044C	3	3	2	2	2	2	1	3	3	3	3	3
CENPK1137D_3941	Q2V2P9	YDR119W-A	2	3	2	3	3	3	3	3	2	2	1	3
CENPK1137D_2952	P43639	YGL019W	2	2	2	3	2	2	4	3	1	4	3	2
CENPK1137D_3965	Q03921	YDR141C	0	5	2	3	2	1	3	3	3	3	3	2
CENPK1137D_3034	P53073	YGL231C	2	3	3	2	2	2	2	1	2	2	2	2
CENPK1137D_2680	P40343	YNR006W	2	2	2	4	1	1	2	2	4	1	4	0
CENPK1137D_2072	Q08421	YOR051C	0	4	2	2	3	1	2	4	2	1	3	1
CENPK1137D_1037	P14741	YKR026C	1	2	2	2	3	0	2	1	2	1	1	1
CENPK1137D_2695	P53721	YNR018W	0	1	2	2	1	2	1	2	2	1	2	1
CENPK1137D_3667	P40011	YER010C	1	2	2	2	2	1	0	1	2	2	1	1
CENPK1137D_121	P32832	YMR091C	1	3	0	1	2	2	1	2	2	2	0	1
CENPK1137D_3763	Q07395	YDL063C	1	2	2	1	2	1	1	1	1	2	2	1
CENPK1137D_3699	Q07688	YDL235C	1	1	3	2	1	1	2	1	2	1	1	1
CENPK1137D_5374	P38747	YHL013C	0	2	1	2	0	2	1	1	0	1	2	0
CENPK1137D_1725	Q12432	YPR023C	0	2	0	3	0	0	2	1	0	2	1	1
