Ref_1	Ref_2	Ref_3	Ref_4	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	LpH_4
YALI1_F03215g	6.32664648476952e-05	4.17612015547187e-05	5.63011980001978e-05	7.34245101919829e-05	9.64034663652167e-05	0.000112122280955882	6.61949195592611e-05	8.37062697095765e-05	7.68533048149842e-05	5.98638652330863e-05	8.25697557514351e-05
YALI1_F10633g	4.78084117236991e-06	9.46727491164908e-06	1.27634957683068e-05	4.16133873884034e-06	1.74837520863869e-05	1.27090746675433e-05	1.12548037034008e-05	2.37202905348296e-05	8.71133178003599e-06	9.04743555159995e-06	4.67964610681937e-06
YALI1_F15265g	2.84556813407924e-06	2.81747236875913e-06	2.53228776612584e-06	4.95367759915926e-06	5.20318559092624e-06	2.52149057621924e-06	4.46592410819603e-06	8.47102429594665e-06	7.77750835833798e-06	5.38505534330612e-06	5.57067317663355e-06
YALI1_E33527g	2.18915103279222e-06	2.16753641287467e-06	0	5.71644110491216e-06	6.00436814731453e-06	3.87966370089558e-06	0	2.17230803744576e-06	7.97785171089801e-06	4.1428280438122e-06	6.42844119172073e-06
YALI1_D09785g	4.41393940797873e-05	2.913572201492e-05	3.92799055815333e-05	2.56132012297615e-05	1.34516464695651e-05	1.30374745297538e-05	3.46368765135669e-05	1.45999307632982e-05	1.340464618866e-05	1.39218291239736e-05	2.88034031691053e-05
YALI1_C04672g	3.67828283998228e-06	3.64196525186501e-06	0	3.20165015372018e-06	0	6.51873726487688e-06	2.88640637613057e-06	1.82499134541228e-05	3.35116154716501e-06	0	3.60042539613816e-06
YALI1_E11323g	1.50039047069633e-05	7.4278816994559e-06	0	1.30596954886926e-05	0	0	2.35475998432154e-05	7.44423347219554e-06	0	7.09848204344897e-06	0
YALI1_E24513g	0	4.8938908071936e-06	1.31955932812964e-05	4.3022173940615e-06	4.51891248586953e-06	4.37977659983915e-06	7.75721713585091e-06	0	0	4.67686447133487e-06	4.83807162606065e-06
YALI1_C16621g	2.28673969329019e-05	3.77360255012519e-05	2.71331074699748e-05	1.32694897937318e-05	3.48446263970663e-05	3.37717713722537e-05	3.58888118092379e-05	3.02552782082807e-05	1.38891514725875e-05	2.88500555340175e-05	2.98444900306392e-05
YALI1_F31001g	5.98107335745018e-06	3.94801275202173e-06	8.8709870798631e-06	0	7.29101846459622e-06	5.29989773425914e-06	9.38688460136581e-06	7.91340785069526e-06	7.26554352242497e-06	3.77293268275754e-06	5.85447322817423e-06
YALI1_B12042g	0	0	0	8.09829156529223e-06	0	8.24428536440311e-06	1.46018204910135e-05	0	1.69529348856583e-05	0	0
YALI1_F39001g	8.14589676150582e-06	0	1.44981625751582e-05	1.41806993933014e-05	0	2.1654517781179e-05	1.91766397864812e-05	4.04161173490444e-05	1.48429129470999e-05	1.54155876136703e-05	7.97347426784244e-06
YALI1_F13579g	0	5.55444552698229e-05	4.99222445321951e-05	4.88291077631413e-05	2.56442718409936e-05	2.48546928227325e-05	1.46737506412155e-05	3.71111540584329e-05	4.25911172004223e-05	3.53875065417259e-05	2.74554606562654e-05
YALI1_C30514g	1.5860673638698e-05	2.61734550134031e-05	1.88193419499268e-05	1.84072588225027e-05	1.93343999395421e-05	0	1.65948266304554e-05	1.57386440261739e-05	2.40835565228014e-05	3.50178598856494e-05	1.55249540758269e-05
YALI1_F39645g	9.78347394551987e-06	9.68687664929043e-06	4.35318541238643e-06	8.51572927484338e-06	4.47232575921108e-06	4.33462426375834e-06	3.83862291258602e-06	4.85410069192132e-06	1.33700981314728e-05	9.25729874738449e-06	1.43645837969636e-05
YALI1_A08729g	1.36448162863469e-06	2.70201879218166e-06	2.4285204025966e-06	2.37534360793618e-06	1.2474927351358e-06	1.20908282842432e-06	2.14146037395165e-06	1.35398351435332e-06	0	2.58219404312378e-06	0
YALI1_D09534g	5.06131718781561e-06	5.01134418656625e-06	0	4.40547061151897e-06	4.6273663855304e-06	4.48489123823529e-06	7.94339034711133e-06	5.02237618257459e-06	9.2223965777981e-06	1.43673276559407e-05	4.95418534508611e-06
YALI1_A01864g	0	0	3.31183517648222e-05	1.61965831305845e-05	0	4.94657121864187e-05	2.9203640982027e-05	1.84646183182889e-05	0	0	3.64278334197508e-05
YALI1_D10623g	0	2.0338247510415e-06	1.8279609740324e-06	1.78793450142815e-06	1.87798960451721e-06	1.82016689863445e-06	4.83566782494602e-06	0	1.87142787698825e-06	1.94363198808722e-06	2.01062716927196e-06
YALI1_E19826g	3.62212585005888e-06	7.17272545787154e-06	0	0	0	6.41921455854288e-06	8.52701730963764e-06	7.18851552849417e-06	3.29999877545256e-06	0	0
YALI1_E35082g	4.4397519191365e-05	5.49489494141036e-05	3.95096126317177e-05	6.76278383347211e-05	7.10341331112123e-05	3.93411512125903e-05	2.61295735102346e-05	0	5.05613847467001e-05	5.25121624851635e-05	3.25933246387244e-05
YALI1_E08828g	4.81317145924984e-06	7.94274754844608e-06	1.2849808503849e-05	5.58597288020157e-06	7.33416058568851e-06	8.53001292141117e-06	7.5539426377855e-06	3.18409309968803e-06	8.77024188505737e-06	6.07241236514823e-06	4.71129206527631e-06
YALI1_D20768g	1.67964065967332e-05	2.21740893210896e-05	1.49472207080171e-05	2.92398491914976e-05	3.07126087535204e-05	1.48834886224623e-05	3.9541213011063e-05	1.11114517313597e-05	4.59079475664728e-05	1.58930615663061e-05	1.6440880569976e-05
YALI1_E17069g	4.18983210911889e-06	4.1484637306012e-06	9.32139039738374e-06	0	7.66120262505033e-06	7.42531661959486e-06	3.28782713042688e-06	8.31519235525594e-06	5.72582568985809e-06	7.92898877259422e-06	8.20229361769223e-06
YALI1_F21778g	1.53683720277802e-05	7.60831607272203e-06	6.83820218625884e-06	6.68846752760978e-06	7.02535382418583e-06	0	6.02990157928492e-06	3.81253252725804e-06	1.40016142375477e-05	3.63545740281901e-06	0
YALI1_C10492g	4.09050419273891e-05	4.05011653009126e-05	3.64016366380589e-05	4.98463808415401e-05	2.24387378608694e-05	2.1747856219891e-05	3.20988295276589e-05	6.49445196022576e-05	4.47206730604434e-05	3.09640682240102e-05	3.20313707656429e-05
YALI1_F27834g	2.379929712139e-05	1.17821571784473e-05	5.29478351099039e-06	1.03576895255148e-05	2.71984701343871e-05	1.58166227053753e-05	1.40067619757057e-05	0	2.16827505747604e-05	2.81491529309183e-05	0
YALI1_A22440g	5.33144366694061e-06	2.11152142692398e-05	4.74448297754476e-06	9.28118808606525e-06	1.46229977070834e-05	9.44850682212492e-06	2.09183383438676e-05	1.58712730488663e-05	4.85730156836276e-06	1.00894154887224e-05	1.04371882270072e-05
YALI1_C30255g	3.97069863060848e-05	3.93149387021411e-05	2.82683839331537e-05	4.14740957151368e-05	3.63025605559393e-05	2.11108897197268e-05	3.11586964452589e-05	2.36408920727883e-05	2.17054312761985e-05	3.00571708283279e-05	2.33199100971626e-05
YALI1_E31351g	9.25850705088222e-06	6.87531976815491e-06	6.17939978050951e-06	8.05878770399812e-06	4.23234730383878e-06	6.15305200367647e-06	7.26529604918719e-06	1.1484091880887e-05	8.4351188211568e-06	1.09507070548329e-05	1.13281677098005e-05
YALI1_E23610g	6.32664648476952e-05	6.26418023320781e-05	2.81505990000989e-05	5.50683826439872e-05	4.33815598643475e-05	2.80305702389706e-05	4.96461896694458e-05	9.41695534232736e-05	4.32299839584286e-05	7.48298315413579e-05	7.74091460169704e-05
YALI1_D24649g	2.05744601130716e-05	2.54641472894626e-05	1.83093326829912e-05	8.95420855999791e-06	1.88104324615057e-05	9.11563259803921e-06	1.21088267486453e-05	1.02080816718996e-05	1.40585313685947e-05	9.73396182651811e-06	1.00694824087116e-05
YALI1_D02087g	6.083313927663e-06	1.80697506727148e-05	1.08271534615765e-05	1.05900735853821e-05	1.11234768882942e-05	1.07809885534502e-05	4.77367208360056e-06	6.03650983482523e-06	2.21692225427839e-05	1.72684226633903e-05	2.38181987744524e-05
YALI1_E34494g	4.56248544574725e-06	0	4.06018254809119e-06	1.19138327835549e-05	1.2513911499331e-05	8.08574141508767e-06	7.16050812540084e-06	0	1.66269169070879e-05	0	4.46591227020983e-06
YALI1_E02317g	6.27436015018465e-06	6.21241014863584e-06	5.58358988431714e-06	0	1.43410115254041e-05	0	7.38538358719029e-06	0	1.14327230303282e-05	5.93691225452096e-06	0
YALI1_E24886g	8.9697256400324e-06	8.88116290152336e-06	6.38576914936081e-06	3.12297066033954e-06	4.92040376533242e-06	4.76890608980596e-06	1.40773694714875e-06	3.56028557365874e-06	1.63440393037537e-06	1.18822416814255e-05	5.2679191996426e-06
YALI1_D32070g	9.95451369981218e-06	0	1.18114401399016e-05	8.66460566076721e-06	9.10102654496801e-06	5.88053921097285e-06	5.20764227301879e-06	1.64632086404324e-05	9.06922740386614e-06	1.56985660576275e-05	6.49587239303248e-06
YALI1_F28274g	1.70990445534311e-05	1.69302168465076e-05	1.52165400000535e-05	0	2.34494918185662e-05	0	1.34178890998502e-05	8.48374355164627e-06	7.78918629881596e-06	8.08971151798464e-06	0
YALI1_C30614g	1.3615451545415e-06	1.34810191532449e-06	1.21164701578618e-06	3.55534751646976e-06	1.24480803054082e-06	1.2064807850346e-06	3.20527766875906e-06	0	2.48091730034024e-06	1.28831847703916e-06	0
YALI1_D35394g	4.08170740952872e-06	1.21242198062087e-05	3.63233535485147e-06	7.10559776051447e-06	7.46349417021032e-06	7.2336955455408e-06	6.40595995734785e-06	2.02515168652201e-05	1.48748331899969e-05	7.72436970749501e-06	3.99531076216621e-06
YALI1_E11674g	6.13575628910837e-06	1.41754078553194e-05	9.10040915951473e-06	7.12091154879144e-06	1.12193689304347e-05	1.08739281099455e-05	6.41976590553179e-06	6.08854871271165e-06	9.31680688759237e-06	7.74101705600254e-06	4.00392134570537e-06
YALI1_C04281g	0	0	0	3.79781949268877e-05	0	1.93314277510142e-05	1.71193757480848e-05	4.32963464015051e-05	3.97517093870608e-05	2.06427121493401e-05	0
YALI1_B25734g	9.61009592623218e-06	9.51521048082199e-06	0	4.18240880840409e-06	8.78613870670329e-06	0	0	4.76807865434297e-06	0	4.54662267593061e-06	0
YALI1_D08429g	0	0	0	6.54277813591927e-06	0	6.66072956173558e-06	0	1.11884617928642e-05	0	0	7.35770100755362e-06
YALI1_B05483g	2.62698123935067e-05	1.95078277158721e-05	3.50664901039294e-05	2.28657644196486e-05	2.40174725892581e-05	5.23754599620904e-05	2.06143348108426e-05	3.25846205616864e-05	2.3933555132694e-05	1.86427261971549e-05	1.92853235751622e-05
YALI1_E07535g	1.73729422922733e-05	8.60070512568578e-06	3.86507080092891e-06	1.51217526711178e-05	1.98542608074817e-05	1.15457726384776e-05	1.36328209618616e-05	1.72392775145581e-05	1.58279117467931e-05	2.05482374941944e-05	1.70052128549866e-05
YALI1_B07549g	1.19621467149004e-05	7.89602550404346e-06	1.4193579327781e-05	1.04120891553757e-05	2.18730553937887e-05	1.05997954685183e-05	1.5644807668943e-05	1.18701117760429e-05	1.45310870448499e-05	1.13187980482726e-05	1.17089464563485e-05
YALI1_F28633g	2.52728887540726e-06	2.50233564575545e-06	4.49809837551514e-06	4.39960447222268e-06	2.31060238957909e-06	2.23945967288713e-06	1.98320331569025e-06	3.76176644833317e-06	4.60505821128401e-06	4.78273224232381e-06	3.71069142025424e-06
YALI1_F26574g	1.01769112355542e-05	1.51146439943352e-05	9.05649297590313e-06	2.2145462189271e-05	9.30435600307721e-06	1.35268167373048e-05	3.99299112622889e-06	1.51479174407411e-05	2.31796160635006e-05	1.92591523538079e-05	9.96149868314901e-06
YALI1_E07984g	1.6222170473768e-05	2.14160007972917e-05	4.81206820514511e-06	9.41339874256191e-06	1.97750700236342e-05	9.5831009364002e-06	8.48652814862322e-06	5.36578651984465e-06	1.47794816951893e-05	1.02331393560831e-05	0
YALI1_A06361g	0	2.02070330103478e-06	7.26467070970294e-06	1.77639944012862e-06	3.73174708510516e-06	5.4252716591556e-06	4.80446996801089e-06	6.07545505956604e-06	1.85935414874962e-06	5.79327728062126e-06	5.99296614324932e-06
YALI1_B11519g	0	6.28513066877038e-06	5.64894963212687e-06	0	5.80355315911003e-06	5.62486359310447e-06	9.96244608751421e-06	6.29896678416546e-06	0	1.20128157658367e-05	0
YALI1_F04690g	0	0	3.33472051333847e-06	3.26170084762017e-06	0	1.66025095196272e-06	0	0	1.70700825107319e-06	3.54573732871193e-06	1.83397779309703e-06
YALI1_F37481g	2.05188534641174e-05	1.01581301079046e-05	0	8.93000799632224e-06	9.37979672742649e-06	0	0	1.01804922619755e-05	0	1.94153076431631e-05	1.00422675913908e-05
YALI1_D24918g	2.7467350874542e-06	0	7.33300697542374e-06	0	2.51123356667713e-06	0	0	0	5.0049185480091e-06	2.59901006800664e-06	2.68859552012632e-06
YALI1_F24635g	0	0	9.48896595508952e-06	0	0	1.88970136442498e-05	0	5.29042434962211e-06	4.85730156836276e-06	0	5.21859411350362e-06
YALI1_B20130g	5.28689121289932e-06	1.04693820053612e-05	4.70483548748171e-06	0	0	0	4.14870665761386e-06	0	4.81671130456029e-06	1.00051028244713e-05	5.17498469194231e-06
YALI1_F26860g	3.35334619334073e-06	0	2.98416243817303e-06	0	3.06583461938852e-06	2.97143854123363e-06	5.26284696142535e-06	3.32754605735949e-06	3.0551225412317e-06	3.17299639044627e-06	0
YALI1_F37248g	5.87008436731192e-05	5.81212598957426e-05	3.48254832990914e-05	5.10943756490602e-05	5.3667909110533e-05	0	3.07089833006881e-05	5.82492083030558e-05	7.13071900345214e-05	5.55437924843069e-05	3.83055567919029e-05
YALI1_E00437g	9.57373995173193e-06	2.36980336691342e-06	2.12993182850685e-06	4.16658632867494e-06	6.56467488489496e-06	2.12085020723611e-06	1.87816606567891e-06	2.37502026288206e-06	2.18057926650333e-06	2.26471116896922e-06	2.34277364994614e-06
YALI1_E27406g	2.07431032287525e-05	1.02691479232915e-05	2.76891137705891e-05	2.70828111363871e-05	1.8964616334141e-05	1.83807017960463e-05	2.03467990448548e-05	1.54376317087334e-05	1.41737652322717e-05	9.81374839886662e-06	2.03040382995332e-05
YALI1_A21720g	7.18937100541991e-06	1.06775799429679e-05	9.59679511367008e-06	1.25155415099971e-05	1.31459272316205e-05	1.91117524356618e-05	8.46241869365554e-06	1.07010856162811e-05	6.54999756945888e-06	1.02040679374579e-05	1.05557926386778e-05
YALI1_D02362g	1.31122206938228e-05	1.29827569600162e-05	1.45858025907248e-05	1.42664203740899e-05	1.19879958174363e-05	1.45236115227827e-05	2.05787314692003e-05	9.75850294541695e-06	8.95958216754997e-06	1.86105280517367e-05	9.62600779485642e-06
YALI1_F15708g	8.86913058612549e-06	2.1953902686476e-06	7.89269130843894e-06	9.64983340724074e-06	6.08152708378703e-06	1.17885575771372e-05	1.217955587685e-05	6.60066963247245e-06	8.08037083335114e-06	6.29409798011422e-06	1.30220993299576e-05
YALI1_D18014g	3.75097617674082e-06	3.71394084972795e-06	6.67603138342266e-06	9.79477161651945e-06	6.85874464258458e-06	0	1.17737999216077e-05	3.72211673609777e-06	3.41739003623941e-06	7.09848204344897e-06	0
YALI1_A19974g	1.80761328136272e-05	3.57953156183303e-05	3.21721131429702e-05	3.14676472251355e-05	3.30526170395029e-05	1.60174687079832e-05	4.2553876859525e-05	0	3.29371306349932e-05	1.71039614951675e-05	1.76935190895932e-05
YALI1_B06704g	1.06330193021336e-05	1.05280340053913e-05	9.46238621852064e-06	4.62759518016699e-06	9.72135795279496e-06	4.71102020823035e-06	1.25158461351544e-05	0	4.84369568161665e-06	1.00611538206868e-05	5.20397620282154e-06
YALI1_E34367g	1.52449312886012e-05	0	1.35665537349874e-05	1.99042346905978e-05	2.09067758382398e-05	0	1.7944405904619e-05	7.56381955207016e-06	0	0	2.23833675229794e-05
YALI1_E05709g	4.95559776874897e-06	4.90666858998001e-06	8.82003101830775e-06	4.31345033764912e-06	0	4.39121204788051e-06	7.77747096649282e-06	4.91747015265136e-06	0	0	4.85070366685976e-06
YALI1_E19314g	3.0222833525969e-06	0	1.07581907006747e-05	0	0	0	7.11489979339192e-06	0	2.75350216295724e-06	2.85973878502005e-06	0
YALI1_D20758g	0	0	0	3.35782820999922e-06	1.76347804326616e-06	1.70918111213235e-06	1.51360334358067e-06	0	1.75731642107433e-06	5.47535352741644e-06	1.88802795163342e-06
YALI1_E24894g	0	0	0	1.18003677094258e-05	6.19736569490679e-06	0	1.06384692148812e-05	0	6.17571199406123e-06	6.41398556068782e-06	1.99052089757924e-05
YALI1_C17820g	2.59643494586984e-06	5.14159800263295e-06	2.31058268126667e-06	2.25998834380248e-06	2.37381996521737e-06	2.30073079936831e-06	2.03746332432746e-06	2.5764583699938e-06	0	2.45679337481887e-06	0
YALI1_D13450g	5.80426283006378e-06	1.1493908684785e-05	5.16524752295393e-06	0	5.30661282744312e-06	0	0	0	5.28807143222368e-06	5.49209772780609e-06	0
YALI1_B12917g	0	5.31613598292035e-06	2.3890183026958e-06	2.33670647711402e-06	0	0	2.10662756730322e-06	0	4.89165306460295e-06	0	0
YALI1_B10582g	6.47779503560019e-06	6.41383641625373e-06	5.76462778159022e-06	5.63840095330926e-06	5.92239725110546e-06	3.82669900873319e-06	0	4.28530391004658e-06	3.93446952977735e-06	6.12940599656174e-06	4.2271206016093e-06
YALI1_F21362g	7.6841860138901e-06	7.60831607272203e-06	1.36764043725177e-05	1.67211688190244e-05	1.40507076483717e-05	1.02135681032686e-05	2.41196063171397e-05	3.81253252725804e-06	1.40016142375477e-05	2.54482018197331e-05	1.12823046826354e-05
YALI1_C30399g	2.15192057305086e-06	2.13067354871014e-06	1.14900404082036e-05	7.4922969583656e-06	5.90225304276837e-06	5.72052453856543e-06	6.75458362849603e-06	0	9.80271745089084e-06	4.0723717845637e-06	2.10637132018967e-06
YALI1_E01623g	7.45773652428627e-06	0	6.63668345778363e-06	9.73704211779734e-06	3.40915991075422e-06	6.60838591095574e-06	1.17044062089067e-05	7.40035783287022e-06	6.79449649641314e-06	1.0584966347697e-05	1.82497004362209e-05
YALI1_E16919g	0	0	3.87393564221544e-06	1.51564355900882e-05	3.97995962058234e-06	0	6.83204444992374e-06	8.63940857094253e-06	7.93210714833552e-06	1.23572198875637e-05	4.26105390919103e-06
YALI1_C17411g	3.51480360264973e-06	1.04403003886797e-05	1.56392216667216e-05	9.17806377399786e-06	9.64034663652167e-06	1.24580312173203e-05	1.93068515381178e-05	1.74388061894951e-05	9.60666310187302e-06	1.66288514536351e-05	1.03212194689294e-05
YALI1_E28490g	0	1.0130749703301e-05	1.36579725606949e-05	1.33589068408594e-05	1.87090285129261e-05	1.35997375822499e-05	8.0290333697217e-06	1.01530515820241e-05	2.33045735624952e-05	1.45222314581611e-05	1.50227992270131e-05
YALI1_A04561g	1.07535067729794e-05	1.59709977617196e-05	1.91392174504922e-05	1.87201300772761e-05	1.47472724751323e-05	2.38220143673971e-05	4.21922291808321e-06	5.33538546307499e-06	1.46957452549899e-05	1.01751612294198e-05	1.05258895433841e-05
YALI1_C07816g	2.02272889388724e-05	1.0013787228929e-05	6.00012767320048e-06	5.86874415388851e-06	9.2465136478183e-06	8.96181641743287e-06	7.93633582637677e-06	6.69055441728409e-06	9.2142061723116e-06	6.37980801773567e-06	3.29985702381401e-06
YALI1_E12244g	3.25835870460233e-06	3.22618724457055e-06	4.34944877254747e-06	8.50841963598085e-06	2.97899123532e-06	5.77453807498106e-06	3.83532795729624e-06	3.23328938792356e-06	0	3.08311752273406e-06	6.37877941427395e-06
YALI1_D04901g	1.65763663356407e-05	1.64126993009812e-05	2.21271083843572e-05	2.16425957989469e-05	1.51551300836148e-05	1.4688508422168e-05	6.50386764228548e-06	1.64488302922749e-05	7.55108890103556e-06	3.13697110391719e-05	4.05637446377137e-05
YALI1_F12080g	5.52545544521355e-06	1.09417995339874e-05	7.37570279478574e-06	2.40473286654966e-06	5.05171002787162e-06	4.896169474056e-06	2.16795588076183e-06	5.48294343075829e-06	1.00681185347141e-05	5.22828517319531e-06	1.0816998570057e-05
YALI1_C12845g	7.24425170011777e-06	7.17272545787154e-06	9.67005309163703e-06	6.30553999740311e-06	9.93470836588111e-06	1.28384291170858e-05	1.13693564128502e-05	1.07827732927412e-05	6.59999755090513e-06	1.02819615858354e-05	7.09091413895912e-06
YALI1_E19371g	1.95669478910397e-05	3.87475065971617e-05	3.48254832990914e-05	1.70314585496868e-05	5.96310101228144e-06	2.88974950917223e-05	1.53544916503441e-05	2.58885370235804e-05	1.78267975086304e-05	3.7029194989538e-05	3.19212973265857e-05
YALI1_F09289g	3.23521695243896e-05	2.13551598859357e-05	5.75807706820205e-05	1.87733122649956e-05	1.97188908474307e-05	6.68911335248162e-05	5.07745121619332e-05	4.28043424651244e-05	1.96499927083766e-05	4.08162717498316e-05	6.33347558320667e-05
YALI1_D32594g	2.87574840216796e-05	1.42367732572905e-05	2.55914536364535e-05	3.75466245299912e-05	5.25837089264818e-05	2.54823365808824e-05	4.51328996994962e-05	4.28043424651244e-05	1.30999951389178e-05	2.72108478332211e-05	4.22231705547111e-05
YALI1_D28842g	8.05942227359174e-06	1.1969771146257e-05	7.17212713378316e-06	7.01508059159072e-06	3.68420890567707e-06	3.57077327884976e-06	6.32435537190393e-06	3.99870715173136e-06	1.10140086518289e-05	1.52519401867736e-05	7.88883016733456e-06
YALI1_E29481g	1.29999585303483e-05	6.43580160946008e-06	2.89218482877728e-06	8.48656581842268e-06	5.94267943347226e-06	0	5.10063592494306e-06	0	5.92191561074364e-06	9.22559566948248e-06	6.36239556303866e-06
YALI1_D27780g	1.01497002429458e-05	0	1.80645555080848e-05	8.8344998894097e-06	9.27947804584973e-06	1.34906487781142e-05	7.96462935873462e-06	0	1.38705830882659e-05	4.8019143235096e-06	4.96743182996601e-06
YALI1_F30641g	3.40752952501051e-06	3.37388522434891e-06	9.09714150811095e-06	0	6.23074468428689e-06	9.05835303952371e-06	5.34788398593671e-06	3.38131251071e-06	6.20897435668633e-06	3.22426563194361e-06	1.33416122399087e-05
YALI1_E07657g	6.06387841990689e-06	3.00200330664911e-06	8.09442143772812e-06	5.27811974223519e-06	5.5439693117377e-06	2.68663612514095e-06	9.51684147018131e-06	0	1.10491971778731e-05	2.86887533065909e-06	0
YALI1_F31568g	0	8.06546811142636e-06	7.24908128757911e-06	7.09034969665071e-06	0	2.1654517781179e-05	1.27844265243208e-05	0	1.48429129470999e-05	1.54155876136703e-05	7.97347426784244e-06
YALI1_B23440g	1.03151844860373e-05	0	9.17954315220616e-06	8.97854064847617e-06	2.82923216506614e-05	1.82808066775895e-05	0	1.02358210242689e-05	9.39782259965839e-06	1.95208256194847e-05	1.00968451326483e-05
YALI1_B22549g	0	6.48018644814601e-06	0	1.13934584780663e-05	1.79509902886955e-05	1.15988566506085e-05	0	1.94833558806773e-05	1.19255128161182e-05	0	0
YALI1_D35356g	2.97958233191657e-06	0	2.65154778650853e-06	2.59348740866502e-06	2.72411678897002e-06	5.28048418944501e-06	4.67625020434341e-06	5.91331575656349e-06	0	2.81933431239025e-06	5.83302827129447e-06
YALI1_F05781g	0	2.4857858068285e-06	6.70252357145212e-06	2.1852532795233e-06	2.29532062774325e-06	2.22464843166433e-06	5.91026067493403e-06	0	0	4.75110041532431e-06	2.45743320688795e-06
YALI1_C29854g	4.10821200309709e-06	0	7.31184389612958e-06	3.57586900285631e-06	7.51195841806883e-06	1.09210013918067e-05	0	4.07660404429756e-06	0	0	8.04250867708783e-06
YALI1_F33951g	0	0	1.48161047368942e-05	1.44916796431545e-05	0	1.47529317047214e-05	1.9597180132676e-05	1.65209742847848e-05	0	7.87682437277452e-06	0
YALI1_E29512g	2.30059872173437e-05	1.70841279087486e-05	2.55914536364535e-05	2.50310830199942e-05	2.62918544632409e-05	5.09646731617647e-06	9.02657993989924e-06	1.14144913240332e-05	3.14399883334026e-05	2.17686782665769e-05	1.1259512147923e-05
YALI1_A10907g	1.43787420108398e-05	2.13551598859357e-05	2.55914536364535e-05	3.12888537749927e-05	2.62918544632409e-05	2.54823365808824e-05	2.82080623121851e-05	2.14021712325622e-05	2.61999902778355e-05	1.36054239166105e-05	1.40743901849037e-05
YALI1_B06447g	5.94051313123898e-06	5.88185937390405e-06	1.05729949296146e-05	2.5853700771825e-06	2.71559060183709e-06	7.89593527858326e-06	4.66161405346909e-06	1.1789615452053e-05	8.11830684665326e-06	5.62102020967947e-06	1.16295430635824e-05
YALI1_D13686g	9.34972386911751e-06	9.25740921163716e-06	4.16018704434959e-06	8.13818462719022e-06	1.28221359204968e-05	8.28489760757751e-06	1.10053129809116e-05	4.63889425730412e-06	4.25911172004223e-06	4.42343831771574e-06	1.37277303281327e-05
YALI1_B06847g	8.66663902023222e-06	1.71621376252269e-05	1.54249857534788e-05	1.50872281216403e-05	1.5847145155926e-05	1.53592165692989e-05	2.72033915996963e-05	8.59995921673731e-06	3.15835499239661e-05	8.20052948398443e-06	0
YALI1_E11370g	3.45718387145875e-06	6.84609861552766e-06	6.15313639346424e-06	6.01840247475269e-06	0	1.22538011973642e-05	1.08516261572559e-05	6.86116964832594e-06	6.29945121434297e-06	3.27124946628887e-06	3.38400638325554e-06
YALI1_F02758g	2.04085370476436e-05	2.02070330103478e-05	0	5.32919832038585e-05	5.59762062765774e-05	0	4.80446996801089e-05	0	3.71870829749923e-05	3.86218485374751e-05	0
YALI1_C33270g	3.9624090718807e-06	7.84657231717053e-06	0	6.89791849402762e-06	1.08680316987927e-05	0	9.32809409238022e-06	0	7.22003907447659e-06	7.4986052484033e-06	0
YALI1_E24360g	1.12307334049163e-05	5.55992328391226e-06	4.99714775149685e-06	4.88772627017637e-06	1.02678248199639e-05	9.95168174164636e-06	8.81293307741642e-06	0	1.02319488659003e-05	0	1.0993014818978e-05
YALI1_A05091g	1.37535793147163e-05	1.36177831156691e-05	2.44787817392164e-05	1.19713875313016e-05	2.51487303561435e-05	2.43744089034527e-05	2.15852998562808e-05	0	2.50608602657557e-05	1.30138837463231e-05	1.34624601768644e-05
YALI1_E09750g	0	5.29367343651364e-06	9.51569543665315e-06	6.98049920839274e-06	7.33209462496014e-06	4.73756116714996e-06	2.09772632406109e-06	0	7.30647616198793e-06	5.05891818871152e-06	0
YALI1_D11354g	0	5.19130958553133e-06	9.33169027627588e-06	9.12735623933489e-06	4.79354252644724e-06	9.29190173667533e-06	1.64573004429102e-05	1.04054755163838e-05	4.77679380756117e-06	4.96109380384694e-06	1.02641961569464e-05
YALI1_E17258g	4.63773719103447e-06	3.44395981056019e-06	4.1271495174244e-06	2.01838910118462e-06	5.30012948861912e-06	2.05477607127457e-06	4.54913161296083e-06	3.45154135943581e-06	2.1126442985182e-06	2.19415510933731e-06	3.40467838315325e-06
YALI1_C25244g	3.5476522344502e-05	3.51262442983615e-05	4.73561478506337e-05	7.71986672579259e-06	1.62174055567654e-05	3.92951919237905e-05	2.78389848613715e-05	3.52035713731864e-05	0	2.51763919204569e-05	2.60441986599153e-05
YALI1_D19039g	9.78347394551987e-06	1.45303149739356e-05	1.74127416495457e-05	8.51572927484338e-06	1.34169772776332e-05	1.3003872791275e-05	1.91931145629301e-05	9.70820138384264e-06	8.91339875431518e-06	1.8514597494769e-05	4.78819459898786e-06
YALI1_E02007g	4.5190332034068e-05	8.94882890458258e-05	2.01075707143564e-05	1.96672795157097e-05	0.000103289428248446	6.0065507654937e-05	3.54615640496042e-05	6.72639667309097e-05	4.11714132937415e-05	8.55198074758376e-05	4.42337977239831e-05
YALI1_F24708g	1.90945064932682e-06	1.89059765589773e-06	3.39846265594755e-06	3.32404724209178e-06	3.4914736309334e-06	3.38397226224997e-06	2.99675189151584e-06	1.89475962622281e-06	1.7396371814257e-06	3.6135129919368e-06	0
YALI1_F19635g	0	0	1.05301492519073e-06	0	1.08183441058223e-06	0	0	1.17418395789618e-06	0	2.23929670447954e-06	0
