GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_2109	Q12000	YOR091W	9.046186866	14.41308894	12.293205	11.8609726	15.19996769	12.89652641	13.85058175	33.30813161	13.23717604	17.60246694	41.68060153	14.84873666	N1NYD0	 Translation machinery-associated protein 46 - TMA46
CENPK1137D_948	P32774	YKL058W	39.4888138	38.0954258	39.27560011	64.83643819	39.8832717	42.26225061	29.38530275	29.28456832	39.16933882	48.05549604	48.03777171	50.22605309	N1P094	 Transcription initiation factor IIA subunit 2 - TOA2
CENPK1137D_3997	P28789	YDL205C	5.548649233	4.282541809	14.42544123	4.1428892	3.17449661	NA	4.616143098	4.669296077	4.139208762	25.02718078	22.2217741	21.68562509	N1P4V9	 Porphobilinogen deaminase - HEM3
CENPK1137D_1207	P08466	YJL208C	6.575837477	7.334329533	21.77197315	24.31325361	21.1441559	25.63819736	24.1126942	22.07824409	18.6733644	7.686911848	21.53865227	20.75259683	N1P323	 Mitochondrial nuclease - NUC1
CENPK1137D_4346	P32472	YDR519W	19.2389666	52.16093445	46.68114069	18.96503757	16.86007991	51.78902852	66.00284708	106.431891	46.61433133	11.45164587	10.88101049	NA	N1P7I4	 Peptidyl-prolyl cis-trans isomerase FPR2 - FPR2
CENPK1137D_4338	Q04401	YDR511W	46.32882934	75.46469933	106.1108406	45.36197306	133.5648197	52.31484614	16.59476842	15.06342279	33.71614558	12.4577491	12.67656026	NA	N1PAL6	" Succinate dehydrogenase assembly factor 3, mitochondrial - SDH7"
CENPK1137D_519	P20485	YLR133W	NA	NA	NA	6.658661625	1.309447054	2.534555172	NA	NA	NA	NA	NA	2.791227292	N1NY98	 Choline kinase - CKI1
CENPK1137D_4627	P15731	YBR082C	65.13765641	127.2939832	97.22283406	123.9513377	140.8937248	117.6245019	75.41115162	119.5972884	91.36247247	76.38448752	86.618457	46.78892747	N1P6K1	 Ubiquitin-conjugating enzyme E2 4 - UBC4
CENPK1137D_3337	P43558	YFL044C	15.88513995	5.94259271	20.07616147	23.37365826	21.45247418	6.179185419	8.847387746	24.13085816	25.677615	23.50054571	30.80742019	10.10385809	N1P319	 Ubiquitin thioesterase OTU1 - OTU1
CENPK1137D_2699	P53724	YNR022C	14.56014445	44.19594217	15.42444793	13.33985693	33.88690982	11.16672932	35.23103424	36.40408608	12.00566774	56.75403926	39.84502907	43.67597934	N1NZQ5	" 54S ribosomal protein L50, mitochondrial - MRPL50"
CENPK1137D_3153	P53301	YGR189C	44.32361027	49.10581793	46.85506393	45.07487506	45.59968126	31.75983342	NA	40.48400329	14.69813959	42.2668207	42.21115086	39.5399312	N1P9X9	 Probable glycosidase CRH1 - CRH1
CENPK1137D_398	P14747	YML057W	50.6287077	75.33767135	85.20016702	102.4473889	116.3580137	79.21051624	60.47961824	63.82801702	75.30110966	44.50290415	67.18233006	72.40264433	N1NZ01	 Serine/threonine-protein phosphatase 2B catalytic subunit A2 - CMP2
CENPK1137D_4863	Q3E7A4	YBL059C-A	25.43212142	NA	14.79198438	72.14355109	17.68949357	25.93485783	104.8733121	61.47964886	11.36636981	23.00409718	24.95302214	21.00695416	N1PAX1	 COX assembly mitochondrial protein 2 - CMC2
CENPK1137D_452	Q12133	YLR066W	108.7683192	97.88339546	75.1057687	64.73765932	59.47569223	81.290818	57.74280119	78.2577087	81.49154024	76.64648311	80.71402166	88.87103226	N1P108	 Signal peptidase complex subunit SPC3 - SPC3
CENPK1137D_3568	P39952	YER154W	25.67792525	55.89486596	56.58852382	20.68748623	47.76155501	12.83997555	16.22381193	49.43578302	26.23920845	23.76716903	26.37215011	27.08838992	N1PA62	 Mitochondrial inner membrane protein OXA1 - OXA1
CENPK1137D_4966	P31383	YAL016W	23.10914798	24.65564196	22.57642227	26.84820039	27.14732559	24.74800505	23.06555958	25.14968094	24.22679109	20.9989553	22.89570473	29.00667108	N1P8W8	 Protein phosphatase PP2A regulatory subunit A - TPD3
CENPK1137D_3609	P37303	YEL046C	13.75793864	15.24497298	17.05243571	3.071773687	8.941717887	NA	3.905231096	12.01579598	11.71751578	17.97672791	16.04965262	18.1607951	N1P5I7	 Low specificity L-threonine aldolase - GLY1
CENPK1137D_5351	P38885	YHR199C	NA	NA	NA	14.61292791	11.11642879	NA	NA	NA	NA	NA	NA	NA	N1P315	" Altered inheritance of mitochondria protein 46, mitochondrial - AIM46"
CENPK1137D_3809	Q99190	YDL015C	7.887680185	7.831749007	7.360725393	29.80003034	23.02548072	10.15410857	33.08712991	38.06302044	34.5213158	77.43022744	10.56088924	37.01497905	N1P681	 Very-long-chain enoyl-CoA reductase - TSC13
CENPK1137D_60	Q05040	YMR029C	19.33543703	26.64412907	24.93363013	29.69326738	45.46865577	28.11686469	40.97416867	17.15224398	22.43575351	13.60978775	25.506863	12.70733754	N1P5C9	 Factor arrest protein 8 - FAR8
CENPK1137D_3094	P53275	YGR127W	157.6411928	203.1264798	210.1174156	326.363334	428.6325718	262.1713217	307.582436	305.9455127	314.876255	173.066351	171.6141069	162.528762	N1P424	 Uncharacterized protein YGR127W - YGR127W
CENPK1137D_2716	P53732	YNR036C	108.0124066	51.83655628	52.94626756	67.85688456	43.99260504	77.65242925	24.40469762	44.2017552	78.45686302	27.78453303	24.80947609	81.16372069	N1NWU4	" 37S ribosomal protein S12, mitochondrial - MRPS12"
CENPK1137D_2533	P53905	YNL147W	283.9948942	354.9180146	335.5711875	298.457973	287.2933525	339.8797812	202.4988321	373.863668	300.3732992	334.6527663	312.2611618	339.0694699	N1NXT8	 U6 snRNA-associated Sm-like protein LSm7 - LSM7
CENPK1137D_3384	P34077	YFR002W	33.30700024	35.55164198	33.66797339	67.7880816	61.57360877	39.49951007	43.25837898	32.9940179	34.10161804	39.52821574	21.64281365	28.65364465	N1P4Z1	 Nucleoporin NIC96 - NIC96
CENPK1137D_3333	P43555	YFL048C	841.531554	853.2812286	1322.038482	633.2790785	768.163139	718.7518848	542.8314981	329.4827422	999.8752075	553.6168286	579.3130558	320.4195977	N1PA15	 Protein EMP47 - EMP47
CENPK1137D_3110	P48234	YGR145W	9.557661299	NA	20.55644534	8.538941048	23.57213186	13.05646757	17.61614442	14.45660604	24.67686635	2.815493853	10.97193426	18.92706122	N1P5Y2	 Ribosome biogenesis protein ENP2 - ENP2
CENPK1137D_2952	P43639	YGL019W	575.2154529	514.6012672	472.7087441	472.9587895	450.8602182	340.9771119	355.982825	507.7346227	547.1591169	326.6205168	156.9809401	532.430135	N1P1Z9	 Casein kinase II subunit beta - CKB1
CENPK1137D_4808	P33759	YBR251W	15.230536	15.62048969	15.42518976	16.05375408	10.85546682	15.68339118	17.98992663	16.36255527	13.8561564	14.12098894	15.51431435	14.57534586	N1PAW0	" 37S ribosomal protein S5, mitochondrial - MRPS5"
CENPK1137D_4752	P29366	YBR200W	41.41622523	44.57047428	17.70932858	12.7439535	16.92852875	14.32573785	15.34311708	15.71219486	20.63732467	9.260121945	9.35833174	20.0301268	N1P6Y9	 Bud emergence protein 1 - BEM1
CENPK1137D_5132	P32597	YIL126W	2.363716935	NA	1.470370262	1.137371966	1.189854229	1.24899617	NA	NA	1.232775436	NA	NA	1.114004262	N1P4D1	 Nuclear protein STH1/NPS1 - STH1
CENPK1137D_4218	P52488	YDR390C	NA	3.1399006	27.89878587	NA	2.826663402	13.0080071	NA	2.531995384	2.774869909	2.483185886	3.219352269	3.253080023	N1PAJ2	 Ubiquitin-activating enzyme E1-like - UBA2
CENPK1137D_1037	P14741	YKR026C	14.83634089	27.46675833	42.68023012	54.12203093	52.84825319	53.23613639	18.27421618	35.89473388	11.7441949	14.96187562	32.78113736	36.42030363	N1P2N5	 Translation initiation factor eIF-2B subunit alpha - GCN3
CENPK1137D_3860	Q03201	YDR041W	37.15850324	76.05392909	68.51113	67.06435803	60.72208239	38.56379524	38.47627515	57.93460076	66.33913149	41.54952358	40.75121813	63.44117541	N1P821	" 37S ribosomal protein S10, mitochondrial - RSM10"
CENPK1137D_1835	Q06511	YPR143W	18.78999813	17.89320074	19.70780102	17.02288155	37.30451193	19.43001514	23.46682097	21.95862727	15.74521032	23.58077301	24.15466931	24.91773531	N1NW57	 Ribosomal RNA-processing protein 15 - RRP15
CENPK1137D_353	P32337	YMR308C	80.28059045	68.8035828	71.55809407	73.56613542	63.82398483	52.11212586	55.28638702	68.39883648	76.94251949	84.26571457	56.91483415	100.3839089	N1NYW3	 Importin subunit beta-3 - PSE1
CENPK1137D_3267	P53095	YGL196W	6.237057793	5.960589374	13.28441466	6.616608323	14.31296728	5.920218324	8.364601675	18.58611497	14.69306877	6.270174083	6.700620303	17.8300627	N1P2U1	 D-serine dehydratase - DSD1
CENPK1137D_791	O13563	YLR421C	241.4620507	187.2601399	241.5155057	190.5348336	228.1613936	192.5808714	177.871774	179.659589	194.3615766	209.627668	202.3500099	205.3486149	N1P080	 26S proteasome regulatory subunit RPN13 - RPN13
CENPK1137D_4532	P25332	YCR036W	NA	4.875652466	77.25936335	3.762962989	4.475808662	4.285173287	3.886917668	51.01424718	3.240029791	3.783325401	3.721930021	3.235549896	N1P6B5	 Ribokinase - RBK1
CENPK1137D_5257	P38820	YHR111W	80.4273904	82.72196158	92.74157903	86.11308833	97.12067638	79.2087197	79.71601919	78.79681774	88.53569714	98.644265	93.97710755	89.5506646	N1P4N4	 Adenylyltransferase and sulfurtransferase UBA4 - UBA4
CENPK1137D_3002	P53220	YGR033C	18.06339122	4.35478969	23.52736869	33.60852654	25.91637776	12.85412822	14.32923661	57.5259318	58.65675631	12.82854026	14.78874187	15.29695838	N1P233	 Mitochondrial import inner membrane translocase subunit TIM21 - TIM21
CENPK1137D_5383	Q03497	YHL007C	1.621252163	3.940530339	2.307649258	1.616030622	13.87715594	1.559155456	14.56817455	13.9953958	22.10805195	1.633096497	5.846079451	6.033166708	N1P2N2	 Serine/threonine-protein kinase STE20 - STE20
CENPK1137D_694	Q12164	YLL023C	5.375484069	7.942487248	36.80421933	66.25658038	54.0611295	63.11369881	93.95494859	82.3361843	54.64401583	68.16980178	58.8094397	60.74945807	N1NYK9	 Pore membrane protein of 33 kDa - POM33
CENPK1137D_3652	P40005	YEL003W	17.69413377	57.84379671	28.69319442	55.86153195	84.0248417	48.42028332	60.02253754	74.17210444	61.52423077	44.89441062	78.48541889	51.6465884	N1P3V9	 Prefoldin subunit 2 - GIM4
CENPK1137D_2788	P36528	YNL252C	9.514259665	25.06368535	102.0436429	9.493864574	64.97866623	6.524856038	47.07357172	50.06946251	67.64914056	36.63401683	26.99275243	39.63967167	N1NYE8	" 54S ribosomal protein L17, mitochondrial - MRPL17"
CENPK1137D_3476	P34909	YER068W	NA	NA	NA	7.689542157	12.12988403	NA	NA	8.27815973	12.87609791	NA	NA	NA	N1P4W2	 General negative regulator of transcription subunit 4 - MOT2
CENPK1137D_3281	P40956	YGL181W	NA	NA	3.689010455	19.21687335	16.27416001	6.204031706	NA	NA	2.233803252	NA	NA	NA	N1P4A8	 Protein GTS1 - GTS1
CENPK1137D_4163	P52918	YDR335W	76.65676857	11.34507465	140.8624114	122.9811618	10.53563141	50.33863167	13.75989879	18.19711276	157.526151	100.50497	5.414764807	149.1720125	N1PAI1	 Protein MSN5 - MSN5
CENPK1137D_4166	P21771	YDR337W	5.688539335	37.70163945	26.87237054	5.212647111	4.8392058	NA	46.0579075	36.6579964	21.72666118	35.65950872	34.6154313	28.89369378	N1P6Z0	" 37S ribosomal protein S28, mitochondrial - MRPS28"
CENPK1137D_4653	P38266	YBR108W	126.7832639	198.5486697	176.8194316	146.0590181	186.8911557	119.9210184	132.2240506	136.1151345	138.3097601	166.6308021	153.2818201	157.5378744	N1PAS9	 Altered inheritance of mitochondria protein 3 - AIM3
CENPK1137D_873	Q01590	YLR026C	79.77170416	843.2340219	178.5697009	195.1029792	607.2356539	93.49684699	71.35703093	162.6747825	197.2122759	163.2860055	148.2571778	181.6658467	N1P027	 Integral membrane protein SED5 - SED5
CENPK1137D_5423	P18962	YHR028C	45.66816652	72.43258228	86.98572081	36.73767104	74.89863601	13.00359629	58.07554949	105.151458	49.85642189	42.84457303	5.230400064	43.81139604	N1P2T7	 Dipeptidyl aminopeptidase B - DAP2
CENPK1137D_756	Q06709	YLR387C	11.72919744	NA	20.76788992	24.73872848	19.27367913	30.13044058	27.43757421	7.017207792	16.50095931	NA	NA	23.17180975	N1P051	 Cytoplasmic 60S subunit biogenesis factor REH1 - REH1
CENPK1137D_2844	Q01159	YGL130W	6.647350143	NA	NA	25.83690872	17.65987321	12.72576409	2.973052176	9.366121022	18.58904418	16.46097125	NA	39.89637272	N1P3E0	 mRNA-capping enzyme subunit alpha - CEG1
CENPK1137D_469	P32802	YLR083C	13.74084731	22.43080028	34.59971691	20.74751291	26.59874553	7.712978519	19.1938893	4.347766414	11.57624101	41.61017322	39.72779891	16.57373337	N1NY36	 Transmembrane 9 superfamily member 1 - EMP70
CENPK1137D_3699	Q07688	YDL235C	75.64011887	81.28153287	59.90403207	55.91287977	79.29494374	15.40256181	13.52706681	13.71321832	76.25697227	14.22351427	NA	NA	N1P5U1	 Phosphorelay intermediate protein YPD1 - YPD1
CENPK1137D_1441	P46971	YJR143C	NA	NA	8.629010321	NA	8.164399046	NA	5.051932738	11.34660194	8.402849465	NA	NA	NA	N1P1U5	 Dolichyl-phosphate-mannose--protein mannosyltransferase 4 - PMT4
CENPK1137D_1379	P47133	YJR088C	67.98633992	16.29810195	68.84326736	65.65214271	66.92225366	42.3216506	34.22673392	59.01361746	29.79494853	37.66299126	7.213272892	70.44338815	N1P062	 ER membrane protein complex subunit 2 - EMC2
CENPK1137D_2127	Q12271	YOR109W	4.533128582	NA	4.686189232	6.948843201	9.834710737	5.891670382	6.289605777	4.945660809	1.906676451	112.7980803	NA	NA	N1P340	 Polyphosphatidylinositol phosphatase INP53 - INP53
CENPK1137D_716	P23201	YLL021W	99.48965928	119.1652369	125.1628596	69.40498498	128.3246403	79.20284576	61.4488352	91.25323634	136.4641951	90.70783057	102.8652672	88.11495833	N1P021	 Protein SPA2 - SPA2
CENPK1137D_4344	Q04410	YDR517W	25.4479783	29.42073334	67.34897568	32.91110243	67.93452829	33.67520556	32.40220344	27.43437859	56.32133733	25.03774788	23.85944998	23.13924712	N1P7Q5	 GRASP65 homolog protein 1 - GRH1
CENPK1137D_276	Q05027	YMR236W	10.07450097	35.33623376	8.270231505	43.17152112	67.79274076	54.07529283	42.05359423	73.4578021	38.83235961	86.09880066	40.93467261	34.63616575	N1NZ24	 Transcription initiation factor TFIID subunit 9 - TAF9
CENPK1137D_5309	P38853	YHR158C	8.78089214	9.683910071	10.84199951	12.13698339	3.843327337	13.46836379	5.46123161	4.638808066	11.43483267	5.175350475	5.304323421	12.08954556	N1P188	 Kelch repeat-containing protein 1 - KEL1
CENPK1137D_2578	P50945	YNL100W	40.39379524	31.05113816	56.72647024	72.88934584	63.58841049	32.87579765	32.17133067	30.13759175	28.03917216	32.32519465	32.63448843	31.13671049	N1NXX3	 MICOS complex subunit MIC27 - MIC27
CENPK1137D_2373	Q08826	YOR357C	7.361603839	27.29071187	30.30709697	59.32400393	72.0022847	37.35297741	7.448598684	7.578978006	57.08915957	NA	8.621283917	29.59423478	N1NXJ1	 Sorting nexin-3 - SNX3
CENPK1137D_3166	P42936	YGR201C	32.93976378	67.33665763	6.967972471	33.87124371	5.147987664	33.12969417	41.22859048	39.00753114	5.913840404	31.92210528	30.18051369	23.06285739	N1P3Y2	 Putative elongation factor 1 gamma homolog - YGR201C
CENPK1137D_4324	Q04373	YDR496C	5.242367472	6.015885548	21.70935913	5.351323606	17.36329422	5.54712932	19.12061305	16.01904181	5.200126321	6.303737394	5.395558308	6.365422587	N1P7N7	 Pumilio homology domain family member 6 - PUF6
CENPK1137D_3974	Q03768	YDR152W	74.65378802	58.1753005	64.20454158	54.79010116	62.79262227	46.99115494	12.54605459	62.92429822	6.051812425	47.7764901	50.87131488	71.32394221	N1P6P3	 Protein GIR2 - GIR2
CENPK1137D_5404	P38759	YHR012W	39.05657613	38.25753796	65.5129257	74.25025296	64.73088752	40.21805769	37.29449655	39.90518627	37.93050127	38.23626991	40.58824485	70.8463487	N1P1H6	 Vacuolar protein sorting-associated protein 29 - VPS29
CENPK1137D_4363	P39932	YDR536W	NA	NA	NA	NA	NA	NA	NA	NA	NA	726.5383134	605.9100308	218.6319821	N1PAM1	 Sugar transporter STL1 - STL1
CENPK1137D_1520	P42945	YJL109C	1.360284661	4.179884511	3.622942497	3.556858079	6.751862311	NA	NA	1.260622692	3.335436707	4.272156067	1.185234121	8.606885026	N1P943	 U3 small nucleolar RNA-associated protein 10 - UTP10
CENPK1137D_5430	P38768	YHR034C	56.80433628	47.43579299	25.50814807	62.20938745	27.05402883	73.07522439	71.5454919	62.39933093	24.37008078	50.44490038	51.5901999	10.35907537	N1P9L9	 Protein interacting with Hsp90 1 - PIH1
CENPK1137D_2504	P53881	YNL177C	3.810399882	4.759702131	5.37135686	4.631843054	4.231811484	5.56973104	17.68773044	4.365590044	4.49236303	4.449386069	5.257052115	5.301525815	N1NZ94	" 54S ribosomal protein L22, mitochondrial - MRPL22"
CENPK1137D_4198	Q06385	YDR372C	NA	6.071739843	16.91078601	20.25405568	19.29163858	NA	24.20927354	23.54175909	NA	3.948259345	NA	16.58053249	N1PAI8	 Vacuolar protein sorting-associated protein 74 - VPS74
CENPK1137D_1599	Q02887	YPL100W	9.451348255	11.26374169	10.98083858	8.219389791	17.9290634	9.210009887	8.887964281	8.960626326	9.33830978	8.900416908	8.261406466	8.593585972	N1NX54	 Autophagy-related protein 21 - ATG21
CENPK1137D_3910	P35179	YDR086C	497.4206847	461.8350035	475.3445227	333.0744332	396.155497	315.5142073	400.70191	364.7609072	277.8947328	333.2421649	329.2170181	511.7982292	N1P854	 Protein transport protein SSS1 - SSS1
CENPK1137D_1459	P32591	YJL176C	NA	9.282149665	6.597178448	NA	1.285802003	NA	NA	4.976264621	2.933484769	NA	NA	3.835020169	N1P0E1	 SWI/SNF complex subunit SWI3 - SWI3
CENPK1137D_2999	P53219	YGR031W	57.20290532	28.01275565	71.35003335	42.07384845	41.09855306	24.45450292	26.57020402	40.42991339	52.18473934	22.39207404	22.93217099	18.20771862	N1P3T6	 Abhydrolase domain-containing protein IMO32 - IMO32
CENPK1137D_2825	P53115	YGL150C	5.366613609	6.031248147	5.6744847	10.94939652	4.692274886	4.031575386	5.425539688	10.27289894	4.816272589	4.47905521	4.280345404	3.748727365	N1P580	 Putative DNA helicase INO80 - INO80
CENPK1137D_1455	P46988	YJL179W	29.93169176	138.3713036	NA	NA	160.2494469	NA	NA	120.9488958	32.42573608	NA	199.1634315	82.70362132	N1P8Z6	 Prefoldin subunit 1 - PFD1
CENPK1137D_4956	P10962	YAL025C	NA	6.163549958	6.801194256	7.757662551	15.05014156	NA	9.133098064	5.899276988	15.32705593	NA	7.292860256	35.07492719	N1P8W4	 Protein MAK16 - MAK16
CENPK1137D_4750	P38129	YBR198C	16.72917274	15.57633562	28.21737501	15.36924442	49.26844685	41.04112852	8.094540183	14.54979833	12.45549451	17.87785851	21.46614163	33.53793197	N1P9K2	 Transcription initiation factor TFIID subunit 5 - TAF5
CENPK1137D_1560	Q03010	YPL139C	11.10380895	5.121260883	28.26329922	5.536333816	42.59843694	5.289586611	4.980555301	26.82513644	3.854198264	3.767471261	4.034483031	NA	N1NVV2	 Transcriptional regulatory protein UME1 - UME1
CENPK1137D_1368	P47124	YJR075W	14.54055745	15.85316221	15.38357804	13.98745038	14.23593803	4.561318835	17.98036175	16.22980845	23.29805969	18.13166207	5.558094955	15.46598567	N1P154	 Putative glycosyltransferase HOC1 - HOC1
CENPK1137D_4224	Q04175	YDR395W	39.39111187	16.61862494	36.01752279	93.34397282	78.90895864	101.9029335	95.11975197	63.01916787	40.37000086	41.52398224	16.18188761	43.67554971	N1P7C9	 Importin beta SMX1 - SXM1
CENPK1137D_1084	P36154	YKR074W	202.502717	512.5614196	176.6985333	348.0738957	429.0703963	190.7019103	311.7436471	452.9801296	154.7869594	84.97707049	76.15060797	93.48329376	N1NZJ4	 Altered inheritance rate of mitochondria protein 29 - AIM29
CENPK1137D_3429	P40018	YER029C	20.38072118	10.89896599	42.36718967	42.05436416	18.37308917	45.223924	38.03820227	40.06994924	44.85803829	5.159258356	15.05729992	20.63594752	N1P528	 Small nuclear ribonucleoprotein-associated protein B - SMB1
CENPK1137D_4354	P56508	YDR525W-A	64.43245375	166.9005625	150.4288059	203.9274728	211.5634499	209.2034789	138.4939763	157.8479418	190.9793935	NA	36.23829974	38.16303001	N1P7S6	 Protein SNA2 - SNA2
CENPK1137D_1563	Q03020	YPL135W	54.26834074	62.38098203	70.09466456	177.6616209	102.3226531	93.03059413	85.53156451	158.1877071	63.62929892	176.5702181	178.4772633	239.1408814	N1NW18	" Iron sulfur cluster assembly protein 1, mitochondrial - ISU1"
CENPK1137D_1247	P47045	YJL054W	5.196034951	16.0674102	38.5176723	33.06367236	15.6379783	3.610421125	6.27710129	35.43885412	14.96324804	6.362823499	17.42941031	17.12335659	N1P358	 Mitochondrial import inner membrane translocase subunit TIM54 - TIM54
CENPK1137D_2296	Q99369	YOR280C	53.79595621	54.10333595	56.86905961	91.40841981	90.80660608	76.03607679	76.20440248	102.8860648	54.56175863	60.13806496	71.43329308	58.52518856	N1NVY1	 Family of serine hydrolases 3 - FSH3
CENPK1137D_3084	P53270	YGR117C	NA	NA	NA	13.04142732	3.531189976	NA	NA	3.989364118	3.948750876	NA	NA	4.310501498	N1P412	 Uncharacterized protein YGR117C - YGR117C
CENPK1137D_4701	P38281	YBR151W	4.795780635	5.955551516	16.26523085	7.04818598	17.26712038	6.141931244	4.486208819	6.631284685	7.190403527	2.96205219	NA	3.691142203	N1P899	 Actin patches distal protein 1 - APD1
CENPK1137D_1969	P21182	YOL052C	45.51106905	42.61476402	49.527737	66.46157809	57.80251298	39.99789076	6.029729828	28.32398643	35.70800015	35.40835978	35.81878107	28.21784642	N1NY29	 S-adenosylmethionine decarboxylase proenzyme - SPE2
CENPK1137D_4320	Q03429	YDR493W	8.73666395	10.2675877	10.79104311	7.492641388	6.844737562	NA	NA	NA	8.812770733	9.685448918	9.277198592	10.69249989	N1P915	" Mitochondrial zinc maintenance protein 1, mitochondrial - MZM1"
CENPK1137D_4056			NA	11.98847448	NA	NA	NA	NA	NA	7.729812852	NA	14.79668117	12.93517973	NA	N1P6M5	 Hem1p  
CENPK1137D_4454	P25574	YCL045C	15.16260978	43.43950623	23.75172999	3.121552646	24.54487518	NA	7.875051034	18.35839495	56.51450885	30.53668054	65.30403696	30.98133836	N1P7Y8	 ER membrane protein complex subunit 1 - EMC1
CENPK1137D_4146	Q06677	YDR320C	36.78646898	19.10375221	19.84268073	57.54118606	47.61494176	57.88876243	26.07367299	28.11329498	25.11581264	33.68333368	21.12394469	32.04164567	N1P6W8	 Auxilin-like clathrin uncoating factor SWA2 - SWA2
CENPK1137D_2063	P12611	YOR043W	59.31843847	82.0097691	87.87492162	84.96707176	76.40024859	85.1183586	94.23438398	92.50299333	88.93644155	83.94220887	44.62582144	89.87039173	N1NWV1	 Growth regulation protein - WHI2
CENPK1137D_1454	P22135	YJL180C	23.10586564	19.88367668	25.11763094	23.40093684	6.912973735	18.27764739	10.99368525	33.3175309	3.467610909	25.59458652	29.4064032	3.570737971	N1P0D8	" Protein ATP12, mitochondrial - ATP12"
CENPK1137D_4560	P38216	YBR016W	26.40181114	31.79908301	28.12382889	144.7325328	87.18652087	137.0403185	84.05280621	27.05758178	22.74342469	24.32475158	24.34086241	25.13328223	N1P9C1	 Uncharacterized protein YBR016W - YBR016W
CENPK1137D_4561	P38217	YBR017C	3.226046652	8.997488294	2.651377969	3.11412219	NA	4.137489759	NA	NA	2.84638346	3.888428614	5.966391553	3.086144486	N1P7Y5	 Importin subunit beta-2 - KAP104
CENPK1137D_422	Q03713	YML030W	46.98253963	18.61365601	45.35246163	54.65005765	92.91981569	64.7523961	32.6436124	61.02853028	18.51187064	19.83789855	22.67005033	18.89102093	N1P0X8	" Respiratory supercomplex factor 1, mitochondrial - RCF1"
CENPK1137D_445	P54964	YLR059C	6.703227762	8.940509105	6.494888649	21.41901201	8.829475533	5.879901135	6.899227711	7.236584215	8.910038142	7.501331558	6.095571859	9.463883938	N1P6D6	" Oligoribonuclease, mitochondrial - REX2"
CENPK1137D_1261			21.26187865	48.97009967	5.594014241	108.1168086	91.98183554	53.31330866	113.4380178	116.216597	97.52379482	98.80679764	112.6651093	102.0620235	N1P1C7	 Nsp1p  
CENPK1137D_4840	P36526	YBR282W	98.09044654	91.04077281	95.33630195	59.18053723	92.44578948	56.03646092	23.42819151	49.56026839	66.80885417	45.59396514	19.67334545	81.50489316	N1P9N6	" 54S ribosomal protein L27, mitochondrial - MRPL27"
CENPK1137D_2731	P39008	YNR052C	14.40180343	27.64919526	26.98016923	9.60768877	27.69885135	24.77319333	23.40182528	8.041736132	20.62232257	25.95157667	17.61228905	5.925349237	N1NWV3	 Poly(A) ribonuclease POP2 - POP2
CENPK1137D_3264	P53093	YGL198W	8.625759869	19.53340331	46.51110988	49.56574849	13.39929728	17.83505518	17.972522	46.28349704	18.87147467	15.69877444	13.8057072	41.07072305	N1P4J7	 Protein YIP4 - YIP4
CENPK1137D_185	Q03790	YMR153W	NA	NA	17.81826512	3.196303597	33.30032197	NA	NA	13.49013455	13.38072894	NA	NA	12.72482751	N1P5N4	 Nucleoporin NUP53 - NUP53
CENPK1137D_3290	Q02199	YGL172W	6.838902147	63.9581126	91.30439789	13.67049551	70.75075242	10.56025875	9.306897252	30.5242161	33.32063341	62.72738096	10.00341297	NA	N1P6F0	 Nucleoporin NUP49/NSP49 - NUP49
CENPK1137D_1792	Q06839	YPR097W	34.40086232	24.35774092	25.13818398	16.97066134	21.41168149	14.01734684	13.44232195	13.4197058	21.93609722	13.80409441	13.0796105	16.37939601	N1P295	 PX domain-containing protein YPR097W - YPR097W
CENPK1137D_194	P48353	YMR161W	30.01599083	30.67465539	33.97217099	29.73856472	27.55669842	32.63779163	34.49580451	35.64148779	33.89193269	31.44469093	34.57829902	97.80863871	N1NXG1	 Protein HLJ1 - HLJ1
CENPK1137D_2542	P27929	YNL137C	18.08981687	17.8032046	30.54280072	20.62186179	18.56483923	18.5577195	19.86359983	19.97643975	31.79404687	18.10253681	20.20675303	21.38017968	N1P4A7	" 37S ribosomal protein NAM9, mitochondrial - NAM9"
CENPK1137D_1197	P42949	YJL104W	85.8915512	112.6037327	63.05623419	128.4631204	112.3521582	134.7634744	61.99734604	65.47232416	62.11513245	179.2564615	161.0828414	177.2454955	N1P316	 Mitochondrial import inner membrane translocase subunit TIM16 - PAM16
CENPK1137D_2981	P40357	YGR009C	9.608258883	27.93881187	32.29694086	37.32809815	45.84193268	37.19346982	34.96732074	36.99111442	17.15997154	35.26222983	51.94901468	22.0330524	N1P3E5	 Protein transport protein SEC9 - SEC9
CENPK1137D_2675	P33309	YNL001W	NA	6.78075897	6.482319974	5.526359738	18.57435288	8.586870226	17.44031144	15.54689229	NA	21.69046854	21.58888524	6.271400958	N1NXP7	 Protein DOM34 - DOM34
CENPK1137D_4345	P32474	YDR518W	8.085727752	9.292016267	21.47958742	31.2734544	9.177313117	10.1295367	9.62949574	9.40979917	9.963907934	6.108010806	2.680236721	22.87399158	N1P931	 Protein disulfide-isomerase EUG1 - EUG1
